PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.0940572399325544,0.0679870808024139,0.1036439521058759,0.10169087953715478,0.04059277700811181,0.16837965542920896,0.01865451156994946,0.027712712606770662,2.061978232260255,1.3827854663004713,2.3730838815970907,2.218664027792407,-0.02607015913014046,0.009586712173321535,0.007633639604600403,0.697574453456344,0.8792931306548337,0.905938228245559,-0.3888959164224256,0.15196925277358983,0.11824346819267695
LongShort,FF3,0.1113037897776282,0.08502921474959557,0.12016468404193442,0.11879852569266752,0.005131827686186918,0.03597674001381623,0.0013224210743674192,0.0029117986468993884,2.8324175956973083,2.112598117874337,3.2608415930765156,3.0170635231819665,-0.026274575028034944,0.008860894264304094,0.007494735915037555,0.641278997094181,0.8694450461923753,0.8928132384227532,-0.466294671683843,0.16447753509880206,0.13483805247133054
LongShort,FF3+MOM,0.06348474095938117,0.05671067222312824,0.06699526193293698,0.06804758359953708,0.15333228256035314,0.21629091542734402,0.1096914763843917,0.13339385982005192,1.4337797432459556,1.240714374720577,1.6073534701494419,1.5075144016700994,-0.006774068736251856,0.003510520973555028,0.00456284264015523,0.9154579320414002,0.9541506793461341,0.9426005204409935,-0.10622977335944515,0.057534464983691885,0.0720509282061928
LongShort,FF5,0.072352072854137,0.05004727485585037,0.08047546916876676,0.07928092081540436,0.021639675113926504,0.12056327594244753,0.007142430090073981,0.011436642228756178,2.316482698565765,1.5596797207345212,2.7207211213548703,2.5548657192824114,-0.02230479799831287,0.008123396314607232,0.0069288479612433914,0.618473331712909,0.8497531932572746,0.8745014547631895,-0.498440021369748,0.1895674337177761,0.15805394698233016
LongShort,FF5+MOM,0.042216560501450784,0.038653376628205165,0.04403903090547853,0.04615080844209423,0.23571877709745648,0.3006505153710861,0.17489550645189,0.19534261760580973,1.1896878405590756,1.0379927232535542,1.3619547716266411,1.2997144996680066,-0.0035631838732472013,0.0018224704040262461,0.003934247940641782,0.9449118895819919,0.9697621312521312,0.9376962093513217,-0.06914535293953414,0.037932705667064706,0.07821977825405516
Q5,CAPM,0.014299957053713412,0.010149194167615762,0.012162597485109592,0.015422989990699252,0.17981167171369639,0.41692934740134313,0.3326531822278722,0.16385336659068916,1.3463739094846425,0.8135641855095932,0.9713007869797623,1.3977189171972835,-0.004150762886097545,-0.002137359568603836,0.0011230329369859016,0.7991622592531105,0.8960280392893258,0.9411836321367264,-0.2546126076000765,-0.13076940148015406,0.07383187876894491
Q5,FF3,0.017140219228332865,0.012916355642887317,0.014992624951794528,0.01826933398963564,0.08238907633229342,0.2722053175668169,0.20455780861436912,0.07661780242375671,1.7464699265829686,1.1012806255624734,1.2731627214407286,1.7806067783997486,-0.004223863585472262,-0.0021475942765653427,0.0011291147612763758,0.780914591127416,0.887893051103543,0.9359164677778833,-0.2783299142516292,-0.14106792708597518,0.08045804022705966
Q5,FF3+MOM,0.019561556561370163,0.018638070434872048,0.019125372695900804,0.020207620483964434,0.08989325501673173,0.15583361574738097,0.141420307272351,0.09387058330377607,1.704940510288332,1.4250609325948407,1.4768686606032482,1.684034711607112,-0.0009234861264978828,-0.00043618386546938337,0.0006460639225945031,0.9575074812486926,0.9798155817821705,0.9687395975636066,-0.053317986290021706,-0.025317319948363434,0.03921580606191621
Q5,FF5,0.008438543633515466,0.00463349712911909,0.00764974408447964,0.009298196972843415,0.3752344249292725,0.6866777780828146,0.5055463453156404,0.34809201304880855,0.888880109710333,0.4040090795653711,0.6671034418876326,0.9407130579810932,-0.003805046504447532,-0.000788799549088337,0.000859653339277261,0.7980380596408319,0.9577050380353094,0.9498622418490248,-0.25607335492049177,-0.05307006313379524,0.0629229083192319
Q5,FF5+MOM,0.012468359470352335,0.011576001354687742,0.013051300774715169,0.012894406905412307,0.25140417785269276,0.34948648348743516,0.2854522530087955,0.2541577494704421,1.1506052267898916,0.9380020065686158,1.0713019610382242,1.1439233057754432,-0.0008923581156657784,0.0005829413043617893,0.00042604743505893217,0.9568775380828152,0.9716155587194755,0.9784648195403884,-0.054109588282666106,0.03560660609734666,0.027012183393226405
