Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,893.15,781.64,0.0,0.0,49.13,963.0,0.0,0.0647767393561786,0.0,0.0,1131.66
2005,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1110.17,966.65,0.0,0.0,67.31,1086.46,0.0,0.070145242346704,0.0,0.0,1688.66
2006,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1257.43,1031.88,0.0,0.0,72.32,713.98,0.0,0.2146138547298243,0.0,0.0,1790.3
2007,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1172.83,951.13,0.0,0.0,65.7,835.73,0.0,0.1866631567611548,0.0,0.0,1551.23
2008,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1024.09,754.77,0.0,0.0,72.03,1136.69,0.0,0.1735653520308966,0.0,0.0,979.01
2009,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1079.55,782.64,0.0,0.0,41.98,1088.41,0.0,0.2342223978096489,0.0,0.0,409.54
2010,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1158.53,805.25,0.0,0.0,44.63,1083.51,0.0,0.2848612380134931,0.0,0.0,819.29
2011,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1431.31,935.95,0.0,0.0,45.69,1198.18,0.0,0.3752941961975662,0.0,0.0,1043.59
2012,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1474.73,990.46,0.0,0.0,28.42,1219.86,0.0,0.3736904234912203,0.0,0.0,1108.18
2013,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1522.93,1129.38,0.0,0.0,19.72,1672.16,0.0,0.2235611424744043,0.0,0.0,1967.51
2014,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1795.92,1293.76,43.71,0.0,23.89,1977.97,0.0,0.2196999954498804,0.0,0.0,3612.04
2015,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,2017.11,1429.95,49.52,0.0,17.33,2360.1,0.0,0.2204609974153636,0.0,0.0,5094.22
2016,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,1868.31,1387.09,53.92,0.0,28.71,2270.95,0.0,0.1755168541799687,0.0,0.0,3618.39
2017,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,2027.04,1645.68,62.49,0.0,37.8,2531.89,0.0,0.1110119317979848,0.0,0.0,5061.17
2018,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,2022.99,1612.1,65.67,0.0,56.36,2769.05,0.0,0.1043173651613369,0.0,0.0,4572.44
2019,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,2669.9,1943.08,64.98,0.0,62.89,3123.05,0.0,0.1917836730119595,0.0,0.0,5550.28
2020,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,3135.88,2498.76,53.84,0.0,81.61,3535.4,0.0,0.1418990778978333,0.0,0.0,6585.61
2021,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,3942.03,2982.27,0.0,0.0,76.97,3988.63,0.0,0.221326620919965,0.0,0.0,10364.14
2022,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,4551.56,3247.77,0.0,0.0,89.3,4741.77,0.0,0.2561258770459133,0.0,0.0,12266.67
2023,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,4987.49,3826.0,66.79,0.0,220.51,5288.38,0.0,0.1653039305042375,0.0,0.0,12199.41
2024,BRIMH.IC,Brim hf,Food & Tobacco,Consumer Staples,4524.27,3761.36,65.42,0.0,269.32,5753.09,0.0,0.0744243528260465,0.0,0.0,11848.89
