Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2014,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,6.74,2.82,9.11,0.0,0.0,190.4,0.0,-0.0272584033613445,0.0,0.0,
2015,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,4.31,3.09,11.96,0.0,0.0,192.59,0.0,-0.05576613531336,0.0,0.0,
2016,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,0.0,0.51,20.23,0.0,0.0,268.92,0.0,-0.0771233080470028,0.51,0.0,670.08
2017,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,102.39,47.08,43.74,0.0,0.0,395.59,0.0,0.0292474531712126,16.56,0.0,580.84
2018,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,271.3,82.53999999999999,36.14,0.0,33.69,598.44,0.0,0.1987333734376044,30.36,0.0,1244.85
2019,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,423.54,58.08,49.89,7.06,33.5,771.26,0.0,0.3748800663848767,0.0,0.0,2325.8
2020,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,312.34,90.97,59.07,1.96,36.98,476.55,0.0,0.2670863498058965,0.0,0.0,1579.1
2021,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,37.74,24.450000000000003,43.63,0.05,59.47,805.15,0.0,-0.1114823324846302,11.48,0.0,1294.66
2022,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,89.84,53.760000000000005,55.0,0.0,73.66,1380.3,0.0,-0.0670723755705281,26.59,0.0,1152.41
2023,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,41.76,37.95,50.03,0.0,59.44,1569.17,0.0,-0.0673349605205299,19.37,0.0,1735.44
2024,MAHAa.ST,Maha Capital AB,Oil & Gas,Energy,70.92,56.62,111.44,0.0,35.7,1360.87,0.0,-0.0976140263213973,33.16,0.0,1210.82
