Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,NEL.OL,Nel ASA,Renewable Energy,Energy,0.06,0.0,10.73,0.0,0.0,12.72,0.0,-0.8388364779874213,0.0,0.59,77.26
2005,NEL.OL,Nel ASA,Renewable Energy,Energy,0.11,0.0,24.660000000000004,0.0,0.0,13.62,0.0,-1.8024963289280476,0.0,0.53,273.87
2006,NEL.OL,Nel ASA,Renewable Energy,Energy,0.06,0.0,22.92,11.98,0.02,24.27,0.0,-0.4491141326740832,0.0,0.51,258.62
2007,NEL.OL,Nel ASA,Renewable Energy,Energy,0.06,0.0,29.08,0.0,0.0,21.05,0.0,-1.3786223277909735,0.0,0.77,231.98
2008,NEL.OL,Nel ASA,Renewable Energy,Energy,0.0,0.0,36.39,19.84,0.09,28.41,0.0,-0.5857092573037663,0.0,0.86,131.24
2009,NEL.OL,Nel ASA,Renewable Energy,Energy,0.13,0.37,39.26,16.64,0.13,29.37,0.0,-0.7827715355805241,0.0,0.97,169.29
2010,NEL.OL,Nel ASA,Renewable Energy,Energy,1.09,1.8,41.82,13.88,0.17,89.6,0.0,-0.3216517857142857,0.0,0.92,241.8
2011,NEL.OL,Nel ASA,Renewable Energy,Energy,3.1,2.14,37.97,12.34,0.24,54.98,0.0,-0.453073845034558,0.0,0.96,164.53
2012,NEL.OL,Nel ASA,Renewable Energy,Energy,0.13,0.67,40.85,16.69,0.15,16.45,0.0,-1.5106382978723405,0.0,0.9,24.18
2013,NEL.OL,Nel ASA,Renewable Energy,Energy,0.16,0.55,35.59,20.04,0.05,8.68,0.0,-1.8421658986175116,0.0,0.73,16.56
2014,NEL.OL,Nel ASA,Renewable Energy,Energy,12.07,3.36,18.22,0.0,0.14,195.94,0.0,-0.0492497703378585,0.0,0.0,412.0
2015,NEL.OL,Nel ASA,Renewable Energy,Energy,99.93,42.12,76.01,0.0,0.5,731.01,0.0,-0.0255810454029356,0.0,15.51,3033.5
2016,NEL.OL,Nel ASA,Renewable Energy,Energy,114.48,60.84,108.25,0.0,0.63,671.22,0.0,-0.0822979053067548,0.0,9.73,1280.25
2017,NEL.OL,Nel ASA,Renewable Energy,Energy,302.22,163.64,255.74,0.0,0.4,1409.39,0.0,-0.0834119725555026,0.0,39.76,3077.06
2018,NEL.OL,Nel ASA,Renewable Energy,Energy,489.05,298.55,386.5700000000001,0.0,0.57,1578.98,0.0,-0.1245360929207463,0.0,64.47,4739.53
2019,NEL.OL,Nel ASA,Renewable Energy,Energy,569.71,342.37,480.92,0.0,5.92,1846.62,0.0,-0.1405270169282256,0.0,75.5,9751.5
2020,NEL.OL,Nel ASA,Renewable Energy,Energy,578.33,393.98,600.73,12.94,9.59,5468.32,0.0,-0.0755314246423033,0.0,91.29,37608.52
2021,NEL.OL,Nel ASA,Renewable Energy,Energy,753.1,551.7,824.66,21.38,9.93,5038.7,0.0,-0.1214221922321233,0.0,103.12,20495.92
2022,NEL.OL,Nel ASA,Renewable Energy,Energy,914.85,584.82,1360.12,73.94,11.16,5449.61,0.0,-0.1775007752848369,0.0,171.48,19980.37
2023,NEL.OL,Nel ASA,Renewable Energy,Energy,1349.8,715.14,1207.66,43.26,14.9,6197.74,0.0,-0.0878771939448896,0.0,223.82,10622.52
2024,NEL.OL,Nel ASA,Renewable Energy,Energy,1389.91,503.98,1380.39,41.59,16.48,4977.28,0.0,-0.0942984923492349,0.0,216.49,4519.26
