Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2015,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,12.9,0.0,11.44,0.0,0.07,46.67,0.05,0.0297517123287671,0.0,0.05,
2016,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,26.04,0.0,23.36,0.0,2.08,36.95,0.04,0.0162206001622059,0.0,0.05,
2017,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,40.4,0.0,41.39,0.0,15.9,360.58,0.03,-0.0468373034580294,0.0,0.06,
2018,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,33.35,0.0,41.790000000000006,0.0,2.99,425.88,0.02,-0.0268372857478281,0.0,0.17,
2019,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,24.88,0.0,47.3,0.0,3.62,518.09,0.02,-0.0502595973827951,0.0,2.5,
2020,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,15.4,0.0,63.97,0.0,2.46,552.87,0.02,-0.0922968402394689,0.0,3.18,584.78
2021,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,105.02,0.0,79.64999999999999,0.0,3.0,799.0,0.01,0.027997146468755,0.0,3.16,2826.93
2022,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,21.45,0.0,114.24,0.0,0.12,1468.23,3.63,-0.0631242101830337,0.0,2.34,2460.11
2023,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,1480.64,1233.1,113.12,0.0,45.76,1796.17,3.89,0.0492539137584303,0.0,0.01,2276.16
2024,BESQAB.ST,Besqab AB (publ),Real Estate Operations,Real Estate,3433.08,3247.37,230.25,0.0,70.58,3274.28,4.01,-0.0351158683337959,0.0,4.88,3636.53
