Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2015,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,781.33,400.8,386.55,0.0,5.26,224.07,0.0,-0.0503414111661533,0.0,5.07,
2016,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,1371.2,752.67,602.04,0.0,0.49,348.32,0.0,0.0459347726228758,0.0,12.18,
2017,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,1952.57,1118.83,898.82,0.0,2.42,791.31,0.0,-0.0853015885051371,0.0,29.83,4129.46
2018,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,2607.13,1564.84,193.1,0.0,2.25,849.39,0.0,0.9971155770611853,0.0,45.98,2520.63
2019,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,3187.16,1920.63,1179.24,0.0,9.67,883.93,0.0,0.0878123833335216,0.0,98.83,2851.11
2020,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,4461.67,2650.72,1605.23,0.0,12.28,1992.44,0.0,0.0970869888177311,0.0,165.6,12423.66
2021,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,5826.63,3469.84,2096.32,0.0,16.04,2120.52,117.99,0.1091931686702314,0.0,167.37,11728.99
2022,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,6407.21,3873.36,2297.64,0.0,20.91,2355.61,0.0,0.0913988308760788,0.0,211.41,7451.86
2023,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,7718.37,4694.72,2720.09,0.0,38.81,2739.41,0.0,0.0966448979889828,0.0,250.81,9064.39
2024,BOOZT.CO,Boozt AB,Diversified Retail,Consumer Discretionary,8384.13,5116.51,2799.79,0.0,44.74,3067.84,0.0,0.1379113643475536,0.0,277.64,8613.35
