Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,552.45,231.52,261.82,0.0,0.0,228.53,0.0,0.2586531308799723,0.0,0.0,859.91
2005,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,661.48,291.89,319.22,0.0,4.1000000000000005,257.94,0.0,0.1793828022020625,0.0,15.54,1031.43
2006,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,818.65,440.35,346.74,20.62,3.06,309.75,0.0,0.1585794995964485,0.0,0.0,1663.35
2007,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1002.16,478.19,398.77,104.94,5.62,370.02,0.0,0.6067780119993516,0.0,0.0,940.14
2008,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,895.16,395.82,459.06,111.18,4.88,452.84,0.0,0.3236904867061213,0.0,38.75,387.2
2009,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1236.22,610.57,623.9,94.25,4.59,387.06,0.0,0.2361649356688885,0.0,48.72,549.36
2010,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1343.19,656.68,613.21,25.51,5.27,390.25,2.27,0.2383063283399573,0.0,47.19,624.61
2011,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1430.76,709.01,636.25,28.87,5.47,422.85,4.82,0.2546355835106507,0.0,41.86,434.69
2012,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1448.97,708.11,667.72,19.22,5.430000000000001,439.5,4.98,0.1955768538516918,0.0,37.95,573.23
2013,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1505.3,737.57,688.04,15.11,4.12,543.04,3.54,0.1659043506897434,0.0,36.14,666.81
2014,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1647.72,815.28,760.5899999999999,15.14,3.77,634.49,4.4,0.1302571647701484,0.0,35.19,904.38
2015,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,2216.11,1147.6,966.11,16.09,5.37,744.43,0.0,0.1519551871901995,0.0,43.6,1786.17
2016,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,2410.54,1273.2,1023.44,10.54,4.859999999999999,766.56,0.0,0.155995616781465,0.0,45.83,1527.39
2017,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,2188.77,1191.22,1010.38,11.56,5.78,696.28,6.2,-0.0100358729074138,0.0,49.1,1248.6
2018,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,2403.69,1324.09,1003.22,12.23,5.25,759.33,5.17,0.1090385873119689,0.0,57.42,989.42
2019,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1627.83,820.47,810.51,21.52,5.579999999999999,714.16,2.03,0.0178583895335035,0.0,66.42,997.67
2020,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1554.68,772.49,752.89,14.93,4.8,657.59,3.35,0.0596574575604442,0.0,77.65,893.05
2021,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1462.94,687.66,739.0899999999999,13.06,3.94,688.89,1.8,0.0656010656010657,0.0,76.31,995.99
2022,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1665.56,888.96,776.36,10.38,8.78,632.96,-0.21,0.0029079415250887,0.0,72.95,704.64
2023,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1726.5,881.84,861.1200000000001,13.29,21.06,685.81,-4.84,-0.0355815968398023,0.0,69.2,573.36
2024,TLT1V.HE,Teleste Oyj,Communications & Networking,Communication Services,1539.88,769.73,764.09,14.73,27.21,652.78,-7.87,-0.0099548774247568,0.0,59.91,589.78
