Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,MGN.OL,Magnora ASA,Renewable Energy,Energy,0.98,0.0,11.57,0.0,0.15,187.73,0.0,-0.0572098226175891,0.0,0.0,346.46
2005,MGN.OL,Magnora ASA,Renewable Energy,Energy,147.86,0.0,172.57,0.0,0.82,835.55,48.66,-0.0288732314721615,0.0,0.0,1613.9
2006,MGN.OL,Magnora ASA,Renewable Energy,Energy,140.3,0.0,340.83,0.0,0.0,2231.71,48.68,-0.0879367125798657,0.0,0.0,2799.4
2007,MGN.OL,Magnora ASA,Renewable Energy,Energy,481.24,0.0,1073.71,0.0,0.0,3107.24,35.5,-0.1885202084804979,0.0,77.28,8280.05
2008,MGN.OL,Magnora ASA,Renewable Energy,Energy,680.38,0.0,1441.49,0.0,0.0,4865.14,268.02,-0.1482731884453241,0.0,178.42,825.99
2009,MGN.OL,Magnora ASA,Renewable Energy,Energy,1223.71,0.0,1477.66,0.0,425.59,5645.93,219.97,-0.1158458207606675,0.0,390.91,3041.88
2010,MGN.OL,Magnora ASA,Renewable Energy,Energy,433.72,0.0,922.16,0.0,212.02,4704.54,4.24,-0.1487561533985448,0.0,624.36,1947.58
2011,MGN.OL,Magnora ASA,Renewable Energy,Energy,560.81,0.0,972.04,0.0,1629.21,732.13,4.78,-2.768913435833413,0.0,442.6,149.66
2012,MGN.OL,Magnora ASA,Renewable Energy,Energy,615.21,0.0,677.4200000000001,0.0,12.8,513.46,11.13,-0.1429878571837054,0.0,302.95,604.78
2013,MGN.OL,Magnora ASA,Renewable Energy,Energy,603.05,0.0,543.6899999999999,0.0,2.94,746.15,19.41,0.0736976853545117,0.0,3.53,748.49
2014,MGN.OL,Magnora ASA,Renewable Energy,Energy,645.71,0.0,549.87,0.0,3.78,766.63,64.26,0.1107968563829147,0.0,40.36,598.8
2015,MGN.OL,Magnora ASA,Renewable Energy,Energy,228.18,0.0,224.16,0.0,1.61,380.11,60.11,0.0054745354595429,0.0,0.81,517.96
2016,MGN.OL,Magnora ASA,Renewable Energy,Energy,117.1,0.0,224.4,0.0,0.0,209.7,9.2,-0.4901781635449978,0.0,3.3,508.98
2017,MGN.OL,Magnora ASA,Renewable Energy,Energy,54.3,0.0,68.3,0.0,0.1,183.7,0.3,-0.0766304347826087,0.0,2.2,434.13
2018,MGN.OL,Magnora ASA,Renewable Energy,Energy,70.4,0.0,15.4,0.0,0.0,135.8,0.0,0.4050073637702504,0.0,0.0,227.46
2019,MGN.OL,Magnora ASA,Renewable Energy,Energy,41.6,0.0,13.7,0.0,0.0,105.6,0.0,0.2642045454545454,0.0,1.1,282.83
2020,MGN.OL,Magnora ASA,Renewable Energy,Energy,27.1,0.0,13.2,0.0,4.9,118.1,0.0,0.0762066045723963,0.0,0.0,1123.78
2021,MGN.OL,Magnora ASA,Renewable Energy,Energy,13.8,0.0,53.7,0.0,17.4,171.8,0.0,-0.3335273573923166,0.0,0.0,835.95
2022,MGN.OL,Magnora ASA,Renewable Energy,Energy,91.1,0.0,83.3,0.0,10.2,385.5,46.3,-0.0055581287633163,0.0,3.8,1104.88
2023,MGN.OL,Magnora ASA,Renewable Energy,Energy,12.1,0.0,100.6,5.4,13.5,538.3,14.0,-0.1749049429657795,0.0,1.9,1719.86
2024,MGN.OL,Magnora ASA,Renewable Energy,Energy,2.3,0.0,122.8,0.0,13.5,400.5,1.7,-0.3331675783192441,0.0,1.1,1825.45
