Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2014,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,246.49,30.64,196.78,0.0,0.18,69.42,0.0,0.2721117833477387,0.0,2.34,232.86
2015,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,374.74,54.93,288.64,0.0,0.4,108.89,0.0,0.2825787491964369,0.0,4.61,464.11
2016,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,449.69,72.87,338.77,0.0,0.35,163.5,0.0,0.2305810397553517,0.0,5.81,518.89
2017,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,540.89,94.21,399.92,0.0,0.47,204.26,0.0,0.2266229315578184,0.0,7.1,762.24
2018,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,675.75,123.91,530.7099999999999,0.0,1.11,194.66,0.0,0.1028459878762977,0.0,15.8,561.79
2019,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,792.95,145.56,615.07,0.0,3.78,202.34,0.0,0.1410497182959377,0.0,33.11,628.25
2020,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,893.32,172.32,668.0699999999999,0.0,3.63,226.02,0.0,0.2181222900628265,0.0,40.81,971.71
2021,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,1008.87,220.66,714.18,0.0,13.17,248.95,0.0,0.2444667603936537,0.0,45.25,1026.16
2022,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,1194.44,266.87,828.12,0.0,13.31,422.74,0.0,0.2037659081231964,0.0,48.23,1372.56
2023,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,1399.71,299.05,1026.94,16.02,20.42,470.7,0.0,0.1472700233694497,0.0,59.3,875.66
2024,SIILI.HE,Siili Solutions Oyj,Software & IT Services,Information Technology,1300.22,271.25,990.71,7.83,15.67,489.41,0.0,0.0621564741219021,0.0,53.65,542.15
