Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,6569.23,2538.13,3334.63,0.0,78.0,2773.94,0.0,0.2229572377196332,0.0,366.13,5763.88
2005,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,5893.26,2575.66,3480.84,0.0,78.6,2144.97,0.0,-0.1127474976339994,0.0,356.72,4702.9
2006,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,6412.25,2944.64,3024.7,0.0,96.59,2438.38,0.0,0.1420287239888779,0.0,405.5,5892.82
2007,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,6724.23,3236.44,3056.15,0.0,117.01,2437.21,0.0,0.1290943332745228,0.0,409.97,2983.28
2008,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,6664.61,3360.53,3031.24,0.0,154.81,2345.78,0.0,0.050315886400259,0.0,434.5,1005.6
2009,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,6386.49,3185.01,3001.48,0.0,98.76,3232.4,0.0,0.0313203811409477,0.0,461.7,4596.59
2010,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,7413.85,3561.64,3140.8900000000003,0.0,68.86,4023.32,0.0,0.1596840420349363,0.0,512.28,5298.45
2011,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,8069.51,3869.36,3371.87,0.0,57.87,4184.09,0.87,0.1840901705153692,0.0,530.31,5321.5
2012,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,8961.17,4652.04,3979.97,0.0,97.11,8038.98,37.67,0.0287309713804609,0.0,609.33,10917.36
2013,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,17769.69,9238.18,7583.86,0.0,0.0,9288.84,57.49,0.1013927391821173,0.0,1298.72,15944.33
2014,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,19155.18,9635.92,7939.309999999999,0.0,240.66000000000005,10174.5,85.31,0.1305375050805035,0.0,1265.81,22452.65
2015,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,20856.48,10131.85,8609.73,0.0,188.35,12823.54,-1.05,0.1502477287952651,0.0,1354.8,34256.3
2016,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,21266.22,10268.31,9317.79,0.0,150.23999999999998,12348.05,-0.95,0.1239060184172802,0.0,1415.0,30211.19
2017,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,21637.69,10232.51,9265.14,0.0,114.27,13819.92,0.0,0.1465833376748924,0.0,1470.92,29273.8
2018,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,22186.81,11758.3,9897.53,0.0,77.73,14008.47,0.0,0.0323554249678946,0.0,1405.64,21436.9
2019,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,22748.12,11992.43,9729.25,0.0,153.55,18248.8,0.0,0.0478327342071806,0.0,1622.94,21603.31
2020,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,24444.84,12933.74,11071.01,0.0,129.97,20146.81,0.0,0.0153930076275102,0.0,1983.51,31645.97
2021,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,26263.84,13201.07,11666.69,0.0,106.23,19525.52,0.0,0.0660597003306442,0.0,1916.22,34628.92
2022,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,40466.66,19268.93,16882.17,0.0,176.73,27535.77,0.0,0.1503074001562333,0.0,2356.36,29862.21
2023,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,41029.28,21359.63,18355.89,0.0,384.17,27127.27,0.0,0.0342677313271847,0.0,2766.87,25733.12
2024,BILL.ST,Billerud AB (publ),Containers & Packaging,Materials,44191.59,22582.43,19647.370000000003,0.0,438.32,29793.18,49.35,0.0510502963388155,0.0,2908.61,26021.72
