Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2003,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,47395.86,42537.83,4385.83,0.0,0.0,17190.95,0.0,0.027467940980574,0.0,0.0,15691.73
2004,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,42857.55,36490.0,2886.74,0.0,0.0,20322.81,0.0,0.1712760194087335,0.0,0.0,19634.49
2005,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,40175.0,39622.36,0.0,0.0,0.0,16343.96,0.0,0.0338131028220822,0.0,0.0,18161.95
2006,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,49502.28,43147.58,0.0,0.0,0.0,25118.4,0.0,0.2529898401172047,0.0,0.0,44215.38
2007,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,55379.18,48930.42,1906.59,0.0,0.0,26457.94,0.0,0.171675119075786,0.0,0.0,30492.32
2008,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,45081.27,45723.64,0.0,0.0,0.0,27124.54,0.0,-0.0236822449339234,0.0,0.0,14585.72
2009,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,23048.55,24401.27,2303.98,0.0,0.0,20328.16,0.0,-0.1798834719915625,0.0,0.0,20016.11
2010,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,33844.66,32420.12,2232.83,0.0,0.0,18200.18,0.0,-0.0444110992308864,0.0,0.0,19779.07
2011,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,39030.89,38017.91,2283.1,0.0,163.64,15751.92,0.0,-0.091021285024302,0.0,0.0,7193.08
2012,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,33915.85,33654.27,2212.23,0.0,0.0,21476.33,0.0,-0.090827902160192,0.0,0.0,8491.36
2013,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,52669.0,53465.48,3115.63,195.21,0.0,15733.99,0.0,-0.2362337843102737,0.0,0.0,7046.99
2014,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,57192.55,56106.19,2949.88,183.85,0.0,19270.92,0.0,-0.0871608620657446,0.0,0.0,17959.73
2015,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,57102.72,56109.86,3050.13,196.78,1162.8,22358.46,0.0,-0.1352190624935706,0.0,0.0,10920.37
2016,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,52849.67,49208.71,3074.37,185.76,984.55,21937.54,0.0,-0.0105845960850669,0.0,0.0,32155.07
2017,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,59302.92,52501.18,2864.38,0.0,0.0,26788.6,0.0,0.1469789388023263,0.0,0.0,31728.28
2018,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,65981.19,61430.1,2621.19,134.42,576.09,27246.11,0.0,0.0546217423331258,0.0,0.0,13180.34
2019,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,63036.9,60132.66,2864.87,157.52,758.0500000000001,25211.6,0.0,-0.0222580082184392,0.0,0.0,11497.23
2020,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,60468.23,57937.55,3045.39,214.46,836.41,24723.8,0.0,-0.0459743243352558,0.0,0.0,14045.69
2021,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,73601.05,64120.2,2581.07,0.0,650.3499999999999,31235.82,0.0,0.2000725449179821,0.0,0.0,25156.95
2022,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,95830.21,82233.91,3139.16,141.31,444.13,43184.7,0.0,0.2351369813846108,0.0,0.0,22661.46
2023,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,79406.96,73851.55,3946.97,148.3,684.4399999999999,42078.12,0.0,0.0254835529724237,0.0,0.0,22913.95
2024,OUT1V.HE,Outokumpu Oyj,Metals & Mining,Materials,69043.7,66347.95,3776.37,162.67,755.2700000000001,44090.77,0.0,-0.0379494393044167,0.0,0.0,15617.34
