Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2006,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,335.33,115.5,159.16000000000005,0.0,19.67,481.75,0.0,0.0851063829787233,0.0,23.86,236.02
2007,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,284.27,119.78,157.15,0.0,22.07,452.05,0.0,-0.0325848910518748,0.0,17.78,226.25
2008,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,297.82,128.84,158.28,0.0,22.05,444.51,0.0,-0.0255337337742683,0.0,18.49,182.61
2009,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,278.01,132.48,173.43,0.0,23.76,444.56,0.0,-0.1162047867554436,0.0,21.99,193.78
2010,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,371.44,142.69,165.51000000000002,0.0,8.67,457.87,0.0,0.1191823006530237,0.0,20.21,203.59
2011,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,435.26,19.2,296.96,0.0,0.0,519.2,0.0,0.2293913713405239,0.0,22.15,295.03
2012,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,458.85,141.93,182.15,0.0,6.55,577.39,0.0,0.222068272744592,0.0,20.66,333.63
2013,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,597.34,41.31,368.9,0.0,5.24,769.7,0.0,0.2363128491620111,0.0,30.64,959.47
2014,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,412.36,37.48,387.05,0.0,5.89,760.45,0.0,-0.0237490959300414,0.0,32.24,765.29
2015,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,517.28,39.32,446.91,0.0,9.02,886.47,0.0,0.0248513768091418,0.0,40.01,611.26
2016,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,401.74,32.97,435.29,0.0,12.86,802.29,0.0,-0.0989417791571626,0.0,43.97,444.09
2017,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,486.06,20.43,419.72,0.0,11.01,893.77,0.0,0.0390480772458238,0.0,42.11,545.68
2018,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,439.22,26.83,460.34,0.0,8.4,848.35,0.0,-0.0664230565214828,0.0,40.05,292.58
2019,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,437.36,23.35,444.8,0.0,7.75,883.67,0.0,-0.0436135661502597,0.0,37.44,398.42
2020,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,299.34,14.79,438.16,0.0,21.44,864.4,0.0,-0.2025104118463674,0.0,64.1,208.69
2021,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,522.93,20.93,416.11,0.0,11.13,879.47,0.0,0.0850057420946705,0.0,58.01,474.32
2022,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,389.31,11.53,424.66,0.0,4.25,870.96,0.0,-0.0587053366400293,0.0,55.12,395.11
2023,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,521.97,23.7,492.38,0.0,7.36,1049.65,0.0,-0.001400466822274,0.0,63.61,346.02
2024,SAGCV.HE,Saga Furs Oyj,Textiles & Apparel,Consumer Discretionary,476.51,35.51,459.61,0.0,7.89,1062.25,0.0,-0.0249470463638503,0.0,55.99,396.03
