Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2005,CATE.ST,Catena AB,Real Estate Operations,Real Estate,12.45,2.85,28.01,0.0,0.0,450.38,0.0,-0.0408765930991607,0.0,0.0,
2006,CATE.ST,Catena AB,Real Estate Operations,Real Estate,153.98,14.06,32.4,0.0,0.0,751.9,0.0,0.1429977390610453,0.0,0.0,1060.87
2007,CATE.ST,Catena AB,Real Estate Operations,Real Estate,155.73,14.86,23.44,0.0,0.0,845.85,0.0,0.1388307619554294,0.0,0.0,1040.65
2008,CATE.ST,Catena AB,Real Estate Operations,Real Estate,161.9,15.81,23.73,0.0,0.0,716.79,0.0,0.1707055064942312,0.0,0.0,617.01
2009,CATE.ST,Catena AB,Real Estate Operations,Real Estate,22.42,2.8600000000000003,20.81,0.0,0.0,714.14,0.0,-0.0017503570728428,0.0,0.0,821.07
2010,CATE.ST,Catena AB,Real Estate Operations,Real Estate,23.03,3.1500000000000004,13.05,0.0,0.0,732.94,0.0,0.0093186345403443,0.0,0.0,1535.2
2011,CATE.ST,Catena AB,Real Estate Operations,Real Estate,23.31,3.21,13.27,0.0,0.0,258.08,0.0,0.0264646621202727,0.0,0.0,576.99
2012,CATE.ST,Catena AB,Real Estate Operations,Real Estate,245.97,88.69,0.0,0.0,65.92,622.93,6.25,0.1452048698305731,0.0,0.0,623.67
2013,CATE.ST,Catena AB,Real Estate Operations,Real Estate,285.92,88.09,7.76,0.0,80.05,1542.33,5.09,0.0710989905778651,0.0,0.0,2374.56
2014,CATE.ST,Catena AB,Real Estate Operations,Real Estate,396.18,104.44,26.55,0.0,87.36,1897.83,4.6,0.0934751869976819,0.0,0.0,2599.1
2015,CATE.ST,Catena AB,Real Estate Operations,Real Estate,443.82,121.04,25.53,0.0,90.16,2588.57,4.6,0.0798597855134835,0.0,0.0,3106.26
2016,CATE.ST,Catena AB,Real Estate Operations,Real Estate,772.41,211.32,32.4,0.0,230.08,3698.35,4.17,0.080650475892095,0.0,0.0,4354.69
2017,CATE.ST,Catena AB,Real Estate Operations,Real Estate,863.76,214.88,29.92,0.0,206.36,4599.47,0.0,0.089705987863819,0.0,0.0,5821.56
2018,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1021.41,246.66,29.41,0.0,222.22000000000003,5180.64,0.0,0.1009759411964544,0.0,0.0,8111.93
2019,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1100.79,261.03000000000003,31.73,0.0,221.39,5924.15,0.0,0.0990251766076146,0.0,0.0,14616.74
2020,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1293.58,268.26,36.03,0.0,250.55,7925.9,0.0,0.0932058188975384,0.0,0.0,15155.59
2021,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1390.46,292.64,36.68,0.0,246.24,10965.51,0.0,0.0743148289500442,0.0,0.0,22653.83
2022,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1467.02,307.85,41.81,0.0,208.08,15716.31,0.0,0.0578558198457526,0.0,0.0,18246.49
2023,CATE.ST,Catena AB,Real Estate Operations,Real Estate,1799.46,359.29,49.76,0.0,500.63,17508.64,0.0,0.0508194811247475,0.0,0.0,23674.57
2024,CATE.ST,Catena AB,Real Estate Operations,Real Estate,2230.28,410.87,58.99,0.0,669.18,23747.98,0.0,0.0459508556096139,0.0,0.0,29352.47
