Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,108.13,54.74,47.87,5.5,2.07,34.11,0.0,0.2623863969510406,0.0,4.87,
2005,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,146.1,85.47,55.93000000000001,5.4,2.24,37.74,0.0,0.2082670906200314,0.0,5.81,
2006,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,355.96,222.98,101.05,4.6,2.31,290.63,0.0,0.1177442108522863,0.0,9.88,602.8
2007,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,860.82,536.55,259.09,8.9,7.6,336.44,0.0,0.1975983830697899,0.0,21.61,669.97
2008,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,866.53,505.52,337.74,16.8,12.24,309.6,0.0,0.0898901808785529,0.0,29.47,353.07
2009,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,599.35,329.16,312.59000000000003,18.8,10.2,256.64,0.0,-0.1317019950124689,0.0,30.87,344.46
2010,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,742.52,462.02,321.44,23.2,12.84,227.56,0.0,-0.1343821409738091,0.0,31.02,277.29
2011,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,893.55,567.16,297.14,20.7,12.4,323.77,0.0,0.1159773913580628,0.0,32.7,213.13
2012,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,831.53,473.29,331.53000000000003,18.2,9.58,325.27,0.0,0.1086174562671009,0.0,31.11,322.93
2013,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,918.67,556.6,348.25,0.0,8.22,336.6,2.26,0.0165259989376141,0.0,33.09,360.39
2014,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,1246.06,759.89,418.54,0.0,7.02,387.58,1.68,0.1557056979910598,0.0,35.73,645.86
2015,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,1420.71,837.75,499.87,0.0,7.75,424.99,3.44,0.1758513642835469,0.0,47.45,1395.05
2016,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,1595.39,912.87,615.17,0.0,10.81,434.59,0.38,0.1299859760443252,0.0,69.16,2170.08
2017,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,2073.24,1196.27,734.51,0.0,14.18,499.91,0.52,0.2563395479887292,0.0,82.78,1795.48
2018,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,2566.76,1516.68,932.93,0.0,17.75,1062.42,0.18,0.0935441370223979,0.0,107.9,2266.73
2019,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,3050.51,1861.35,1153.07,0.0,47.2,986.34,4.17,-0.0112164440540727,0.0,209.59,2466.74
2020,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,3159.45,1906.98,1122.7,0.0,46.08,1041.54,0.16,0.0803398291254677,0.0,190.93,3500.1
2021,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,3111.57,1872.52,1179.41,0.0,41.3,1296.89,0.14,0.0141399967618328,0.0,182.66,3234.09
2022,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,3320.33,2106.72,1286.1999999999998,0.0,56.15,1144.0,0.34,-0.1125015292657774,0.0,174.87,2090.06
2023,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,3415.0,1996.25,1368.41,0.0,95.25,1142.45,10.23,-0.0389613769649858,0.0,195.81,2126.73
2024,AKVA.OL,Akva Group ASA,Food & Tobacco,Consumer Staples,3517.54,1934.0,1412.0,0.0,102.95,1305.98,7.25,0.0522299977917043,0.0,196.95,2493.41
