Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2007,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1340.73,719.63,588.45,2.63,35.93,1200.68,8.59,-0.0005375143681725,0.0,75.83,
2008,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3741.88,2286.66,1343.5800000000002,0.0,0.0,1415.87,0.16,0.0788401375677069,0.0,79.41,260.61
2009,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5108.26,2906.94,1962.26,0.0,0.0,1504.81,0.24,0.1588385767914688,0.0,176.76,293.6
2010,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3339.0,1587.3,1653.54,0.0,0.0,1633.2,0.0,0.0601028655400441,0.0,98.33,532.26
2011,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3734.78,2211.54,1563.07,0.0,0.0,1516.16,0.0,-0.0262703144786827,0.0,244.0,299.47
2012,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1964.91,1735.23,1023.22,0.0,66.97,763.21,2.65,-1.1235865562896612,0.0,93.25,348.58
2013,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1104.12,626.21,576.95,0.0,20.12,564.8,0.0,-0.2109773371104819,0.0,44.71,210.96
2014,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,752.19,366.41,414.08,0.0,22.9,184.35,0.0,-0.2777325739083263,0.0,20.37,116.39
2015,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,200.77,72.72,169.3,0.0,8.73,80.78,0.0,-0.6187175043327556,0.0,6.86,62.44
2016,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,246.1,116.47,131.44,0.0,6.26,175.48,0.0,-0.0459881467973558,0.0,5.81,125.5
2017,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,271.64,111.62,168.7,0.0,1.43,195.46,0.0,-0.0517241379310345,0.0,4.14,177.58
2018,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,223.81,96.98,171.37,0.0,1.5,125.98,0.0,-0.3654548341006509,0.0,4.08,115.61
2019,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,334.53,194.96,135.23000000000002,0.0,0.0,111.51,0.0,0.0389202762084113,0.0,14.0,247.73
2020,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,267.5,175.1,169.4,0.0,0.0,319.6,0.0,-0.2409261576971214,0.0,52.9,893.85
2021,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1998.9,1297.4,692.0999999999999,0.0,74.9,898.5,0.0,-0.0728992765720644,0.0,119.3,939.61
2022,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2492.2,1613.8,811.7,0.0,85.2,895.8,0.0,-0.0206519312346508,0.0,145.0,946.85
2023,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1961.0,1039.5,852.5,0.0,71.4,1191.8,0.0,-0.0020137606981037,0.0,152.8,1397.22
2024,ENDUR.OL,Endur ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,2766.6,1353.2,1287.5,0.0,87.60000000000001,1232.3,2.1,0.0310272197018793,0.0,221.6,2560.32
