Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2003,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,2384.9,434.42,1068.06,0.0,291.02,3581.45,0.0,0.1651286490108755,0.0,492.17,7094.84
2004,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,2795.93,476.66,1203.51,0.0,311.62,3580.57,0.0,0.2245843538877888,0.0,515.58,10736.92
2005,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,2944.47,718.7,1162.03,0.0,244.73,3653.44,0.0,0.2241750240868878,0.0,365.05,15757.78
2006,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,3111.13,512.55,1248.09,0.0,213.5,3792.92,0.0,0.2997664068844056,0.0,331.52,16629.66
2007,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,3145.66,514.99,1311.67,0.0,169.62,3973.14,0.0,0.2892875660057285,0.0,356.23,19330.3
2008,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,3440.18,643.18,1395.41,0.0,194.79,4169.16,0.0,0.2894587878613437,0.0,388.05,11468.09
2009,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,3426.9,557.51,1539.22,0.0,308.47,3556.95,0.0,0.2872404728770436,0.0,498.18,10717.78
2010,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,3481.84,621.93,1428.77,0.0,315.43,3637.61,0.0,0.3067151233914576,0.0,454.97,14559.54
2011,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,3498.38,625.96,1450.6999999999998,0.0,248.06,3034.51,0.0,0.3867708460344504,0.0,449.77,14333.6
2012,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,3531.15,576.3,1600.96,0.0,229.3,3545.98,0.0,0.3171450487594404,0.0,561.14,15420.26
2013,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,3817.04,603.37,1777.0299999999995,0.0,250.95,3242.77,0.0,0.3656411031309652,0.0,652.18,24435.21
2014,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,4336.44,670.4,2030.59,0.0,262.82,3454.04,0.0,0.3973984088198166,0.0,760.88,28583.41
2015,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,4871.83,701.65,2273.81,0.0,271.78,3848.36,0.0,0.4221512540406823,0.0,809.23,38171.7
2016,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,5517.48,766.87,2513.74,0.0,254.17,3714.72,0.0,0.5337414394624629,0.0,880.42,59494.81
2017,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,5569.51,623.14,2663.07,0.0,285.91,4170.1,0.0,0.478978921368792,0.0,988.6,58864.24
2018,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,5726.95,752.33,2936.01,0.0,285.14,4095.05,0.0,0.4281925739612458,0.0,1195.69,56647.73
2019,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,5731.14,702.79,3142.19,0.0,267.72,4293.8,0.0,0.3769248684149239,0.0,1237.17,59152.03
2020,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,2267.26,505.05,3305.13,0.0,261.01,3743.79,0.0,-0.4818459368714591,0.0,1317.88,59448.06
2021,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,2406.61,578.93,2871.96,0.0,261.45,3385.88,919.92,-0.3032491058572157,0.0,1372.7,61924.53
2022,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,4793.63,963.61,3266.78,0.0,267.36,3803.41,902.55,0.0628734625878673,0.0,1317.84,65963.17
2023,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,6219.25,1099.59,4006.29,0.0,522.23,4279.6,879.33,0.1145857765079192,0.0,1459.48,54643.05
2024,KBHL.CO,Copenhagen Airports A/S,Transport Infrastructure,Industrials,7900.15,1118.8,4197.84,0.0,559.4,6080.37,888.46,0.290451912300917,0.0,1427.33,75795.83
