Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,11772.86,10534.49,978.98,0.0,16.73,1367.49,148.28,0.1600902511594772,0.0,66.94,
2005,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,10660.47,9515.13,913.06,0.0,8.01,1349.35,135.73,0.1510154335119995,0.0,64.07,
2006,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,10738.63,9620.53,1005.49,0.0,0.0,0.0,0.0,,0.0,0.0,3378.79
2007,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,11033.38,9869.4,956.5,0.0,6.41,1550.05,64.22,0.1245578496781824,0.0,0.0,3133.56
2008,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,13018.72,11282.67,1482.39,0.0,25.53,1800.86,9.71,0.125998994791695,0.0,0.0,1670.18
2009,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,13694.73,11902.16,1352.72,0.0,41.02,2108.29,89.57,0.1814628775263209,0.0,0.0,5143.45
2010,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,15441.77,13350.59,2051.16,0.0,0.0,2746.77,0.0,0.0145698402123222,0.0,0.0,3503.98
2011,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,16721.96,14260.42,2378.94,0.0,67.01,2315.59,0.0,0.0067326253784128,0.0,0.0,2011.01
2012,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,18493.03,15827.9,2489.5,0.0,55.3,2279.02,0.0,0.0527990101008324,0.0,0.0,2451.0
2013,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,12647.59,10306.57,2141.13,0.0,52.31,2318.83,0.0,0.0636441653765046,0.0,159.3,3235.72
2014,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,13473.34,10762.46,2344.03,0.0,47.63,1007.84,0.0,0.3167367836164478,0.0,185.52,4739.93
2015,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,14546.7,11613.75,2507.19,0.0,35.78,1868.17,0.0,0.2087497390494444,0.0,202.15,7484.0
2016,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,14755.18,11596.28,2811.5200000000004,0.0,0.0,1863.24,0.0,0.1864386767136811,0.0,297.22,7072.28
2017,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,14253.79,10955.55,3063.12,0.0,24.26,1946.38,0.0,0.1083344465109596,0.0,239.79,5112.07
2018,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,14903.38,11579.35,3239.53,0.0,16.32,1762.58,0.0,0.0386819321676171,0.0,231.4,3554.76
2019,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,16946.03,13433.37,3471.3100000000004,0.0,35.44,1546.94,0.0,0.0038204455247117,0.0,445.97,3613.78
2020,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,19310.37,15427.49,3764.93,0.0,47.18,1776.76,0.0,0.0398309282063975,0.0,446.09,3665.79
2021,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,14756.79,12853.51,1839.26,0.0,27.43,2170.49,0.0,0.0168579445194406,0.0,167.67,3632.21
2022,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,15297.1,13420.67,1839.08,0.0,22.21,2365.25,0.0,0.0064010146918931,0.0,254.36,3369.95
2023,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,17040.38,15218.62,1916.44,0.0,60.46,1916.0,0.0,-0.0809707724425885,0.0,403.82,2227.8
2024,ORIOLA.HE,Oriola Oyj,Pharmaceuticals,Health Care,19517.45,17653.67,1758.05,0.0,49.97,1569.71,0.0,0.0355224850450099,0.0,158.03,1905.69
