Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2014,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,13.56,6.74,19.9,2.73,0.08,17.59,0.0,-0.5929505400795906,0.0,0.0,
2015,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,47.38,14.38,30.6,3.01,0.02,43.49,0.0,0.1239365371349734,0.0,0.0,
2016,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,85.07,24.45,44.53,4.52,0.01,54.36,0.0,0.3789551140544515,0.0,0.0,
2017,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,121.63,31.3,70.32,9.35,0.14,220.72,0.0,0.1323849220732149,0.0,0.0,1297.46
2018,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,180.3,47.15,64.84,11.37,0.38,268.98,0.0,0.2948174585471039,0.0,0.0,2686.18
2019,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,249.28,64.61,84.15,14.01,0.31,279.33,0.0,0.4089070275301615,0.0,0.0,4706.59
2020,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,373.57,101.32,101.32,18.42,0.0,444.83,0.0,0.4256682328080391,0.0,0.0,14080.59
2021,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,609.34,163.36,129.29000000000002,24.05,1.0,562.16,0.0,0.6043475167212182,0.0,0.0,30280.54
2022,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,534.93,149.17,168.17000000000002,24.7,1.9,589.23,0.0,0.4079731174583778,0.0,0.0,10595.2
2023,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,355.31,103.51,182.13,34.83,1.0,661.44,0.0,0.156476777939042,0.0,0.0,9722.12
2024,MIPS.ST,Mips AB,Leisure Products,Consumer Discretionary,491.21,135.26,178.99,39.66,2.04,659.01,0.0,0.3256096265610537,0.0,0.0,12811.54
