Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,706.4,410.18,287.58,0.0,7.58,174.51,0.07,0.0060717149730781,0.0,36.86,144.84
2005,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,639.67,364.9,260.51,0.0,4.48,154.11,0.06,0.0634364662385677,0.0,32.61,130.89
2006,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,698.36,412.85,283.91,0.0,5.41,144.94,0.07,-0.0262740500655129,0.0,32.19,145.4
2007,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,762.92,472.9,263.88,0.0,5.93,147.47,-0.06,0.1371006037582252,0.0,29.21,137.11
2008,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,654.36,389.11,258.6,7.68,5.08,155.96,0.09,0.0592758731175904,0.0,31.11,71.77
2009,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,463.07,249.11,223.98,5.55,4.19,102.15,0.07,-0.0847192330268049,0.0,28.72,70.91
2010,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,465.24,261.19,157.52,4.89,2.15,136.61,1.56,0.3565897083303176,0.0,25.68,142.42
2011,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,433.03,225.14,165.01,4.19,0.0,140.06,1.87,0.3316423589093214,0.0,21.62,110.94
2012,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,345.51,198.71,169.92,3.0,1.94,96.28,1.53,-0.225539310908905,0.0,22.79,70.61
2013,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,377.12,241.36,157.45000000000002,5.27,2.27,89.92,1.76,-0.2038612565445027,0.0,17.97,102.16
2014,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,380.32,243.83,141.26999999999998,3.98,2.81,80.63,1.84,-0.0437734933915364,0.0,18.36,74.63
2015,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,349.83,221.54,132.59,3.24,3.44,76.7,1.96,-0.05720823798627,0.0,18.31,74.6
2016,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,335.12,213.8,130.73,2.69,1.83,60.64,0.04,-0.1409030982201713,0.0,16.56,72.77
2017,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,405.05,282.23,128.04,2.38,1.36,88.18,0.04,-0.0476082520970301,0.0,15.68,205.75
2018,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,469.17,310.13,140.76999999999998,2.35,1.26,100.37,0.05,0.192790280820554,0.0,11.89,113.85
2019,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,468.12,295.64,141.13,0.0,1.5,123.39,0.0,0.2419158764891808,0.0,18.15,239.26
2020,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,567.22,371.53,169.20000000000002,0.0,1.73,153.19,0.0,0.1616293491742283,0.0,18.84,259.57
2021,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,707.78,520.86,174.83,5.08,1.09,169.18,0.0,0.0950466958269296,0.0,23.37,434.51
2022,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,743.92,533.34,174.77,4.04,1.0,190.93,0.0,0.2034777143455712,0.0,21.19,282.63
2023,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,528.04,350.42,171.85,6.87,1.56,184.01,0.0,0.0602141187978911,0.0,25.32,223.71
2024,HONBS.HE,Honkarakenne Oyj,Homebuilding & Construction Supplies,Other,426.59,273.17,179.39999999999998,6.19,1.9,160.84,0.0,-0.1348545138025368,0.0,26.2,169.57
