Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,BOL.ST,Boliden AB,Metals & Mining,Materials,16451.07,14129.49,1020.4,155.08,0.0,8328.22,0.0,0.17485849317141,0.0,0.0,2712.04
2005,BOL.ST,Boliden AB,Metals & Mining,Materials,17655.6,14239.53,860.27,171.88,0.0,8736.98,0.0,0.3121994098647356,0.0,0.0,12973.84
2006,BOL.ST,Boliden AB,Metals & Mining,Materials,30642.01,22478.11,894.54,187.09,0.0,14649.4,0.0,0.5089935423976407,0.0,0.0,37676.93
2007,BOL.ST,Boliden AB,Metals & Mining,Materials,28779.49,23151.69,1030.56,279.09,0.0,10875.79,0.0,0.4483655899939225,0.0,0.0,17408.82
2008,BOL.ST,Boliden AB,Metals & Mining,Materials,26503.63,24660.43,1110.1899999999998,322.45,229.22,14344.11,0.0,0.0576013429902587,0.0,0.0,3810.43
2009,BOL.ST,Boliden AB,Metals & Mining,Materials,22743.62,18893.63,962.08,179.41,136.62,13145.63,8.09,0.2228038912186057,0.0,0.0,17939.47
2010,BOL.ST,Boliden AB,Metals & Mining,Materials,30834.51,25226.25,954.03,240.19,155.37,16341.44,10.41,0.2898173601152162,0.0,0.0,28553.4
2011,BOL.ST,Boliden AB,Metals & Mining,Materials,34826.81,29714.59,1096.9,308.34,149.42,18239.22,10.41,0.2287301167201744,0.0,0.0,20993.33
2012,BOL.ST,Boliden AB,Metals & Mining,Materials,34377.63,29700.67,1161.9399999999998,368.69,137.51,19123.72,11.98,0.1957702096082191,0.0,0.0,25162.08
2013,BOL.ST,Boliden AB,Metals & Mining,Materials,31054.77,28356.24,1162.45,365.52,94.76,21732.07,15.08,0.0830839903159723,0.0,0.0,22336.65
2014,BOL.ST,Boliden AB,Metals & Mining,Materials,33887.39,30225.93,1224.4799999999998,362.84,117.58,22973.37,6.71,0.1167202202951425,0.0,0.0,28958.64
2015,BOL.ST,Boliden AB,Metals & Mining,Materials,38475.58,33801.19,1402.6,474.23,96.57,27002.39,6.28,0.1351214258236336,0.0,0.0,36003.07
2016,BOL.ST,Boliden AB,Metals & Mining,Materials,39588.54,32604.87,1636.92,520.44,110.96,27867.29,7.59,0.2065024136426776,0.0,0.0,54311.31
2017,BOL.ST,Boliden AB,Metals & Mining,Materials,47963.15,37753.87,1684.92,638.14,100.71,35066.65,9.01,0.2583498072452521,0.0,0.0,67594.26
2018,BOL.ST,Boliden AB,Metals & Mining,Materials,49121.51,39107.85,1864.5,660.21,61.81,38058.53,10.73,0.2297801428238952,0.0,0.0,45920.65
2019,BOL.ST,Boliden AB,Metals & Mining,Materials,46469.63,37709.11,2015.64,688.63,53.04,38846.44,11.25,0.1899358917115247,0.0,0.0,58181.94
2020,BOL.ST,Boliden AB,Metals & Mining,Materials,57643.53,46584.81,2263.9500000000003,766.59,210.83,47641.66,13.57,0.1962120422039721,0.0,0.0,75978.13
2021,BOL.ST,Boliden AB,Metals & Mining,Materials,68787.49,55828.95,2281.03,967.13,210.47,49557.66,14.61,0.2306565747342215,0.0,0.0,86658.34
2022,BOL.ST,Boliden AB,Metals & Mining,Materials,82127.65,64885.38,3000.55,995.75,212.83000000000004,54886.12,13.18,0.2736763492430686,0.0,0.0,97601.95
2023,BOL.ST,Boliden AB,Metals & Mining,Materials,78182.95,67496.67,3343.13,1145.56,671.8100000000001,56785.55,15.1,0.1376199039975774,0.0,0.0,86601.16
2024,BOL.ST,Boliden AB,Metals & Mining,Materials,90723.3,77601.99,3717.13,1155.31,1122.76,66817.99,19.53,0.1411891105474888,0.0,0.0,87311.25
