Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,227.65,129.51999999999998,42.43,0.0,0.0,242.82,0.0,0.2293880240507372,0.0,24.29,
2005,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,472.12,210.97,85.78999999999999,0.0,0.0,646.35,0.0,0.2713081147984837,0.0,65.44,579.42
2006,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,666.01,236.43,120.69,0.0,0.0,989.43,0.0,0.3121898466794012,0.0,93.55,1151.29
2007,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,526.64,170.29,107.91,0.0,0.0,862.62,0.0,0.2880063063689689,0.0,80.54,1681.44
2008,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,810.52,343.25,137.67000000000002,0.0,0.0,1103.13,0.0,0.2987861811391222,0.0,98.42,550.62
2009,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,848.53,410.53,175.19,0.0,0.0099999999999909,1686.95,0.0,0.1557841074127864,0.0,132.22,949.62
2010,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1030.2,620.7900000000001,247.11,0.0,0.0,1679.92,0.0,0.0966117434163531,0.0,180.29,981.54
2011,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1279.03,790.69,289.97,0.0,0.0099999999999909,1801.25,0.0,0.1101235253296321,0.0,205.24,738.65
2012,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1332.16,734.76,246.42,0.0,382.95,2002.44,0.0,-0.0159655220630829,0.0,161.06,727.33
2013,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1436.11,671.78,276.08,0.0,383.85,2021.61,0.0,0.0516420081024529,0.0,187.72,980.84
2014,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1698.72,733.8000000000001,371.19,0.0,362.51,2022.1,0.0,0.1143464714900351,0.0,268.69,585.48
2015,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1543.7,720.1100000000001,425.41,0.0,323.33,502.41,0.0,0.1489819072072609,0.0,327.13,78.17
2016,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,1061.32,530.98,408.35,0.0,317.32,-699.94,0.0,0.2790667771523274,0.0,320.22,40.14
2017,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,571.6,451.62,392.54,0.0,205.09,423.14,0.0,-1.1288226119014984,0.0,327.67,226.89
2018,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,568.62,403.31000000000006,424.37,0.0,223.04,-712.54,0.0,0.6765935947455582,0.0,370.49,81.79
2019,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,708.35,417.67,406.58,0.0,249.22000000000003,-1034.57,0.0,0.3529195704495588,0.0,323.46,70.62
2020,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,663.68,392.31,410.72,0.0,156.56,137.14,0.0,-2.1577220358757483,0.0,350.75,78.46
2021,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,515.43,357.40000000000003,256.04,0.0,34.88,19.22,0.0,-6.914151925078049,0.0,203.62,98.43
2022,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,658.49,380.49,230.29,0.0,163.92999999999998,-93.5,0.0,1.2429946524064168,0.0,183.73,294.35
2023,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,665.29,369.84,192.95,0.0,36.67,19.53,0.0,3.370711725550435,0.0,131.63,128.15
2024,HAVI.OL,Havila Shipping ASA,Freight & Logistics Services,Industrials,551.48,267.02,204.0,0.0,5.91,327.17,0.0,0.227863190390317,0.0,146.25,40.42
