Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2009,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,80905.18,59590.83,16772.19,0.0,2255.83,2441.46,25.64,0.9267277370191692,0.0,1017.7,
2010,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,79633.83,58589.29,16410.98,0.0,2216.8,2744.61,26.13,0.8722435161725751,0.0,913.81,
2011,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,81233.36,59467.62,17914.57,0.0,2674.16,2213.52,12.49,0.5287532401022451,0.0,1634.21,
2012,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,79800.86,59337.92,16661.42,0.0,2451.66,5017.45,9.84,0.2685064915690171,0.0,1485.46,
2013,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,82173.53,60937.59,16716.649999999998,0.0,1983.67,4709.99,10.06,0.537201936420166,0.0,824.26,
2014,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,83090.39,61962.64,16474.559999999998,0.0,940.73,15673.15,12.14,0.2366841798908405,0.0,820.76,40145.0
2015,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,95446.72,70414.13,19595.73,0.0,552.92,18644.91,12.86,0.2617644016407103,0.0,882.76,59399.84
2016,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,98146.44,71222.23999999999,21259.36,0.0,487.87,17007.94,12.23,0.3041667621416244,0.0,863.45,54121.32
2017,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,92307.05,65829.48,21908.45,0.0,417.77,18260.41,13.23,0.2271769609120025,0.0,1545.62,59019.7
2018,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,94820.36,68504.85,21549.5,0.0,474.15,16529.85,18.58,0.2593514913499344,0.0,1475.29,44848.61
2019,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,103598.91,75400.17,24301.66,0.0,668.64,16501.34,31.62,0.1952729577764662,0.0,2574.31,39107.58
2020,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,101804.3,75297.08,31092.96,0.0,735.27,9174.31,40.83,-0.5774204190061137,0.0,2624.53,27553.12
2021,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,97531.21,70232.91,24784.96,0.0,624.5799999999999,10210.41,277.38,0.1800913252458338,0.0,2319.28,31249.99
2022,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,100213.01,71607.29,24815.06,0.0,541.52,14322.38,929.35,0.213034193498049,0.0,2090.09,38568.5
2023,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,120496.65,87427.87999999999,28192.62,0.0,839.24,14845.07,943.85,0.2556799325096336,0.0,2347.73,35926.35
2024,ISS.CO,ISS A/S,Professional & Commercial Services,Industrials,130517.72,94024.31,30179.53,0.0,1139.06,17584.63,1215.13,0.2752598969348547,0.0,2430.82,38470.99
