Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,9690.0,1894.0,6888.0,0.0,0.0,2291.0,140.0,0.3735088440970794,0.0,324.0,8454.72
2005,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,9832.0,1908.0,7091.0,0.0,0.0,2934.0,287.0,0.2586153368519093,0.0,290.0,9880.23
2006,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,11648.0,2126.0,8688.0,0.0,185.0,4875.0,294.0,0.1255562004256142,0.0,439.0,10961.64
2007,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,13610.0,2209.0,10373.0,0.0,289.0,4770.0,193.0,0.1489018738666129,0.0,586.0,11576.09
2008,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,12851.0,1470.0,10506.0,0.0,360.0,3617.0,124.0,0.1376637262763967,0.0,592.0,4079.89
2009,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,12745.0,1334.0,10475.0,0.0,280.0,4837.0,437.0,0.1243837694349639,0.0,662.0,9973.94
2010,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,13768.0,1193.0,11001.0,0.0,134.0,6677.0,329.0,0.2055381101912646,0.0,588.0,13186.14
2011,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14378.0,1159.0,11578.0,0.0,0.0,6324.0,156.0,0.2532407407407407,0.0,505.0,11415.21
2012,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14763.0,1057.0,12176.0,0.0,0.0,5864.0,245.0,0.2504501555082665,0.0,479.0,18054.29
2013,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14870.0,850.0,12719.0,0.0,163.0,7325.0,261.0,0.1500131821776957,0.0,476.0,30757.45
2014,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14975.0,696.0,12805.0,0.0,144.0,6560.0,230.0,0.1958762886597938,0.0,467.0,36315.56
2015,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,15117.0,575.0,13024.0,0.0,138.0,10776.0,314.0,0.1244364292155094,0.0,498.0,66425.78
2016,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,15854.0,500.0,13752.0,0.0,88.0,10235.0,305.0,0.1436432637571157,0.0,529.0,44401.47
2017,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,16943.0,432.0,14539.0,0.0,104.0,14793.0,261.0,0.1240866214959479,0.0,634.0,54351.75
2018,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,18059.0,409.0,15113.0,0.0,116.0,14412.0,262.0,0.1649856889736949,0.0,731.0,66598.2
2019,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,19075.0,416.0,16006.0,0.0,274.0,10498.0,6383.0,0.1409276701617202,0.0,1253.0,83518.81
2020,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,12908.0,454.0,11156.0,0.0,265.0,10178.0,5675.0,0.065161168233142,0.0,829.0,112134.38
2021,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,14623.0,531.0,12335.0,0.0,259.0,50332.0,201.0,0.0296439950131597,0.0,984.0,67630.52
2022,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,15272.0,549.0,13433.0,0.0,358.0,28505.0,161.0,0.0325123840089304,0.0,1117.0,38827.15
2023,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,7617.0,493.0,5695.0,42.0,494.0,42284.0,142.0,0.0230283316834016,0.0,607.0,59713.79
2024,VEND.OL,Vend Marketplaces ASA,Media & Publishing,Communication Services,8325.0,599.0,6218.0,132.0,358.0,32485.0,19.0,0.0394412995323652,0.0,702.0,79463.38
