Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2005,FLUGb.CO,Flugger group A/S,Chemicals,Materials,1331.69,623.61,573.29,0.0,1.58,667.34,0.0,0.1996133904756197,0.0,0.0,1472.45
2006,FLUGb.CO,Flugger group A/S,Chemicals,Materials,1427.54,662.11,623.83,0.0,0.44,687.98,1.69,0.204677599431612,0.0,0.0,2127.14
2007,FLUGb.CO,Flugger group A/S,Chemicals,Materials,1574.94,722.64,714.73,0.0,0.25,800.88,3.44,0.1707280684304754,0.0,0.0,1852.16
2008,FLUGb.CO,Flugger group A/S,Chemicals,Materials,1659.16,750.18,763.23,0.0,0.94,822.93,4.92,0.1749229932958871,0.0,0.0,1205.09
2009,FLUGb.CO,Flugger group A/S,Chemicals,Materials,1725.28,782.05,858.95,0.0,1.49,803.35,6.99,0.1021669916331416,0.0,0.0,607.38
2010,FLUGb.CO,Flugger group A/S,Chemicals,Materials,1642.78,720.17,808.87,0.0,0.73,802.05,6.41,0.1397842812260347,0.0,0.0,1207.46
2011,FLUGb.CO,Flugger group A/S,Chemicals,Materials,1692.14,759.86,861.08,0.0,0.68,832.2,4.74,0.084259325638636,0.0,0.0,1097.45
2012,FLUGb.CO,Flugger group A/S,Chemicals,Materials,1823.89,849.64,933.53,0.0,9.43,788.49,0.0,0.0396834455731843,0.0,0.0,846.58
2013,FLUGb.CO,Flugger group A/S,Chemicals,Materials,1869.88,870.6,930.44,0.0,1.86,839.2,0.0,0.0798141086749285,0.0,0.0,803.73
2014,FLUGb.CO,Flugger group A/S,Chemicals,Materials,2088.15,963.8,1019.03,0.0,0.75,925.99,0.0,0.1129277853972506,0.0,0.0,1127.63
2015,FLUGb.CO,Flugger group A/S,Chemicals,Materials,2084.32,929.62,1083.95,0.0,0.45,972.61,0.0,0.0722797421371364,0.0,0.0,1324.5
2016,FLUGb.CO,Flugger group A/S,Chemicals,Materials,2283.4,1052.2,1207.48,0.0,0.88,1002.83,0.0,0.022775545207064,0.0,0.0,1332.17
2017,FLUGb.CO,Flugger group A/S,Chemicals,Materials,2274.41,1014.09,1202.4299999999998,0.0,0.35,1002.11,0.0,0.0574188462344451,0.0,0.0,1402.88
2018,FLUGb.CO,Flugger group A/S,Chemicals,Materials,2326.07,1032.66,1228.19,0.0,0.42,987.58,0.0,0.0656149375240487,0.0,0.0,1372.1
2019,FLUGb.CO,Flugger group A/S,Chemicals,Materials,2354.31,1073.01,1220.98,0.0,0.66,961.78,0.0,0.0620308178585538,0.0,0.0,1166.31
2020,FLUGb.CO,Flugger group A/S,Chemicals,Materials,2579.41,1220.68,1238.05,0.0,11.94,1134.28,48.91,0.0919040897911576,0.0,0.0,1298.95
2021,FLUGb.CO,Flugger group A/S,Chemicals,Materials,3069.65,1344.5,1409.2199999999998,0.0,15.08,1224.72,53.51,0.2353645275106986,0.0,0.0,3024.55
2022,FLUGb.CO,Flugger group A/S,Chemicals,Materials,3403.39,1690.59,1493.04,0.0,25.04,1202.95,17.14,0.1595947839913448,0.0,0.0,1931.81
2023,FLUGb.CO,Flugger group A/S,Chemicals,Materials,3008.34,1556.43,1474.52,0.0,0.0,1166.36,49.27,-0.0185994093597557,0.0,0.0,1715.97
2024,FLUGb.CO,Flugger group A/S,Chemicals,Materials,3416.95,1660.65,1654.53,0.0,31.54,1189.34,113.89,0.0538891830298564,0.0,0.0,1571.94
