Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,231.74,104.82,89.54,26.57,0.0,101.89,0.0,0.627637648444401,0.0,2.65,2094.38
2005,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,293.32,146.28,97.96,32.26,0.0,160.11,0.0,0.5080257323090375,0.0,3.5,2200.48
2006,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,262.7,135.7,78.0,33.1,0.0,202.3,0.0,0.4058329214038556,0.0,6.6,1651.3
2007,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,271.94,143.08,128.46,32.22,0.0,214.2,0.0,0.1522875816993463,0.0,12.09,790.52
2008,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,319.3,151.5,103.3,43.4,0.0,237.4,0.0,0.4545071609098568,0.0,14.1,
2009,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,414.05,190.29,148.64,58.89,0.0,243.34,0.0,0.5507109394263173,0.0,16.44,1771.73
2010,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,856.32,429.32,199.75,73.13,0.0,339.28,0.0,0.8853454373968406,0.0,28.59,4184.67
2011,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,779.04,416.61,216.13,0.0,0.0,280.76,0.0,0.5210856247328678,0.0,24.0,2412.93
2012,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,766.51,379.26,246.77,0.0,0.0,366.19,0.0,0.3836259865097354,0.0,16.51,2369.89
2013,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,731.13,369.39,281.75,119.05,0.0,432.19,0.0,0.4605381892223328,0.0,28.22,4527.3
2014,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,1053.24,534.03,391.54,206.8,0.21,636.03,0.0,0.5255412480543372,0.0,43.34,7714.4
2015,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,1556.69,785.43,489.27,264.43,1.17,993.64,0.0,0.5487399863129505,0.0,68.03,7068.81
2016,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,1659.91,878.7,699.7,354.64,0.0,1010.09,0.0,0.4317932065459513,0.0,96.33,5738.2
2017,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,1950.74,1029.23,835.1500000000001,443.84,0.0,1025.49,0.0,0.5170211313615928,0.0,106.32,6866.23
2018,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,2207.19,1108.03,956.11,518.03,0.0,1913.9,0.0,0.3454098960238257,0.0,107.48,5195.69
2019,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,2537.32,1246.17,1209.57,646.54,7.34,2038.39,0.0,0.3536025981289155,0.0,207.06,10013.84
2020,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,3813.43,1800.05,1583.1699999999998,916.96,13.33,3452.54,0.0,0.386335857079136,0.0,292.33,26603.86
2021,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,5247.29,2439.92,2060.31,1246.62,9.7,4035.31,0.0,0.4916549162270061,0.0,324.85,57371.8
2022,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,7462.42,3265.96,2643.88,1380.1,12.18,5716.69,0.0,0.51087255037443,0.0,423.37,31596.9
2023,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,5728.01,2734.46,2943.93,1679.12,24.33,6102.11,0.0,0.279314859941889,0.0,467.73,24290.48
2024,NOD.OL,Nordic Semiconductor ASA,Semiconductors & Semiconductor Equipment,Information Technology,5494.53,2894.87,3091.78,1791.28,115.52,6475.79,0.0,0.1827792439223631,0.0,435.91,19364.91
