Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,3010.01,1336.48,512.77,0.0,0.0,5043.01,0.0,0.2301720599403927,0.0,244.57,8647.66
2005,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,3771.79,1763.81,939.15,0.0,164.88,6100.51,0.0,0.1481761360935397,0.0,308.47,11379.63
2006,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,3868.29,2128.9,1096.81,0.0,0.0,7983.26,0.0,0.0804909272653026,0.0,377.35,14137.44
2007,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,4529.02,2591.19,1519.8200000000002,0.0,0.0,5876.16,0.0,0.0711365926046942,0.0,521.63,13187.35
2008,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,6682.91,3569.65,2203.78,0.0,450.01,8882.68,0.0,0.051726505964416,0.0,711.82,5149.5
2009,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,5415.9,3817.61,2390.13,0.0,331.64,7222.63,0.0,-0.1555499866392159,0.0,833.98,3936.91
2010,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,5171.25,3186.21,2245.79,0.0,305.66,6492.99,0.0,-0.0872340785986117,0.0,854.21,2835.04
2011,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,7312.46,6013.36,2134.55,0.0,328.87,3848.03,0.0,-0.3025756036205538,0.0,811.39,270.77
2012,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,6519.67,6134.63,2176.8100000000004,0.0,434.37,1487.21,0.0,-1.496856530012574,0.0,803.78,1242.55
2013,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,5832.66,4948.9,2312.06,0.0,439.65,714.05,0.0,-2.615993277781668,0.0,745.9,1088.65
2014,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,1134.4,829.2,520.86,0.0,22.07,3508.21,0.0,-0.0677639023889675,0.0,156.38,22355.18
2015,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,4357.22,2455.44,1741.41,0.0,120.94,8627.43,0.0,0.0045703065687001,0.0,542.85,8006.52
2016,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,5710.62,3682.63,3015.69,0.0,248.53,6741.85,0.0,-0.1833665833562004,0.0,1026.14,4837.02
2017,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,5430.52,2148.17,2878.55,0.0,275.25,6492.15,0.0,0.0198008363947228,0.0,946.02,4408.99
2018,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,5172.24,2303.93,2806.15,0.0,290.62,7318.8,0.0,-0.0312154998087118,0.0,931.93,4318.22
2019,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,6093.64,2355.59,2936.29,0.0,345.76,8845.88,0.0,0.0515494218777555,0.0,968.88,7337.84
2020,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,7033.25,2144.96,3484.4300000000003,0.0,443.25,8727.75,0.0,0.1100638767150754,0.0,1147.39,4742.76
2021,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,5324.68,2070.78,3201.09,0.0,346.37,9266.23,0.0,-0.0316806295548458,0.0,1124.62,5654.92
2022,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,13866.89,4414.31,3748.18,0.0,467.88,14707.72,23.02,0.3554824808529644,0.0,1335.65,23029.98
2023,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,16042.21,4540.39,4662.1900000000005,0.0,591.9399999999999,16864.65,20.25,0.3700164051904364,0.0,1575.43,26420.83
2024,TRMDa.CO,Torm PLC,Oil & Gas Related Equipment and Services,Energy,16751.71,4496.28,5728.59,0.0,755.2900000000001,23572.46,9.09,0.2447485428226728,0.0,2062.81,21363.3
