Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,3559.4,3033.92,393.0100000000001,0.0,21.55,808.16,4.11,0.1365555788100015,0.0,39.6,1260.53
2005,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,4014.45,3254.69,485.66,0.0,26.75,1295.11,6.71,0.1900032262524771,0.0,48.21,2874.55
2006,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,5616.59,4105.19,827.6500000000001,0.0,56.580000000000005,2320.55,20.17,0.2679389247752829,0.0,84.71,4705.51
2007,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,6290.9,4698.68,1205.01,0.0,129.44,3758.01,20.83,0.068214055106858,0.0,153.85,5893.51
2008,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,6057.05,4455.7,1440.69,0.0,188.7,3743.69,20.66,-0.0074488291471302,0.0,197.02,2410.98
2009,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,7473.81,5177.49,1481.23,0.0,101.04,4281.69,18.57,0.1660480994172447,0.0,204.01,5625.62
2010,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,8887.67,5612.16,1689.2600000000002,0.0,0.0,5445.71,548.56,0.2646277194720958,0.0,219.62,10833.61
2011,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,9162.81,6184.79,2097.8,0.0,126.34,5262.84,534.93,0.1300293043704733,0.0,271.9,4584.5
2012,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,9102.94,6442.32,2177.52,0.0,0.0,5314.58,649.38,0.0810032260444404,0.0,291.77,7067.77
2013,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,10764.71,7039.81,2405.79,0.0,124.1,6755.2,793.75,0.1583014856370752,0.0,307.18,9660.19
2014,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,12579.47,8450.39,2902.88,0.0,129.44,7262.31,817.28,0.1357445117883456,0.0,369.48,14899.62
2015,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,13450.73,9278.37,3292.57,0.0,132.59,7885.7,878.36,0.0852572894297846,0.0,433.92,18010.53
2016,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,17269.28,10561.41,4161.25,0.0,158.58999999999995,12539.95,935.48,0.1772136399357941,0.0,511.62,28662.67
2017,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,18623.52,9916.88,5248.640000000001,0.0,214.11,13607.29,874.83,0.223992757966375,0.0,583.27,26202.13
2018,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,19837.64,11008.75,5933.17,0.0,8.46,16152.89,981.4,0.1685077117289365,0.0,659.67,39285.32
2019,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,20426.9,11284.33,6536.72,0.0,240.74000000000004,16850.63,912.67,0.133145868166388,0.0,1012.04,34733.61
2020,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,19959.65,11344.16,6908.01,0.0,226.69,16757.05,875.72,0.0839794314790019,0.0,1157.59,36080.05
2021,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,23073.28,12836.98,7868.799999999999,0.0,247.18,18196.93,1126.18,0.1097297484721662,0.0,1252.33,41084.55
2022,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,26645.88,16064.21,9049.37,0.0,309.01,19708.71,1314.98,0.058186265113308,0.0,1326.04,32856.92
2023,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,30869.71,18159.87,10265.64,0.0,593.02,18687.13,1209.41,0.0930402974587541,0.0,1483.89,24927.17
2024,LSG.OL,Leroy Seafood Group ASA,Food & Tobacco,Consumer Staples,31124.69,17847.62,11463.1,0.0,705.15,20009.37,1157.44,0.052384842118392,0.0,1652.21,29288.23
