Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2008,FESTI.IC,Festi hf,Oil & Gas,Energy,2889.13,2276.93,423.33,0.0,165.48,364.88,0.0,0.0641032668274509,0.0,24.4,
2009,FESTI.IC,Festi hf,Oil & Gas,Energy,2035.18,1554.71,336.46000000000004,0.0,87.94,307.75,0.0,0.1821933387489845,0.0,24.49,
2010,FESTI.IC,Festi hf,Oil & Gas,Energy,2275.91,1850.52,478.83,0.0,56.27,-263.56,0.0,0.4162619517377451,0.0,25.19,
2011,FESTI.IC,Festi hf,Oil & Gas,Energy,2645.35,2190.4,497.8,0.0,19.25,649.86,0.0,-0.0955590434862896,0.0,135.82,
2012,FESTI.IC,Festi hf,Oil & Gas,Energy,2796.23,2341.19,384.67,0.0,33.22,631.48,0.0,0.058830050041173,0.0,43.83,
2013,FESTI.IC,Festi hf,Oil & Gas,Energy,2806.41,2365.7,406.84,0.0,30.49,798.02,0.0,0.0042354828199795,0.0,34.57,995.43
2014,FESTI.IC,Festi hf,Oil & Gas,Energy,3077.88,2558.88,442.09,0.0,25.35,660.28,0.0,0.078088083843218,0.0,40.38,952.4
2015,FESTI.IC,Festi hf,Oil & Gas,Energy,3003.93,2380.79,506.52,0.0,26.36,525.86,0.0,0.1716426425284294,0.0,43.91,1237.95
2016,FESTI.IC,Festi hf,Oil & Gas,Energy,2354.63,1573.56,608.07,0.0,32.64,960.15,0.0,0.1461854918502318,0.0,53.91,2463.02
2017,FESTI.IC,Festi hf,Oil & Gas,Energy,2689.64,1808.33,719.1500000000001,0.0,30.96,1096.05,0.0,0.1197025683134892,0.0,78.25,2261.65
2018,FESTI.IC,Festi hf,Oil & Gas,Energy,4450.24,3415.35,849.65,0.0,87.29,1933.68,0.0,0.0506547101898969,0.0,105.63,2834.33
2019,FESTI.IC,Festi hf,Oil & Gas,Energy,6107.96,4656.58,1231.71,0.0,169.11999999999998,2081.98,0.0,0.0242797721399821,0.0,193.87,3097.39
2020,FESTI.IC,Festi hf,Oil & Gas,Energy,6006.73,4566.39,1264.15,0.0,142.34,2001.57,0.0,0.0169117242964268,0.0,199.71,3856.88
2021,FESTI.IC,Festi hf,Oil & Gas,Energy,6691.82,5021.46,1358.0500000000002,0.0,132.61,2303.6,0.0,0.0780083347803435,0.0,216.42,4966.57
2022,FESTI.IC,Festi hf,Oil & Gas,Energy,8627.85,6709.38,1626.74,0.0,171.11,2387.98,0.0,0.0505113108149985,0.0,250.76,3941.26
2023,FESTI.IC,Festi hf,Oil & Gas,Energy,10444.4,8093.61,1988.6,0.0,271.7,2674.02,0.0,0.0338404350004861,0.0,314.42,4657.04
2024,FESTI.IC,Festi hf,Oil & Gas,Energy,12040.43,9177.95,2458.99,0.0,293.75,3560.43,0.0,0.0308221198001364,0.0,396.75,7241.99
