Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2005,DUNI.ST,Duni AB,Household Goods,Other,3157.81,2443.51,600.29,0.0,259.98,691.21,1.7,-0.2106622793725018,0.0,0.0,
2006,DUNI.ST,Duni AB,Household Goods,Other,5143.55,2446.04,596.0699999999999,5.22,0.0,759.38,3.64,2.7609499095698675,0.0,0.0,
2007,DUNI.ST,Duni AB,Household Goods,Other,6009.16,2555.17,576.39,8.67,121.78,1121.41,0.0,2.465191143292818,0.0,0.0,1956.54
2008,DUNI.ST,Duni AB,Household Goods,Other,3505.93,2583.05,586.74,19.67,72.7,1372.97,0.0,0.206202611856049,0.0,0.0,1044.82
2009,DUNI.ST,Duni AB,Household Goods,Other,3473.06,2513.44,571.99,23.87,37.04,1447.5,0.0,0.2586943005181346,0.0,0.0,2224.61
2010,DUNI.ST,Duni AB,Household Goods,Other,3334.89,2451.41,514.81,21.0,16.8,1727.5,0.0,0.2158437047756874,0.0,0.0,2976.87
2011,DUNI.ST,Duni AB,Household Goods,Other,3288.09,2397.62,535.49,25.91,20.73,1806.57,0.0,0.1993612204343038,0.0,0.0,2202.2
2012,DUNI.ST,Duni AB,Household Goods,Other,3153.21,2341.06,550.0300000000001,22.34,17.18,1699.22,0.0,0.1572957003801744,0.0,0.0,2373.72
2013,DUNI.ST,Duni AB,Household Goods,Other,3432.28,2525.25,567.6899999999999,17.15,17.15,1978.21,0.0,0.1715389164952155,0.0,0.0,3687.51
2014,DUNI.ST,Duni AB,Household Goods,Other,3554.91,2513.24,622.7900000000001,10.1,10.1,2101.99,0.0,0.1992778272018421,0.0,0.0,5225.64
2015,DUNI.ST,Duni AB,Household Goods,Other,4015.64,2829.12,694.14,9.56,7.65,2454.19,0.0,0.2014065740631328,0.0,0.0,6960.03
2016,DUNI.ST,Duni AB,Household Goods,Other,4193.93,2984.16,722.72,7.86,6.87,2280.71,75.87,0.2070967249149192,0.0,0.0,5571.26
2017,DUNI.ST,Duni AB,Household Goods,Other,4300.42,3076.44,749.5,7.75,5.81,2510.62,85.05,0.1835441331139937,0.0,0.0,5702.32
2018,DUNI.ST,Duni AB,Household Goods,Other,4613.98,3418.11,801.61,8.43,10.3,2465.02,88.8,0.1536482602532674,0.0,0.0,4499.3
2019,DUNI.ST,Duni AB,Household Goods,Other,5161.95,3857.27,818.92,2.79,17.68,2403.23,94.7,0.188504081379382,0.0,0.0,5693.75
2020,DUNI.ST,Duni AB,Household Goods,Other,4606.69,3773.58,802.4100000000001,5.12,39.92,2654.36,90.85,-0.0014935105146784,0.0,0.0,5290.44
2021,DUNI.ST,Duni AB,Household Goods,Other,5072.17,4142.12,778.71,1.0,31.07,2562.35,82.81,0.0458459979736576,0.0,0.0,5348.29
2022,DUNI.ST,Duni AB,Household Goods,Other,6628.21,5374.97,944.45,3.8,40.85,3022.4,498.87,0.0771710206828785,0.0,0.0,3813.36
2023,DUNI.ST,Duni AB,Household Goods,Other,7681.54,5844.26,1150.54,35.83,79.62,3445.15,563.79,0.160379052816954,0.0,0.0,4911.5
2024,DUNI.ST,Duni AB,Household Goods,Other,7706.81,5946.38,1263.11,38.65,72.2,3612.73,713.5,0.1071995709890598,0.0,0.0,4556.53
