Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2011,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,0.0,0.0,0.0,0.0,0.0,62.52,0.0,0.0,0.0,0.0,
2012,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,77.25,17.14,7.739999999999999,0.0,29.96,141.98,0.0,0.157839132272151,0.0,0.06,
2013,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,134.08,29.62,10.46,0.0,32.95,263.84,0.0,0.231390236506974,0.0,0.52,
2014,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,229.93,51.82,22.28,0.0,45.41,1476.37,0.0,0.0747915495438135,0.0,0.83,1554.79
2015,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,390.09,101.35,34.02,0.0,63.1,1856.6,0.0,0.10321016912636,0.0,0.56,2212.91
2016,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,519.45,143.37,36.33,0.0,92.31,2148.89,0.0,0.1151478205026781,0.0,0.98,2293.61
2017,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,655.57,193.67,39.7,0.0,119.11,2583.67,0.0,0.1173098731649166,0.0,0.97,2735.85
2018,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,788.51,235.99,42.14,0.0,153.57999999999998,3374.52,0.0,0.1057335561798418,0.0,0.94,3858.67
2019,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,936.17,268.01,48.39,0.0,178.67000000000002,3881.92,0.0,0.1136293380595169,0.0,2.79,6514.18
2020,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,1116.62,280.43,58.33,0.0,231.31,4841.96,0.0,0.1128778428570247,0.0,4.09,7722.18
2021,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,1240.73,325.72,61.14,0.0,264.58,6569.56,0.0,0.0897000712376475,0.0,4.01,20172.34
2022,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,1473.67,382.91,68.41,0.0,365.81000000000006,7212.92,0.0,0.0910227757967646,0.0,3.8,10928.81
2023,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,1788.51,440.91,79.62,0.0,727.5400000000001,7902.1,0.0,0.0683919464446159,0.0,5.97,14308.15
2024,NP3.ST,NP3 Fastigheter AB,Real Estate Operations,Real Estate,2025.86,496.29,85.42999999999999,0.0,770.88,9836.82,0.0,0.0684428504333717,0.0,6.1,16991.13
