Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,3805.26,2722.35,858.92,0.0,96.3,1983.51,131.44,0.0603749497624059,0.0,0.0,1699.91
2005,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,4015.85,3134.57,853.5300000000001,0.0,83.22,2471.11,505.55,-0.0186349801455323,0.0,0.0,3071.32
2006,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,7951.18,6548.06,1212.93,0.0,131.08,3819.18,420.26,0.0139428792482025,0.0,0.0,4961.25
2007,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,8766.35,7244.82,1368.24,61.2,164.13,5290.43,711.89,0.0083900891655227,0.0,0.0,5890.8
2008,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,10851.68,9315.5,1596.84,74.91,224.74,5759.85,287.29,-0.0348081903180676,0.0,0.0,2922.52
2009,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,9895.3,8553.640000000001,1553.29,125.69,136.01,4965.98,333.22,-0.0418836805555559,0.0,0.0,2686.44
2010,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,10160.29,8368.04,1421.6699999999998,105.89,97.19,4589.96,0.0,0.082632528388047,0.0,0.0,3558.02
2011,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,11586.25,9602.39,1325.2500000000002,62.56,102.74,4366.78,35.28,0.1404864995025057,0.0,0.0,2454.69
2012,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,11210.83,9453.19,1088.9299999999998,0.0,0.0,4551.73,3.35,0.1468053250436874,0.0,0.0,3740.2
2013,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,12196.21,10435.94,1111.44,78.76,63.89,6420.02,3.8,0.1033185861372203,0.0,0.0,6343.05
2014,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,13212.95,11294.48,1139.9699999999998,86.22,64.14,7370.26,3.52,0.1085711805885178,0.0,0.0,8977.76
2015,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,15071.25,12737.34,1365.51,86.72,49.18,8561.94,26.63,0.1171254353169386,0.0,0.0,12694.72
2016,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,17929.21,14913.62,1811.87,91.09,45.04,9533.25,21.52,0.130800636750021,0.0,0.0,16400.25
2017,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,21367.98,17804.9,2256.46,108.27,42.4,11002.55,19.18,0.1245258230785909,0.0,0.0,19615.33
2018,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,23518.26,19685.09,2536.98,108.23,61.85,11479.88,9.29,0.1168552645665438,0.0,0.0,16430.08
2019,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,27623.74,23179.36,2977.87,152.98,91.0,12543.02,2.64,0.1218341641651376,0.0,0.0,18816.5
2020,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,30609.49,25534.53,3135.34,152.52,96.41,13524.93,0.0,0.1475593589024122,0.0,0.0,22116.35
2021,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,33099.9,30164.25,1182.1899999999998,143.5,83.37,14318.55,20.2,0.1264817365530469,0.0,0.0,19536.86
2022,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,44294.97,41197.84,1384.35,176.44,198.15,14593.14,1253.7,0.1067133889153928,0.0,0.0,18843.6
2023,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,56985.55,52660.71,1738.2,214.4,647.81,15990.0,1350.51,0.1241733951308239,0.0,0.0,21160.18
2024,SCHO.CO,Schouw & Co A/S,Food & Tobacco,Consumer Staples,54017.11,49515.43,1742.09,247.76,785.34,17799.25,1505.5,0.1151017236690452,0.0,0.0,21225.27
