Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,5665.76,4737.76,744.1800000000001,0.0,0.0,797.09,0.0,0.2306138579081407,0.0,58.5,662.46
2005,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,5766.03,4794.65,754.1800000000001,0.0,66.13,885.49,0.0,0.1706061050943546,0.0,38.71,1391.48
2006,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,5914.14,4813.84,801.02,0.0,87.39,1179.0,0.0,0.1797201017811706,0.0,106.37,1954.03
2007,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,6152.14,5092.15,819.1700000000001,0.0,0.0,1247.17,0.0,0.1930931629208533,0.0,98.74,1608.35
2008,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,5538.99,4937.69,916.2,0.0,0.0,1617.7,0.0,-0.1946590838845273,0.0,116.02,566.62
2009,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,3442.26,2914.41,674.76,0.0,77.73,593.98,0.0,-0.3781945520051174,0.0,37.17,293.95
2010,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,3359.28,2829.05,483.14,0.0,73.86,551.33,0.0,-0.0485553117007961,0.0,28.49,512.76
2011,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,2740.6,2323.36,363.2600000000001,0.0,51.68,807.46,0.0,0.0028484383127334,0.0,17.79,356.77
2012,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,0.0,0.0,40.78,0.0,30.83,589.75,0.0,-0.1214243323442136,0.0,3.01,204.59
2013,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,0.0,0.0,37.5,0.0,20.63,360.54,0.0,-0.1612303766572363,0.0,1.99,335.36
2014,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,0.0,0.0,50.34,0.0,18.72,184.17,0.0,-0.3749796383775859,0.0,0.78,174.28
2015,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,0.0,0.0,19.31,0.0,7.32,98.79,0.0,-0.2695616965279886,0.0,0.48,54.78
2016,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,320.43,271.39,52.9,0.0,0.0,80.21,0.0,-0.0481236753522002,0.0,0.37,66.15
2017,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,393.05,341.12,50.940000000000005,0.0,0.38,84.4,0.0,0.0072274881516587,0.0,0.13,88.57
2018,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,0.0,0.0,4.51,0.0,0.0,102.43,0.0,-0.0440300693156301,0.0,0.0,98.79
2019,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,0.0,0.0,3.29,0.0,0.0,134.93,0.0,-0.024383013414363,0.0,0.0,123.17
2020,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,4.46,0.0,4.75,0.0,0.86,169.66,0.0,-0.0067782624071672,0.0,0.0,139.53
2021,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,13.94,0.0,3.83,0.0,1.23,218.27,0.0,0.0406835570623539,0.0,0.0,196.18
2022,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,38.95,0.0,4.21,0.0,1.36,257.51,0.0,0.1296260339404295,0.0,0.0,233.42
2023,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,10.72,0.0,5.21,0.0,1.84,281.66,0.0,0.0130298941986792,0.0,0.0,215.42
2024,SIGR.CO,Scandinavian Investment Group A/S,Real Estate Operations,Real Estate,11.69,0.0,5.46,0.0,2.18,306.15,0.0,0.0132288094071533,0.0,0.0,234.49
