Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2005,NESTE.HE,Neste Oyj,Oil & Gas,Energy,79885.46,67623.12,7288.52,0.0,0.0,12814.88,55.89,0.386443079940051,0.0,1225.43,48887.47
2006,NESTE.HE,Neste Oyj,Oil & Gas,Energy,102431.27,89955.15,7834.780000000001,209.14,0.0,17181.51,65.8,0.2812311021254914,0.0,1230.72,48566.93
2007,NESTE.HE,Neste Oyj,Oil & Gas,Energy,96955.62,82343.78,8723.84,224.3,0.0,19211.14,31.71,0.3176400585152405,0.0,1562.12,49054.73
2008,NESTE.HE,Neste Oyj,Oil & Gas,Energy,123887.01,112472.57,10269.7,304.71,0.0,21076.37,77.67,0.0685188266638422,0.0,1754.17,26335.74
2009,NESTE.HE,Neste Oyj,Oil & Gas,Energy,84095.36,71275.1,10228.29,322.91,0.0,18329.34,99.53,0.1581692203591428,0.0,1946.17,26411.93
2010,NESTE.HE,Neste Oyj,Oil & Gas,Energy,95171.59,83975.4,9379.51,0.0,0.0,18799.85,93.45,0.0961547215150345,0.0,2072.78,23862.1
2011,NESTE.HE,Neste Oyj,Oil & Gas,Energy,120154.99,108794.03,11103.820000000002,327.27,0.0,18908.49,108.31,0.0307312481595223,0.0,2376.61,15482.9
2012,NESTE.HE,Neste Oyj,Oil & Gas,Energy,133428.75,120970.02,10747.24,0.0,22.42,18525.72,117.44,0.090599984122863,0.0,2481.28,18386.71
2013,NESTE.HE,Neste Oyj,Oil & Gas,Energy,134604.63,121790.72,8425.48,0.0,62.47,24247.19,133.41,0.1774345176082624,0.0,2522.18,30721.87
2014,NESTE.HE,Neste Oyj,Oil & Gas,Energy,125440.87,116424.11,8298.11,0.0,83.57,23871.71,162.7,0.0264237815698406,0.0,2757.68,46491.11
2015,NESTE.HE,Neste Oyj,Oil & Gas,Energy,99563.02,85323.12,9204.06,366.73,53.67,29606.48,192.0,0.1795024444199841,0.0,3202.19,68010.68
2016,NESTE.HE,Neste Oyj,Oil & Gas,Energy,108569.38,88414.06,10226.27,380.81,55.73,33896.05,199.76,0.3007445782927581,0.0,3399.47,84978.25
2017,NESTE.HE,Neste Oyj,Oil & Gas,Energy,123317.59,101951.38,10655.11,410.53,354.55,42649.11,0.0,0.2524573197424282,0.0,3461.51,134672.77
2018,NESTE.HE,Neste Oyj,Oil & Gas,Energy,143234.5,119624.52,13854.89,460.87,48.01,45714.01,19.82,0.2223288537172591,0.0,5895.29,171118.78
2019,NESTE.HE,Neste Oyj,Oil & Gas,Energy,155943.24,120481.9,13497.36,531.62,492.24,58246.47,19.68,0.3776353852107956,0.0,4942.14,234805.69
2020,NESTE.HE,Neste Oyj,Oil & Gas,Energy,126008.54,99221.94,17682.59,654.12,482.54,62071.39,41.9,0.1493334196272648,0.0,7291.79,476734.77
2021,NESTE.HE,Neste Oyj,Oil & Gas,Energy,153929.14,119409.91,14409.26,680.83,518.25,69890.15,40.05,0.2898969257917181,0.0,5934.42,333912.86
2022,NESTE.HE,Neste Oyj,Oil & Gas,Energy,259480.43,218509.84,17209.87,857.97,575.35,87250.08,52.42,0.2754026516995503,0.0,6439.82,346939.73
2023,NESTE.HE,Neste Oyj,Oil & Gas,Energy,261526.21,217858.65,25130.52,1072.3,1380.2900000000002,94658.99,0.0,0.1925760036104336,0.0,9878.81,277123.77
2024,NESTE.HE,Neste Oyj,Oil & Gas,Energy,239770.57,213661.32,26353.26,999.29,1812.67,87275.49,0.0,-0.0121155435506577,0.0,11387.21,109746.65
