Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,554.69,357.1,147.82000000000002,9.58,2.21,246.83,0.0,0.2314953611797594,0.0,0.0,334.68
2005,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,672.39,419.89,167.59,10.04,3.91,280.65,0.0,0.3243898093711028,0.0,0.0,624.95
2006,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1012.12,624.43,238.46000000000004,11.3,8.65,370.39,0.0,0.4100542671238425,0.0,0.0,1283.44
2007,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1146.99,705.06,256.5,15.9,7.29,448.14,0.0,0.4329896907216496,0.0,0.0,1306.08
2008,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1177.49,799.92,274.89,17.96,6.06,591.09,0.0,0.1938452689099799,0.0,0.0,565.7
2009,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,682.27,450.63,257.89,18.28,6.8,481.44,0.0,-0.0306787969425058,0.0,0.0,714.07
2010,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,857.7,554.94,247.55,18.81,6.37,490.51,0.0,0.1379176775193165,0.0,0.0,1103.96
2011,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1020.06,647.46,252.68,24.62,5.74,552.36,0.0,0.2512853935838943,0.0,0.0,819.9
2012,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,949.48,599.47,264.78,29.2,5.53,538.98,0.0,0.2020483134810197,0.0,0.0,971.71
2013,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1057.24,624.4,284.69999999999993,26.53,7.42,695.1,0.0,0.240612861458783,0.0,0.0,1481.28
2014,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1090.21,659.55,318.42,33.26,6.87,783.74,0.0,0.1768826396509047,0.0,0.0,1324.52
2015,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1257.52,743.68,385.03,38.83,6.27,912.08,0.0,0.1769252697131831,0.0,0.0,1686.66
2016,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1516.04,901.42,436.63999999999993,45.96,9.72,972.35,0.0,0.2203116161875868,0.0,0.0,2027.25
2017,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,2907.02,1872.92,670.04,103.03,30.88,2006.16,0.0,0.217435299278223,0.0,0.0,3460.11
2018,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,3270.57,2155.35,733.3,127.74,26.0,2172.7,0.0,0.2226078151608599,0.0,0.0,3241.47
2019,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,3466.84,2299.98,736.6700000000001,127.18,52.57000000000001,2276.33,0.0,0.22176046531039,0.0,0.0,3868.68
2020,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,3221.06,2132.53,693.8399999999999,116.3,39.3,2610.69,0.0,0.180676372912908,0.0,0.0,4226.18
2021,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,3619.19,2451.8,696.09,110.24,28.32,2721.7,0.0,0.2032626667156556,0.0,0.0,4798.18
2022,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,4351.64,3071.52,820.5,127.68,71.1,3095.14,0.0,0.1667775932591095,0.0,0.0,3452.04
2023,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,5712.64,3922.11,935.85,141.45,139.67000000000002,3698.93,0.0,0.2315426353026416,0.0,0.0,6408.7
2024,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,5673.69,3837.32,1059.44,165.64,58.92,4248.85,0.0,0.2079739223554607,0.0,0.0,8402.79
