Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,425.7,144.35,175.18,0.0,19.11,169.48,0.0,0.5136889308472977,0.0,48.29,176.13
2005,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,446.51,162.28,176.44,0.0,20.52,170.77,0.0,0.5110382385664931,0.0,53.44,182.42
2006,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,423.01,212.8,131.83,0.0,14.64,436.91,2.17,0.1451671677143116,0.0,27.24,322.05
2007,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,52.41,0.0,61.2,0.0,3.34,594.51,3.75,-0.020275465516665,0.0,1.31,388.68
2008,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,24.9,0.0,49.23,0.0,1.41,407.83,0.0,-0.0631145330162077,0.0,1.64,268.08
2009,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,19.38,0.0,27.58,0.0,1.98,402.17,0.0,-0.0253126787179551,0.0,1.82,346.22
2010,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,11.4,0.0,29.97,0.0,12.22,352.73,0.0,-0.0872905621863748,0.0,1.89,390.79
2011,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,10.56,0.0,30.66,0.0,13.55,282.28,0.0,-0.119207878701998,0.0,1.94,281.52
2012,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,501.41,255.24,273.88000000000005,0.0,23.56,377.71,12.48,-0.1313975242830417,0.0,11.04,262.99
2013,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,693.72,310.53,381.73,0.0,43.78,458.28,14.72,-0.0894714587737841,0.0,23.46,236.39
2014,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,714.58,303.26,395.89,0.0,41.52,458.34,15.78,-0.0550282628870327,0.0,24.01,233.96
2015,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,729.46,296.66,450.0100000000001,0.0,43.67,461.2,23.72,-0.1255464818939207,0.0,52.6,207.24
2016,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,765.53,294.87,492.76,0.0,46.68,371.98,25.55,-0.1730183885492919,0.0,50.05,188.62
2017,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,778.61,282.38,501.05,0.0,44.87,414.68,31.77,-0.1113002575876357,0.0,52.33,173.24
2018,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,791.34,294.51,536.21,0.0,50.19,374.41,64.9,-0.2038879151396507,0.0,53.58,53.11
2019,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,889.02,278.35,649.4899999999999,0.0,56.66,445.82,67.97,-0.1858346795383326,0.0,75.9,242.34
2020,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,838.94,309.76,602.9399999999999,0.0,54.32,319.74,64.01,-0.3337589576547228,0.0,79.78,187.61
2021,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,883.26,297.12,639.7700000000001,0.0,52.66,281.44,57.86,-0.3132625994694963,0.0,66.62,113.17
2022,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,918.77,260.56,682.47,0.0,50.13,453.21,54.67,-0.1464716074663306,0.0,63.6,198.1
2023,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,1106.2,582.57,463.12,6.56,54.53,682.57,73.27,0.0165908128704487,0.0,31.75,441.17
2024,BOR.OL,Borgestad ASA,Real Estate Operations,Real Estate,1140.25,528.95,536.15,6.99,34.230000000000004,728.83,80.2,0.0592190648060022,0.0,34.73,657.21
