Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,764.92,427.97,390.35,0.0,0.53,144.09,6.77,-0.3574837597772775,0.0,0.0,189.66
2005,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,595.3,335.04,267.29,0.0,0.43,130.08,6.66,-0.0545560918531525,0.0,0.0,241.44
2006,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,658.26,388.86,246.51,0.0,0.11,137.35,6.48,0.1583814225126885,0.0,0.0,375.98
2007,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,749.54,549.86,165.53,0.0,0.75,129.58,3.23,0.2514870868157514,0.0,0.0,339.36
2008,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,893.1,649.06,204.02,0.0,1.02,139.11,3.21,0.274030354131535,0.0,0.0,273.41
2009,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,1030.97,761.93,219.69,0.0,0.33,143.08,3.09,0.3353629335705006,0.0,0.0,580.9
2010,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,1164.94,874.61,227.11,0.0,0.45,158.78,3.04,0.3879001359535288,0.0,0.0,874.65
2011,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,1927.62,1483.06,397.38,0.0,10.14,178.08,8.31,0.1987231074628464,0.0,0.0,1279.65
2012,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2091.02,1590.76,439.54,0.0,10.36,186.67,8.93,0.2574642126789365,0.0,0.0,816.99
2013,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2080.16,1597.33,434.08,0.0,11.06,216.11,12.55,0.1648298784221111,0.0,0.0,712.54
2014,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2135.94,1607.37,450.59,0.0,9.97,246.14,12.01,0.2634514816966887,0.0,0.0,702.3
2015,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2678.67,2036.13,533.99,0.0,8.43,319.72,11.79,0.3020120056710202,0.0,0.0,1360.26
2016,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,2868.97,2174.28,559.97,0.0,9.86,310.45,4.93,0.3959033546832379,0.0,0.0,1292.32
2017,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3140.72,2412.39,577.69,0.0,9.31,381.05,3.56,0.3674631444840224,0.0,0.0,1685.85
2018,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3106.93,2365.07,587.79,0.0,7.57,456.51,1.76,0.3196805376742962,0.0,0.0,1488.34
2019,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3171.3,2437.4,635.78,0.0,13.59,491.53,1.56,0.1714291508649539,0.0,0.0,1610.37
2020,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3718.45,2882.86,649.25,0.0,15.85,628.56,3.19,0.2698694103680248,0.0,0.0,2660.78
2021,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,3532.73,2719.52,646.63,0.0,14.61,692.33,3.17,0.2185046728971963,0.0,0.0,2373.48
2022,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,4519.67,3519.48,752.59,0.0,19.12,865.52,3.66,0.2628684507236706,0.0,0.0,2187.63
2023,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,4824.42,3740.37,855.38,0.0,29.38,1015.43,0.0,0.1962616822429908,0.0,0.0,2649.96
2024,PACT.ST,Proact IT Group AB,Software & IT Services,Information Technology,4946.92,3717.87,928.49,0.0,28.94,1205.37,0.0,0.2253415963563056,0.0,0.0,3391.27
