Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,130.11,74.77,52.74,0.0,0.0,67.69,0.0,0.0384104003545577,0.0,2.06,81.34
2005,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,139.34,80.97999999999999,53.5,0.0,0.0,53.81,0.0,0.0903177847983648,0.0,1.82,81.39
2006,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,159.13,64.96,53.96,2.39,0.0,122.59,0.0,0.3474997960681948,0.0,2.22,607.44
2007,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,207.84,70.12,81.69,0.0,0.0,158.88,0.0,0.3526560926485398,0.0,6.27,594.06
2008,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,319.77,152.73,109.18,0.0,0.0,233.6,91.59,0.1779267505150835,0.0,6.33,457.88
2009,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,496.52,253.68,161.5,0.0,0.0,263.14,71.99,0.2427117834870049,0.0,15.1,568.5
2010,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,490.99,246.5,157.25000000000003,0.0,0.0,419.93,42.13,0.1888066484872094,0.0,11.08,799.06
2011,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,384.43,212.73,177.48000000000002,0.0,0.0,410.04,36.52,-0.0129433894661411,0.0,25.9,263.81
2012,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,290.83,165.19,125.56,0.0,0.0,381.78,17.7,0.0002002603384399,0.0,0.0,197.55
2013,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,326.88,165.48,129.32,0.0,0.0,421.1,19.33,0.0728379084076925,0.0,0.0,419.19
2014,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,305.35,175.14,157.26,0.0,0.0,397.91,20.13,-0.0647067266290306,0.0,0.0,262.87
2015,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,17.34,0.0,28.1,0.0,0.0,313.77,21.59,-0.0320849236641221,0.0,0.0,192.26
2016,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,31.74,10.24,37.85,0.0,0.0,241.06,31.17,-0.0600595085038386,0.0,0.0,212.91
2017,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,48.9,25.75,19.26,0.0,0.0,124.56,21.1,0.0267060277358231,0.0,0.0,142.12
2018,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,50.49,25.79,22.04,0.0,0.57,123.01,18.73,0.0147453083109919,0.0,0.0,123.65
2019,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,46.07,17.73,19.94,0.0,1.41,130.51,18.05,0.0470516962843295,0.0,0.05,115.89
2020,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,28.16,7.04,19.58,0.0,1.41,134.86,15.9,0.0008622976916954,0.0,0.06,132.27
2021,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,29.12,6.93,17.65,0.0,1.4300000000000002,161.74,15.14,0.0175825418362731,0.0,0.06,346.51
2022,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,36.07,10.07,21.3,0.0,1.58,195.06,17.74,0.0146616541353383,0.0,0.04,229.03
2023,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,51.46,15.19,29.5,0.0,1.54,240.99,21.21,0.0199466056445461,0.0,0.06,356.17
2024,CEMAT.CO,Cemat A/S,Real Estate Operations,Real Estate,61.39,16.13,33.93,0.0,2.62,277.25,24.43,0.0288716520816759,0.0,0.08,406.11
