Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
1996,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5699.99,5329.83,0.0,0.0,35.3,1319.96,0.0,0.2536895057425981,0.0,0.0,326.92
1997,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5437.06,5113.53,0.0,0.0,27.59,1339.4,0.0,0.2209496789607291,0.0,0.0,1889.23
2005,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3513.69,2428.56,85.5,0.0,20.92,838.25,19.72,1.1407275312656622,0.0,83.68,1345.48
2006,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4215.3,2699.5,1355.71,0.0,22.48,912.81,10.94,0.1489688768606226,0.0,56.2,2162.31
2007,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4696.76,3822.54,1784.96,0.0,0.0,1080.29,10.46,-0.8349667659867062,0.0,60.21,3500.71
2008,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7650.55,4927.47,2331.92,0.0,82.22,1329.79,17.15,0.2293643369415117,0.0,61.33,2791.3
2009,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7722.83,4873.65,2638.76,0.0,106.91,1419.55,14.69,0.0721706269522535,0.0,54.3,677.17
2010,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6285.53,3796.14,2279.82,0.0,0.0,1459.15,0.0,0.1436247130178526,0.0,56.71,1637.19
2011,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6569.59,4037.16,2370.57,0.0,41.96,1623.93,0.0,0.0738332317279686,0.0,0.0,1865.39
2012,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6783.13,4188.22,2468.86,0.0,63.46,1732.12,0.0,0.0361349098214902,0.0,0.0,959.09
2013,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,6621.93,3991.64,2599.1900000000005,0.0,0.0,1850.2,0.0,0.016808993622311,0.0,57.01,1430.08
2014,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7029.49,4177.44,2550.58,0.0,43.2,2038.06,0.0,0.1267234526952103,0.0,38.6,2148.15
2015,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7234.86,4266.03,2600.8100000000004,0.0,29.29,2172.32,0.0,0.1559300655520362,0.0,25.63,2569.5
2016,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,7653.3,4499.41,2711.5800000000004,0.0,13.7,2636.81,0.0,0.1625486857225207,0.0,27.4,2968.71
2017,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3692.99,2280.91,1163.57,0.0,11.56,2610.67,0.0,0.0907621415192268,0.0,16.37,3590.55
2018,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3731.41,2137.79,1386.26,0.0,13.63,1466.85,0.0,0.1320721273477178,0.0,24.34,2266.19
2019,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3664.34,2117.79,1337.5500000000002,0.0,13.0,1537.04,0.0,0.1275178264716598,0.0,28.79,2712.98
2020,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3824.65,2249.57,1422.46,0.0,16.96,1717.24,12.63,0.0784220779596154,0.0,154.49,1453.02
2021,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4448.45,2655.03,1554.02,0.0,17.54,1666.12,13.71,0.1320728883279853,0.0,184.71,3262.47
2022,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4508.76,2587.0,1638.92,0.0,15.77,1791.6,15.9,0.1477565698478562,0.0,202.03,3629.51
2023,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4550.11,2516.98,1750.48,0.0,42.16,2198.59,59.48,0.1065024556368932,0.0,222.28,3551.25
2024,BERGb.ST,Bergman & Beving AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4738.55,2471.11,1933.34,0.0,90.3,2140.66,106.63,0.1084862211819568,0.0,284.93,5836.97
