PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_Raw,0.042994398070376756,0.0035828665058647295,1.2870103280551366,0.1996564092576112,0.025139193905573065,192
LongShort,FF3,Method1_Raw,0.03826209587627393,0.003188507989689494,1.2893380508210803,0.19886462803304084,0.07736276631302985,192
LongShort,FF3+MOM,Method1_Raw,-0.015173818930300958,-0.0012644849108584132,-0.396243161973818,0.6923774162682523,0.13241393056038653,192
LongShort,FF5,Method1_Raw,0.009760207055673664,0.0008133505879728052,0.3115564480953469,0.7557265706490319,0.4515497296804971,192
LongShort,FF5+MOM,Method1_Raw,-0.02083011458065654,-0.0017358428817213782,-0.569509326738931,0.5697014020430236,0.4694731750848583,192
LongShort,CAPM,Method2_PostMean,0.019430290836501,0.00161919090304175,0.6119515596989074,0.5413013989824886,0.025796851357441253,192
LongShort,FF3,Method2_PostMean,0.015077968724185088,0.0012564973936820907,0.5349168418609516,0.5933394691340093,0.07777593799086635,192
LongShort,FF3+MOM,Method2_PostMean,-0.033617171512304464,-0.0028014309593587055,-0.9638062534119679,0.3363877665473116,0.1289586561172129,192
LongShort,FF5,Method2_PostMean,-0.012814282835570876,-0.0010678569029642397,-0.461545720748579,0.644946442285165,0.4744479251581394,192
LongShort,FF5+MOM,Method2_PostMean,-0.03933293017635489,-0.0032777441813629077,-1.2531002001807634,0.21175072768060943,0.489528164697834,192
LongShort,CAPM,Method3_ProbQ5,0.0071141377224297276,0.0005928448102024773,0.26365558645231973,0.7923310493575777,0.00010732841314931019,192
LongShort,FF3,Method3_ProbQ5,0.0015218085045679744,0.00012681737538066453,0.07160789447198784,0.9429900773883713,0.10891058908897344,192
LongShort,FF3+MOM,Method3_ProbQ5,-0.036790434127715425,-0.003065869510642952,-1.4062628295268313,0.16130562939277637,0.1625073369795087,192
LongShort,FF5,Method3_ProbQ5,-0.01781718478293434,-0.0014847653985778616,-0.7048912382580941,0.481759648243278,0.42610630749120815,192
LongShort,FF5+MOM,Method3_ProbQ5,-0.04115024482371992,-0.003429187068643327,-1.5473356179129445,0.12349128058243819,0.445855988575498,192
