PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_PostMean minus Method1_Raw,-0.005562793217999684,-0.0004635661014999737,-0.28735773926398983,0.7739950531355169
Q5,CAPM,Method3_ProbQ5 minus Method1_Raw,6.55417020998944e-05,5.461808508324534e-06,0.003316710434243908,0.9973553932598171
Q5,FF3,Method2_PostMean minus Method1_Raw,-0.0050887724126475395,-0.0004240643677206283,-0.3209250776579765,0.7484454673294421
Q5,FF3,Method3_ProbQ5 minus Method1_Raw,0.0002661073955415663,2.2175616295130526e-05,0.01619477418232215,0.9870875942392956
Q5,FF3+MOM,Method2_PostMean minus Method1_Raw,-0.0025768549464807167,-0.0002147379122067264,-0.13298146102953612,0.8942795618224435
Q5,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,0.002135693866977331,0.0001779744889147776,0.10732654940650342,0.9145874723066654
Q5,FF5,Method2_PostMean minus Method1_Raw,-0.005145336293459396,-0.00042877802445494967,-0.30554924384951326,0.7601187744065498
Q5,FF5,Method3_ProbQ5 minus Method1_Raw,0.00036858966302320134,3.0715805251933445e-05,0.020888975345834726,0.9833454207055903
Q5,FF5+MOM,Method2_PostMean minus Method1_Raw,-0.0030151835426048823,-0.0002512652952170735,-0.15786396495228366,0.874650111052719
Q5,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,0.0019119308178311423,0.0001593275681525952,0.0966816322590302,0.9230315730070189
