PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_Raw,0.04299439807037678,0.0035828665058647313,1.287010328055137,0.19965640925761097,0.025139193905573065,192
LongShort,FF3,Method1_Raw,0.0382620958762739,0.003188507989689491,1.2893380508210788,0.1988646280330415,0.07736276631302985,192
LongShort,FF3+MOM,Method1_Raw,-0.015173818930300906,-0.0012644849108584088,-0.3962431619738165,0.6923774162682534,0.13241393056038642,192
LongShort,FF5,Method1_Raw,0.009760207055673653,0.0008133505879728044,0.3115564480953465,0.7557265706490321,0.4515497296804971,192
LongShort,FF5+MOM,Method1_Raw,-0.02083011458065652,-0.0017358428817213765,-0.5695093267389303,0.569701402043024,0.4694731750848584,192
LongShort,CAPM,Method2_PostMean,0.023013904589853085,0.001917825382487757,0.7647071860841614,0.4453946547390102,0.024476094590149877,192
LongShort,FF3,Method2_PostMean,0.018603663683638763,0.001550305306969897,0.6956106749909923,0.48753164587597664,0.08145739987304346,192
LongShort,FF3+MOM,Method2_PostMean,-0.027791847021818118,-0.0023159872518181764,-0.8381155582916042,0.40303577821775205,0.1289413537288131,192
LongShort,FF5,Method2_PostMean,-0.008619494687001267,-0.0007182912239167723,-0.33807585129945045,0.7356873057470543,0.4744545374426905,192
LongShort,FF5+MOM,Method2_PostMean,-0.03293386426478652,-0.00274448868873221,-1.146156900216992,0.2532105908665545,0.48741064016040947,192
LongShort,CAPM,Method3_ProbQ5,0.002657136606263372,0.00022142805052194768,0.09820064580835544,0.9218764898913014,0.0012279882824384192,192
LongShort,FF3,Method3_ProbQ5,-0.003134606646685156,-0.0002612172205570963,-0.15212549870743325,0.8792510853347029,0.12224296570306425,192
LongShort,FF3+MOM,Method3_ProbQ5,-0.04073356498029883,-0.0033944637483582355,-1.5836229777200448,0.11496926612183422,0.17193701846347675,192
LongShort,FF5,Method3_ProbQ5,-0.02324606711892559,-0.0019371722599104658,-0.9649889850361224,0.3358032936195907,0.43075658946182827,192
LongShort,FF5+MOM,Method3_ProbQ5,-0.04643311805759497,-0.003869426504799581,-1.8038875824997893,0.07287573745325271,0.44953233638829704,192
