Ticker,Year,CompanyName,Industry,Sector,WCA_scaled,CFO_t-1_scaled,CFO_t_scaled,dREV_scaled,PPE_scaled,WCA_fitted,dd_resid,sigma_acc,sigma_acc_abs
20202.OL,2019,2020 Bulkers Ltd,Freight & Logistics Services,Industrials,-0.00894370725434032,-0.0026499873346193564,0.029143365613816304,0.05199950637490826,1.0764664237511608,-0.023078277718504715,0.014134570464164395,,
20202.OL,2020,2020 Bulkers Ltd,Freight & Logistics Services,Industrials,-0.002792778236059493,0.015263332454566327,0.06978884079293131,0.12930801350466453,1.0863431103249452,-0.028002557482767265,0.02520977924670777,,
20202.OL,2021,2020 Bulkers Ltd,Freight & Logistics Services,Industrials,0.00135495406910557,0.060039390241404235,0.21002080717803742,0.14275304425695548,0.9293580210061777,-0.018064782964608932,0.019419737033714503,0.005539522002138511,0.019588028914862225
20202.OL,2022,2020 Bulkers Ltd,Freight & Logistics Services,Industrials,0.022344465066523676,0.2004466099955171,0.11350708947980688,-0.06057025867907902,0.9549409896642883,-0.0019415053055408197,0.024285970372064494,0.0050965870434971205,0.020762514279162793
20202.OL,2023,2020 Bulkers Ltd,Freight & Logistics Services,Industrials,-0.024475208827855744,0.10790280012532326,0.11542485117862282,0.001141716185287249,0.907951123926654,-0.014804638166248458,-0.009670570661607286,0.014307897519250769,0.018544125555651693
20202.OL,2024,2020 Bulkers Ltd,Freight & Logistics Services,Industrials,0.004495820611495895,0.12707562654288057,0.14038477559628817,0.010201829606060323,0.8143135469481475,0.0025097066162963356,0.0019861139951995593,0.015411718691721242,0.016114434261858723
8TRA.ST,2017,Traton SE,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.044641213878536666,0.017696806761014046,0.01702645546214525,0.05979875937879754,0.1485544125222598,0.014843538276954355,0.02979767560158231,,
8TRA.ST,2018,Traton SE,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.13266956220506454,0.015384642464526269,0.008330283749552074,0.04905066196645605,0.12306612430729971,0.013520843254672095,0.11914871895039245,,
8TRA.ST,2019,Traton SE,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.0769710283006863,0.008112851755117322,0.023692603486051542,0.0351715136570371,0.14777458076782815,-0.015922885348801603,0.0928939136494879,0.045923957082528145,0.08061343606715422
8TRA.ST,2020,Traton SE,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.02113295827483651,0.023998430851578368,0.047738174918129476,-0.050875687590471626,0.16214297692096474,-0.019209099837267377,-0.0019238584375691342,0.05575937411878338,0.060941041659757944
8TRA.ST,2021,Traton SE,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,-0.06887215135584508,0.042619285093288446,0.03117984799483561,0.1380576209772499,0.16006308850499912,0.03143887201622654,-0.10031102337207162,0.08643157050165014,0.06881503800222069
8TRA.ST,2022,Traton SE,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.05612626163928471,0.026815460052791368,-0.01146018834791656,0.16511299017111788,0.15067002438641738,0.031120738041256327,0.025005523598028385,0.08643212869360632,0.0678566076015099
8TRA.ST,2023,Traton SE,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.027074775262429074,-0.010242149820619514,0.04530070661238699,0.1961075682711592,0.15414628503620265,0.011718240896607949,0.015356534365821125,0.06957715068536692,0.04709817068459563
8TRA.ST,2024,Traton SE,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,0.011542511701308628,0.04032495735254135,0.03721087635606718,0.023169107489907054,0.15533663356533164,0.0002507818502120591,0.011291729851096569,0.05133935076642093,0.030777733924917373
AAB.CO,2005,Aalborg Boldspilklub A/S,Hotels & Entertainment Services,Consumer Discretionary,-0.07904162035321725,0.016631674282656127,0.03762710468897946,-0.0519533983780001,0.26874150920093864,0.009249035182674637,-0.0882906555358919,,
AAB.CO,2006,Aalborg Boldspilklub A/S,Hotels & Entertainment Services,Consumer Discretionary,0.019031948443713066,0.02506513094748389,0.10393528040586865,0.20375702728643902,0.17298779651720828,0.02541893916720514,-0.006386990723492074,,
