Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
2013,AAK.ST,3,0.016428409950005808,0.014665660795268202,0.008033869053042476,0.007499705314004413,0.03068229038622144,8000
2013,ABB.ST,4,0.055728769475602534,0.05272545363705196,0.018330207774502744,0.03122838427445229,0.09070467204383702,8000
2013,AFRY.ST,16,0.04377279382546261,0.04099095186440356,0.016437911998027136,0.02237810249438751,0.07418732710911576,8000
2013,AKRBP.OL,22,0.10100869398684444,0.09684740021330093,0.029586356425062802,0.061589633830754636,0.1563569696642548,8000
2013,ALFA.ST,25,0.04343728447005027,0.0408850443072436,0.014723856717138658,0.0244874649008024,0.07157995753483049,8000
2013,ALIVsdb.ST,28,0.008938390916956829,0.007885812654346132,0.00451440705512709,0.004017368591285838,0.017331752681766628,8000
2013,ALKb.CO,29,0.0230902938846967,0.020694305807431493,0.010751267868968063,0.010933694837964426,0.043457663940708026,8000
2013,ASPO.HE,51,0.03489589170899784,0.030493256406273955,0.019035387217918233,0.0124325463604397,0.07132914730199887,8000
2013,ASSAb.ST,52,0.03487378967315025,0.0321938215325647,0.01394097715189746,0.0181595124279129,0.06102830861782838,8000
2013,ATCOa.ST,53,0.0497936059561275,0.046990348375476554,0.017213898537286394,0.02718845199871333,0.0816882565916249,8000
2013,ATEA.OL,54,0.0484737052091122,0.04514539763832088,0.018129816703133215,0.026083936711577483,0.08292202295534534,8000
2013,ATRAV.HE,58,0.02634124340963953,0.023992801592451984,0.011089246611331722,0.013400881814869196,0.0469062813334207,8000
2013,ATRLJb.ST,59,0.021212144677984057,0.01909857953057354,0.010560412798540754,0.009152535970640325,0.04029919687376141,8000
2013,AUSS.OL,61,0.08462485385820312,0.08019122287782805,0.02900355222561407,0.04593338067083916,0.13900712935784865,8000
2013,AXFO.ST,63,0.03589635755124917,0.03257871800640126,0.015824333447757237,0.017543196891545248,0.06431237299775519,8000
2013,AZN.ST,64,0.03255185995904463,0.029319904293762897,0.015308459124585757,0.01456960318196856,0.06179426640870309,8000
2013,BAKKA.OL,68,0.11713211676690483,0.1122420811833442,0.036740996648769876,0.06513875477860778,0.1853619232859281,8000
2013,BAVA.CO,70,0.09190940296669041,0.08734316676026735,0.0304951996483246,0.05110024268878606,0.1480601087994117,8000
2013,BEIAb.ST,72,0.05168792664137295,0.04856203604495366,0.019154024243614426,0.025930789905850186,0.08648892364384246,8000
2013,BEIJb.ST,73,0.07687293275505584,0.07377554474694137,0.024353055217043982,0.04277443560503753,0.12135686575280225,8000
2013,BETSb.ST,80,0.07495283735093047,0.07118727439213068,0.025899627735531512,0.040374243447665256,0.12289460676965093,8000
2013,BILL.ST,86,0.049686640652845136,0.047218669685670615,0.016228108187766085,0.028015542697428137,0.08028189826251957,8000
2013,BIOGb.ST,90,0.07414645684583908,0.06909222732956588,0.028508622659706315,0.03778475197001259,0.1285407540840292,8000
2013,BITTI.HE,92,0.13015477269687648,0.12541910489133265,0.039379137657201344,0.07461002589715189,0.2017377147799316,8000
2013,BMAX.ST,93,0.05584829979293856,0.05075734743652008,0.026418343123904103,0.022179936521168276,0.10558748112994046,8000
2013,BOL.ST,96,0.043757373848683764,0.041084273820495905,0.016162444068566956,0.022671804255010593,0.07361318037178735,8000
2013,BRGB.OL,109,0.020240579499159146,0.017785031733508594,0.010388050143955775,0.00880821907041513,0.039952020021984676,8000
2013,CARLb.CO,122,0.028361779482424253,0.025651968589497153,0.01337344656281131,0.012438456191666008,0.05323274919579662,8000
2013,CAST.ST,123,0.0041643494350634015,0.003496437112750224,0.002597832793519619,0.001638880893956264,0.008791525349436495,8000
2013,CTY1S.HE,150,0.03575473842297508,0.032764335969894504,0.014701305869502721,0.01858979255015433,0.06284073187888936,8000
2013,DEMANT.CO,153,0.048241472698796355,0.04414733724163511,0.019269319332431274,0.025024503033484424,0.08491335234344922,8000
2013,DFDS.CO,154,0.047302293835370546,0.04476756199815281,0.016789449493547267,0.0250971492354648,0.07887211572466384,8000
2013,DIGIA.HE,155,0.04226376513550169,0.03884796606732553,0.01692227749390867,0.02183860929180004,0.07511555262505161,8000
2013,DIOS.ST,157,0.023811047611223657,0.0214745724696752,0.010860982088724692,0.011237698031384722,0.044268428700344635,8000
2013,DNO.OL,158,0.05893932926279477,0.0553303191525457,0.021128823773389354,0.03147373196571055,0.09748559980339615,8000
2013,DSV.CO,163,0.019932934414544214,0.018163384042571923,0.008760552721364832,0.009591424743902543,0.03606442268608852,8000
2013,EAST9.ST,167,0.11405681072106552,0.10645370668356427,0.043265879344547155,0.058753089369446385,0.19396212214675987,8000
2013,ELISA.HE,178,0.04882600897072483,0.04524889043137751,0.017949343869619407,0.026692703995879176,0.08275578758560341,8000
2013,ELUXb.ST,184,0.06159712262970868,0.056656897284573,0.02643598084417328,0.028221055264595927,0.11144118171915059,8000
2013,EMBLA.CO,185,0.05709154066179299,0.05277890378219964,0.02380623816704966,0.02730414671387145,0.10233483672364915,8000
2013,EQNR.OL,203,0.04118742364901496,0.03823838680042853,0.01602475573785477,0.021545595403486124,0.07016810015948317,8000
2013,ERICb.ST,205,0.06091783605439568,0.057173815101575015,0.02066678191605306,0.034476155277748353,0.09935663124667837,8000
2013,ETTE.HE,208,0.04325002245361834,0.04030675282068076,0.017902761019877436,0.019723873637483284,0.07736251463112123,8000
