Year,Ticker,firm_idx,is_portfolio_year,cfo_t1_source,expected_wca_mean,expected_wca_median,expected_wca_std,expected_wca_q05,expected_wca_q95,observed_wca_scaled,cfo_t1_scaled_used
2013,AAK.ST,3,False,none,0.04822487983006274,0.04833687913855911,0.00672835856269792,0.03697880640918522,0.059044700249647315,0.04945440840437077,
2013,AAK.ST,3,False,none,-0.11009096555714148,-0.11043361728595139,0.007325259514241867,-0.1215043636381973,-0.0975121037791991,-0.11641322387121675,
2013,AAK.ST,3,False,none,0.03550834594725758,0.035455200831280745,0.005886728441573582,0.025723337835551516,0.045047681983786926,0.014744363760456342,
2013,AAK.ST,3,False,none,0.04780803179535176,0.047924653276909035,0.004800057384189954,0.03989051989069172,0.055476642348775126,0.06742684365498787,
2013,AAK.ST,3,False,none,-0.045441904101424804,-0.04556929035798419,0.004486956096703448,-0.05259045964276156,-0.037981942088820705,-0.059293166476379514,
2013,ABB.ST,4,False,none,0.009133958445439707,0.009120036577205629,0.003834727754275218,0.0029489709921243588,0.01550689456760573,-0.044489432786117805,
2013,ABB.ST,4,False,none,-0.004682501221090158,-0.004808085492305412,0.003574314702964519,-0.010350547172181137,0.0012893311086930976,0.025546264558401536,
2013,ABB.ST,4,False,none,-0.008724677304383144,-0.00882247401678415,0.003693184228819204,-0.014645595837952025,-0.0025739701261109594,0.11652226062237822,
2013,ABB.ST,4,False,none,0.019726689544729552,0.019651394939264884,0.0037333574223125028,0.01369079524768904,0.02588859518025178,-0.03370324533302998,
2013,ABB.ST,4,False,none,0.005513249759801749,0.005396619599124429,0.0035778709559242667,-0.0002478548278507868,0.011447573092228632,0.04306797716932094,
2013,AFRY.ST,16,False,none,0.02558855278954665,0.02566887099016383,0.004177678746170779,0.018769118942463407,0.03221114274615779,0.040156309288102196,
2013,AFRY.ST,16,False,none,-0.0019055907119720778,-0.00192003894507763,0.0035101583117088243,-0.007610941557343821,0.003789114195934522,-0.05474809850139323,
2013,AFRY.ST,16,False,none,-0.0008609492319276251,-0.0009321555053671334,0.003821637974291502,-0.006864195935267063,0.005399794255676303,-0.0016471079187637457,
2013,AFRY.ST,16,False,none,0.013059229513368449,0.01307710452211127,0.004564171131798075,0.005623523991761862,0.020419196652413252,0.04986938833773466,
2013,AFRY.ST,16,False,none,0.01129165197529948,0.011306775731942907,0.003777717170236398,0.0052957994478594035,0.017316218546464153,0.023598272030364253,
2013,AKRBP.OL,22,False,none,-0.055433737459334824,-0.055514605726437655,0.007543750784672974,-0.06752871274880488,-0.04286432735545427,0.1371908951314794,
2013,AKRBP.OL,22,False,none,-0.019149212985990365,-0.019336414208555988,0.004562591845214234,-0.026467601827294712,-0.011433478028781011,0.1542978975476932,
2013,AKRBP.OL,22,False,none,-0.04263836039348426,-0.042783683849577855,0.005192352539355708,-0.050927503224705524,-0.03380285265357034,0.06474083126574183,
2013,AKRBP.OL,22,False,none,-0.0019234239924991621,-0.0020435905328965876,0.004578202344423464,-0.009268650900287,0.005856918201677744,-0.08170463085335199,
2013,AKRBP.OL,22,False,none,-0.00461757806561372,-0.00470741920777459,0.004437039319427622,-0.011788864512423367,0.002895639092254815,-0.09439051070151733,
2013,ALFA.ST,25,False,none,0.0015302339801626756,0.0014601304513420321,0.003813217702925017,-0.004404774826374697,0.00780780088693549,0.04179312963013179,
2013,ALFA.ST,25,False,none,-0.03169871736109023,-0.0317980227674443,0.004383848642418161,-0.03858532419780705,-0.024456494737225984,-0.0950008283781292,
2013,ALFA.ST,25,False,none,0.005550064438658868,0.0054199644506717345,0.004122417029866822,-0.0008619871478853419,0.012417888373258459,0.05149303447109935,
2013,ALFA.ST,25,False,none,0.024976259078075644,0.02494361598965878,0.00397053483029939,0.018752321396120562,0.03156048717394442,0.0074432032038623565,
2013,ALFA.ST,25,False,none,0.0013071216899660002,0.0012063669920106023,0.0035434750115129325,-0.004219649809977337,0.007242938858142396,-0.009782287014635134,
2013,ALIVsdb.ST,28,False,none,-0.0056109460268645465,-0.00559128947101813,0.0033741455094611645,-0.01123429281206897,-4.512220179553967e-05,-0.0025983374394943034,
2013,ALIVsdb.ST,28,False,none,-0.018881554495531114,-0.018847487625336806,0.003532278893677693,-0.02474939318493549,-0.013170599840439605,-0.031756563128288416,
2013,ALIVsdb.ST,28,False,none,0.01895652984826885,0.01884932067023066,0.005432168706971281,0.010305402013825292,0.028214963435740214,0.00856587249890312,
2013,ALIVsdb.ST,28,False,none,0.019029257554187693,0.019046154043079702,0.003151095866358163,0.013809710992766846,0.024329937106493008,0.018439635740042367,
2013,ALIVsdb.ST,28,False,none,0.005705274458040129,0.0057354442271137646,0.002913591873485188,0.0008403033927990608,0.010482233809951192,0.00048173167354291247,
2013,ALKb.CO,29,False,none,0.025899581660683617,0.025968441096372495,0.004229330602842439,0.019076265553384025,0.03284223951253435,0.01503306799730707,
2013,ALKb.CO,29,False,none,0.0008332021399639679,0.0008988223505090431,0.004135344026176617,-0.0060960904259542,0.007510166617466088,-0.014882875122628201,
2013,ALKb.CO,29,False,none,0.00042338083217873966,0.0004988271888066466,0.003908756325578799,-0.006186266744242136,0.006754676375370426,0.0007133849269541575,
2013,ALKb.CO,29,False,none,-0.013992864639693991,-0.013904872287907098,0.004112694215980312,-0.020893829974727333,-0.007439844732192216,-0.044238290639645426,
2013,ALKb.CO,29,False,none,0.02926087464266442,0.029241974689504163,0.004760373397059286,0.02151386289430314,0.037014564594691345,0.02249480249480252,
2013,ASPO.HE,51,False,none,0.07005573290559915,0.07009931313852462,0.010678179361962236,0.05242699726534356,0.08754766970828766,-0.1283501974333662,
2013,ASPO.HE,51,False,none,0.01797798276827365,0.017839512814023822,0.003988208245336669,0.011861310832122671,0.02465224995760812,0.03357578350625737,
2013,ASPO.HE,51,False,none,0.03297670464444279,0.03287823879880854,0.00421005560291541,0.026323391611683462,0.04002580813534607,0.046608810403130446,
2013,ASPO.HE,51,False,none,0.024438454420391286,0.024473930834553,0.005043630285524872,0.016305183683107967,0.032763562165842974,0.030733341180750967,
2013,ASPO.HE,51,False,none,0.0069270354119492904,0.006812699925709025,0.003801266044343656,0.0010640298361457962,0.013394183496696101,0.002281886267672645,
2013,ASSAb.ST,52,False,none,-0.00282728994651357,-0.002882992777888426,0.0037769099339421595,-0.008780301457607638,0.0033746615167282346,0.030910522136067597,
2013,ASSAb.ST,52,False,none,-0.016673685208534655,-0.016761578768278267,0.0039200074313942585,-0.022914952787085937,-0.010188429706238941,-0.04008470862641779,
2013,ASSAb.ST,52,False,none,0.00552884409664463,0.00546364279173169,0.0038420234369296526,-0.0005513247000287675,0.01181765916050539,-0.009737254950804707,
2013,ASSAb.ST,52,False,none,0.015828162185358523,0.015788198638078146,0.003992256724456019,0.00959469827330181,0.022457093364409625,-0.008461129988719812,
2013,ASSAb.ST,52,False,none,0.005894930097996795,0.005832602892374341,0.003878389693305971,-0.00015739780124883614,0.012299500861459966,-0.008434227997648657,
2013,ATCOa.ST,53,False,none,0.013396049402905518,0.013265086060727804,0.003984637192807553,0.0071712677056594955,0.02010223397356711,0.09268195881088587,
2013,ATCOa.ST,53,False,none,-0.05303987234334053,-0.05328606854835849,0.005084741011764953,-0.06096435935515085,-0.04434530256435766,-0.1192701472303119,
2013,ATCOa.ST,53,False,none,0.027427083094354855,0.027325516104327548,0.004325492762315779,0.020687139114040243,0.03472261251155928,0.03451433958611802,
2013,ATCOa.ST,53,False,none,0.032705575477699374,0.03253203639340166,0.004275822464085486,0.02601229774559489,0.0399002682379414,0.08844876255508252,
2013,ATCOa.ST,53,False,none,-0.009063802296026017,-0.0092108272479779,0.004176666134024728,-0.015665311607353596,-0.002054872917903148,-0.007835794174585548,
2013,ATEA.OL,54,False,none,0.026216029338546727,0.026772453429094255,0.005583836884353547,0.016077115865553653,0.034297965917586035,0.05668134899744781,
2013,ATEA.OL,54,False,none,-0.016072652705450927,-0.015481535939809339,0.004949033036652606,-0.02507294695409282,-0.009118532794760806,-0.049353823078763105,
2013,ATEA.OL,54,False,none,0.045139874275847945,0.0455728330056058,0.006256089773249519,0.0343206380554433,0.05439304064957609,-0.03239810178522576,
2013,ATEA.OL,54,False,none,0.025241143382755,0.02564800098975626,0.006289450936977778,0.014350115566653745,0.03466880873379728,-0.01604754829123336,
2013,ATEA.OL,54,False,none,0.0140067616165247,0.014641988899450488,0.004982417979155235,0.0048517246915719715,0.021023218234697164,-0.007227857199904159,
2013,ATRAV.HE,58,False,none,0.01892524405075711,0.019137551122775237,0.004146708182004252,0.011824009667252854,0.02530216961423303,0.05436873528568913,
2013,ATRAV.HE,58,False,none,-0.005287834431769603,-0.005048376634796523,0.003911925698673973,-0.011977689545621083,0.0007129458205356013,-0.019493581799240323,
2013,ATRAV.HE,58,False,none,-0.012654881871922052,-0.012434946313357608,0.004263468214502464,-0.01984998523392991,-0.006100592164976075,-0.0025551714117574903,
2013,ATRAV.HE,58,False,none,-0.008077078899845366,-0.007846597293266958,0.003925074736570461,-0.01480087469816896,-0.0021160447527189844,-0.016140769453132697,
2013,ATRAV.HE,58,False,none,-0.02008786826385847,-0.01984187848158096,0.003932873706379743,-0.026894750616562036,-0.014119769720427661,-0.03970081348250745,
2013,ATRLJb.ST,59,False,none,0.00021328306499815222,0.00022786143459625126,0.003984637279664998,-0.006337616065875545,0.0067543476873306845,-0.027479896392885783,
2013,ATRLJb.ST,59,False,none,0.002527989293793481,0.0025541826908096897,0.003961084664556172,-0.004009429920458258,0.009031694848742952,0.006196421737325587,
2013,ATRLJb.ST,59,False,none,0.0007321800817438202,0.0007475970735393169,0.003950979500568453,-0.005741509957043169,0.0072486639753132145,-0.0011524248819272439,
2013,ATRLJb.ST,59,False,none,0.0031115067063322258,0.003139451035647011,0.0039641911485772735,-0.003419215975124843,0.00962663771144731,-0.006291468711303105,
2013,ATRLJb.ST,59,False,none,-0.00029210850230200713,-0.00026331649563213726,0.003953814794775261,-0.006782331964755061,0.006219344041662766,0.0009081306324201694,
2013,AUSS.OL,61,False,none,0.002978256675119763,0.00288507326829089,0.004290437363520949,-0.0038105228019032753,0.010172574846788662,0.19188730558665168,
2013,AUSS.OL,61,False,none,0.03570598220067055,0.035688114786346634,0.006905311782256462,0.024532896232646057,0.04721475714601283,-0.006416560240377832,
2013,AUSS.OL,61,False,none,-0.0010064483982446055,-0.0010614966486954336,0.004043377251282471,-0.007391950395201952,0.005719712222720377,0.025721801861974983,
2013,AUSS.OL,61,False,none,0.01376992617893624,0.013691913585794344,0.0043572270283799164,0.0068580711144263975,0.020905273574737586,-0.01620715038229001,
2013,AUSS.OL,61,False,none,-0.005641548189275916,-0.005730019507595047,0.004269506406443515,-0.012345425896940442,0.0014738774586458203,0.09140234631278159,
