Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,sigma_acc,MarketCap,Method1_Raw_PortfolioNum,Method1_Raw_Portfolio,Method2_PostMean_PortfolioNum,Method2_PostMean_Portfolio,Method3_ProbQ5_PortfolioNum,Method3_ProbQ5_Portfolio
ELEAV.HE,2010,0.0672499049068089,0.0772478163797775,0.0211307267971566,0.0604610356162744,61.14,2,Q2,2,Q2,2,Q2
ELISA.HE,2010,0.2679732170129306,0.2212732440974563,0.2090165869477191,0.0769600710066371,20788.07,4,Q4,4,Q4,4,Q4
ELUXb.ST,2010,0.2612422734276757,0.173428988244493,0.215426547532939,0.1419680572976645,32621.01,4,Q4,4,Q4,4,Q4
EMBLA.CO,2010,0.1782910594635235,0.1519409545424662,0.143996338761541,0.0974890661419475,2711.53,3,Q3,3,Q3,3,Q3
EMGS.OL,2010,-2.585304308663449,-0.0481645688177286,0.0800375476247793,0.4601530811384113,622.46,1,Q1,1,Q1,3,Q3
ENEA.ST,2010,0.2386701159336972,0.2223583972408112,0.1107579595265892,0.0452547854334063,384.29,4,Q4,4,Q4,3,Q3
ENH.OL,2010,-0.2429445665735843,-0.2002987811791416,2.6946169739971992e-08,0.0428740958171003,458.43,1,Q1,1,Q1,1,Q1
ENRO.ST,2010,0.1653387823078105,0.1626203728283342,0.0025789553307133,0.0276335116378795,4680.41,3,Q3,4,Q4,2,Q2
ENSG.CO,2010,0.4036912293477765,0.3308159644092092,0.4411262400630806,0.0675691676069609,33.89,5,Q5,5,Q5,5,Q5
EPEND.ST,2010,0.1782423106075718,0.1527697994283603,0.1410056846668725,0.0948125814000572,669.51,3,Q3,3,Q3,3,Q3
EQNR.OL,2010,0.5921456340758953,0.53002724139839,0.9526292079952156,0.0450183953125172,461716.1,5,Q5,5,Q5,5,Q5
ERICb.ST,2010,0.3423875016475828,0.3008966979319683,0.3399603758038766,0.054920422037354,174345.96,4,Q4,5,Q5,5,Q5
ETTE.HE,2010,-0.1777413740145388,-0.107065009853079,0.0007482493414667,0.0657970418091458,463.6,1,Q1,1,Q1,1,Q1
EWRK.ST,2010,0.1488463278540165,0.1277228067035113,0.1643144160768077,0.146310519182353,307.26,3,Q3,3,Q3,4,Q4
EXL1V.HE,2010,0.3642705632806977,0.2930520788158262,0.352123521389871,0.07351615497201,491.48,5,Q5,5,Q5,5,Q5
FFARMS.CO,2010,-0.1894935289921533,-0.1689406343925516,4.749423077043957e-12,0.0313683071792239,283.68,1,Q1,1,Q1,1,Q1
FIA1S.HE,2010,-0.2639959324401593,0.0290932035747769,0.1058143649858622,0.2159352498025604,3847.34,1,Q1,2,Q2,3,Q3
FLS.CO,2010,0.3227967779878798,0.2994998311057623,0.2943910705816986,0.041308505551157,21766.25,4,Q4,5,Q5,5,Q5
FLUGb.CO,2010,0.1021669916331416,0.103974765473301,0.0141628708292604,0.0486342231795262,607.38,3,Q3,2,Q2,2,Q2
FORTUM.HE,2010,0.2716453923187421,0.2383123796707411,0.1992810228246317,0.0603862808573751,135148.09,4,Q4,4,Q4,4,Q4
FRO.OL,2010,0.1938690112153915,0.1794909751259487,0.0831882888577826,0.0547082809752356,12323.11,4,Q4,4,Q4,3,Q3
FSKRS.HE,2010,0.0967201054763633,0.097218089117673,1.2156699102927604e-07,0.0198606001450833,5366.78,3,Q3,2,Q2,1,Q1
GABR.CO,2010,0.0656538667073823,0.0762252328440597,0.0219140651773408,0.0613311471876101,159.65,2,Q2,2,Q2,2,Q2
GJ.CO,2010,-0.000728803951737,0.0654135123417688,0.0989874726975694,0.1354035548340699,55.49,2,Q2,2,Q2,3,Q3
GLA1V.HE,2010,0.4838253275109169,0.3648151166947598,0.5289194562142067,0.0802736723941341,543.38,5,Q5,5,Q5,5,Q5
GMAB.CO,2010,0.3533682769303109,0.1346058725010727,0.2193187705457611,0.3826209318855625,4105.21,5,Q5,3,Q3,4,Q4
GN.CO,2010,0.0927200135915731,0.1116998239675203,0.1910988721635118,0.3122326270080193,6457.52,2,Q2,3,Q3,4,Q4
GOD.OL,2010,0.128756170852114,0.1276114163996367,0.0033271230157918,0.0342029490705876,349.94,3,Q3,3,Q3,2,Q2
GSFG.OL,2010,0.1052807729806026,0.1098127698878763,0.1216719987133586,0.1165153913857851,1138.95,3,Q3,3,Q3,3,Q3
GYL.OL,2010,0.079911191780378,0.0819034832776292,6.553509856932482e-05,0.0288616614205671,693.91,2,Q2,2,Q2,1,Q1
GYLDb.CO,2010,0.8382052031569716,0.7557040931615876,0.9999750028192887,0.0417677225839268,905.24,5,Q5,5,Q5,5,Q5
HAPD.IC,2010,0.2736605710619184,0.2661412610454901,0.0879374158262854,0.025918789675348,81.13,4,Q4,5,Q5,3,Q3
HARBb.CO,2010,-0.012291585886002,-0.0099999776862596,0.0,0.015809846300772,699.01,2,Q2,1,Q1,1,Q1
HAVI.OL,2010,0.1557841074127863,0.1375039208359978,0.135490185136911,0.1034544260977135,949.62,3,Q3,3,Q3,3,Q3
HEX.OL,2010,0.193175649476541,0.1763924048195697,0.0971159889746031,0.0605650984453934,897.75,4,Q4,4,Q4,3,Q3
HHDC.CO,2010,0.3648312145438205,0.3532444188678958,0.5034624638788923,0.0256467833746986,710.87,5,Q5,5,Q5,5,Q5
HIAB.HE,2010,0.1178197237040078,0.1176031428378241,0.0006838759045775,0.0300031456929216,5095.0,3,Q3,3,Q3,1,Q1
HKFOODS.HE,2010,0.105303108197197,0.106741912297276,0.0181223605736737,0.0506765277476204,2946.72,3,Q3,3,Q3,2,Q2
HLUNa.CO,2010,0.7069144540488433,0.3234841304963756,0.4509059476692887,0.1576825849166924,20715.7,5,Q5,5,Q5,5,Q5
HMb.ST,2010,0.5423572128428505,0.3265096078546188,0.4501531142856054,0.1174614535634439,245100.69,5,Q5,5,Q5,5,Q5
HONBS.HE,2010,-0.0847192330268049,-0.0653582811813965,2.629976835866188e-06,0.0382256026871241,70.91,1,Q1,1,Q1,1,Q1
HUH1V.HE,2010,0.1434611459396415,0.1330081734484663,0.1064264300651098,0.0871433365888595,8532.8,3,Q3,3,Q3,3,Q3
ICEAIR.IC,2010,-0.0474066635160677,0.0334139108733286,0.0624488873611162,0.1163802759847861,169.22,1,Q1,2,Q2,2,Q2
ICP1V.HE,2010,-0.8482410179640716,-0.7251917611137759,0.0,0.0445845152068066,67.69,1,Q1,1,Q1,1,Q1
ILKKA2.HE,2010,0.1001983530684618,0.1025237740047641,0.0180421676868443,0.0516620155069321,1529.07,3,Q3,2,Q2,2,Q2
INVEST.HE,2010,0.0614467202488981,0.0861448089001858,0.0925453858320721,0.1089948473242382,25.52,2,Q2,2,Q2,3,Q3
IOX.OL,2010,-0.0018004776777509,0.0734674999266137,0.1193188653547066,0.1580344449010493,170.17,2,Q2,2,Q2,3,Q3
ITAB.ST,2010,0.1385705355282344,0.1155137707722322,0.2043869163022722,0.5161822059725265,712.19,3,Q3,3,Q3,4,Q4
ITERA.OL,2010,0.3122694275853862,0.2756878596172356,0.2714088175218724,0.0554514555986054,401.1,4,Q4,5,Q5,4,Q4
JBTM.IC,2010,1.273664218082283,1.2408456782900563,1.0,0.0198772422136484,2720.97,5,Q5,5,Q5,5,Q5
JDAN.CO,2010,0.0596653035339398,0.0615116961860717,3.6574392958677044e-08,0.0217716398597581,3488.97,2,Q2,2,Q2,1,Q1
KABEb.ST,2010,0.3603993245845307,0.2440397638702414,0.2957012400485725,0.110304923594088,475.76,5,Q5,4,Q4,5,Q5
KBHL.CO,2010,0.2872404728770436,0.2769495102967714,0.1457564730738048,0.0292966810978865,10717.78,4,Q4,5,Q5,3,Q3
KCRA.HE,2010,0.9221153077271635,0.7365421769937999,0.9967435768205504,0.0635996911902181,9560.22,5,Q5,5,Q5,5,Q5
KELAS.HE,2010,0.4791907514450866,0.2703443243737817,0.355768547082206,0.134743744275185,90.41,5,Q5,5,Q5,5,Q5
KEMIRA.HE,2010,0.972145651428208,0.6829155420517998,0.9733248327285328,0.0830598021722801,9397.73,5,Q5,5,Q5,5,Q5
KESKOB.HE,2010,0.0385453083484825,0.0474351295099795,0.0012299178437554,0.042450248763657,18957.72,2,Q2,2,Q2,1,Q1
KIT.OL,2010,0.1420039519548856,0.1221767450162631,0.1774632436212364,0.1852383547895728,650.34,3,Q3,3,Q3,4,Q4
KNEBV.HE,2010,0.9629155791480936,0.3914491356462045,0.5637331274836141,0.1672373371019342,54559.04,5,Q5,5,Q5,5,Q5
KNOW.ST,2010,0.2367494296662159,0.2342059896955439,0.0026136550558292,0.016963920814817,697.29,4,Q4,4,Q4,2,Q2
KOA.OL,2010,-0.5161357681245325,-0.2088967175405234,0.0031365684882946,0.1135379131824885,2261.63,1,Q1,1,Q1,2,Q2
KOG.OL,2010,0.4476650563607085,0.3440034560427094,0.4788857782301216,0.0782395481441611,9564.11,5,Q5,5,Q5,5,Q5
KSL.HE,2010,0.2891014975041597,0.2597311557443436,0.2205245271555092,0.0523418331096619,697.63,4,Q4,4,Q4,4,Q4
LAGRb.ST,2010,0.1745814019487273,0.1697376876760492,0.0141872242155197,0.0344355708032821,423.54,3,Q3,4,Q4,2,Q2
LAMMb.ST,2010,0.1009134134134134,0.1011705711831247,3.3153135792218786e-10,0.0162733376768038,292.96,3,Q3,2,Q2,1,Q1
LIAB.ST,2010,0.0047412090082972,0.0308209012396766,0.0124891210118298,0.0650760282181233,4680.73,2,Q2,2,Q2,2,Q2
LINDEX.HE,2010,0.1047848351195674,0.1050631426907841,4.119330614393846e-07,0.0201707080746685,11584.2,3,Q3,2,Q2,1,Q1
LOOMIS.ST,2010,0.2473030815156445,0.1291125401781355,0.2102158021384148,0.3294044799304049,4405.52,4,Q4,3,Q3,4,Q4
LSG.OL,2010,0.1660480994172447,0.1520490444644516,0.095079895571811,0.0709562676710857,5625.62,3,Q3,3,Q3,3,Q3
LUOTEA.HE,2010,0.2553812132593981,0.2361195923742696,0.1419235034639603,0.0463151026222009,4633.92,4,Q4,4,Q4,3,Q3
MAERSKb.CO,2010,0.12670075401864,0.1260759509525454,0.0003080186682469,0.0268706905841696,147287.98,3,Q3,3,Q3,1,Q1
MARAS.HE,2010,0.0820331776942638,0.0909554991728778,0.045313590973752,0.0719343661050705,209.98,2,Q2,2,Q2,2,Q2
MEABb.ST,2010,0.1534599180469786,0.151410172056502,0.0014064060559327,0.0273843166036866,196.91,3,Q3,3,Q3,1,Q1
MEDI.OL,2010,0.363345564022956,0.2862312532867387,0.3424596819497278,0.0780016849233787,424.38,5,Q5,5,Q5,5,Q5
MEDIVIR.ST,2010,-0.3080568720379146,0.0625171457602377,0.1462783584668394,0.3114147997666994,1314.62,1,Q1,2,Q2,3,Q3
MEKKO.HE,2010,0.90460314453495,0.7057216259588814,0.991594133254655,0.0675346302010825,659.31,5,Q5,5,Q5,5,Q5
MEKO.ST,2010,0.3568597666229371,0.3091439237330968,0.3693517738418467,0.05763626194239,3871.33,5,Q5,5,Q5,5,Q5
METSB.HE,2010,-0.4190806016579913,-0.2561997027645684,9.070215723949726e-05,0.0772112820426114,3980.38,1,Q1,1,Q1,1,Q1
METSO.HE,2010,0.1681033875625044,0.1242040351190298,0.1951503765108608,0.2456794100735184,9184.97,3,Q3,3,Q3,4,Q4
MGN.OL,2010,-0.1158458207606675,-0.0306836431911779,0.016122243687881,0.0892415024766035,3041.88,1,Q1,1,Q1,2,Q2
MOWI.OL,2010,0.0973168709916669,0.109957173684809,0.1692748795555327,0.1977680408471684,15125.39,3,Q3,3,Q3,4,Q4
MYCR.ST,2010,0.1287798314566957,0.1275839604665921,0.0039356429999991,0.0349944566160251,656.42,3,Q3,3,Q3,2,Q2
NAS.OL,2010,0.3131973451714208,0.1715231474195881,0.2329312845571856,0.1833053660120722,3934.13,4,Q4,4,Q4,4,Q4
NAVA.OL,2010,-0.0071569153694757,0.0503155022078401,0.0676318830883746,0.1103365021346164,50.25,2,Q2,2,Q2,3,Q3
NCCb.ST,2010,0.3686526289662016,0.3435943830603825,0.4607686082701419,0.0385016938988017,6765.32,5,Q5,5,Q5,5,Q5
NEL.OL,2010,-0.7827715355805241,-0.5902895822038665,2.3163693185779266e-12,0.06086640908827,169.29,1,Q1,1,Q1,1,Q1
NEOBO.ST,2010,-2.585304308663449,-0.7274842855891855,4.849246816762687e-06,0.1730032298272112,153.17,1,Q1,1,Q1,1,Q1
NESTE.HE,2010,0.1581692203591428,0.1471552963774001,0.0818091216514889,0.0674678995852665,26411.93,3,Q3,3,Q3,3,Q3
NETIB.ST,2010,0.2279162365432826,0.1399873331548216,0.2057345199126011,0.21563008943859,1493.63,4,Q4,3,Q3,4,Q4
NEWAb.ST,2010,0.0851143863488697,0.09943150133768,0.1094706002526941,0.114122537050894,1015.42,2,Q2,2,Q2,3,Q3
NHY.OL,2010,0.0365292933573471,0.0982314861936148,0.1658169024352369,0.2279204894253477,60405.77,2,Q2,2,Q2,4,Q4
NIBEb.ST,2010,0.227771663986004,0.2135538079785835,0.0909023533999726,0.0440853751256276,4508.71,4,Q4,4,Q4,3,Q3
NKR.OL,2010,-0.2167371885284436,-0.0781215905623403,0.011847808800424,0.0988318627131898,111.62,1,Q1,1,Q1,2,Q2
NKT.CO,2010,0.0657532924887842,0.0701120703923731,0.0006745844348852,0.0365591735278686,3655.98,2,Q2,2,Q2,1,Q1
NLG1V.HE,2010,0.132617946345976,0.1269825355010005,0.0836357085853174,0.0777520527704778,303.59,3,Q3,3,Q3,3,Q3
NMAN.ST,2010,0.0843798775363188,0.08580104930381,1.5685474086257756e-05,0.0259875966390003,627.98,2,Q2,2,Q2,1,Q1
NOBI.ST,2010,0.040916370638634,0.0466516989800782,9.952269069524178e-05,0.0338988478288221,4246.81,2,Q2,2,Q2,1,Q1
NOD.OL,2010,0.5507109394263173,0.2118677944981189,0.2935811707706576,0.2170694476870162,1771.73,5,Q5,4,Q4,5,Q5
NOKIA.HE,2010,0.6786250004802757,0.4931966462899058,0.7974936124330283,0.0814730319512991,259606.99,5,Q5,5,Q5,5,Q5
NOLAb.ST,2010,0.2603846591555704,0.2372456815659403,0.1622158779682649,0.0505300320253759,1124.12,4,Q4,4,Q4,4,Q4
NOM.OL,2010,-0.5160369068541302,0.0884790006016025,0.1796636259531673,0.6020846804005768,94.52,1,Q1,2,Q2,4,Q4
NORTHM.CO,2010,-1.4779762283099214,-0.9023871154156068,6.602496327445806e-13,0.0876228161050325,505.17,1,Q1,1,Q1,1,Q1
NOTE.ST,2010,-0.4518426939832804,-0.2503677419782429,0.0002967040791748,0.0865567810138555,165.86,1,Q1,1,Q1,1,Q1
NOVOb.CO,2010,0.9371919327420584,0.8768445106589822,0.9999999999757672,0.0327620722940152,189691.85,5,Q5,5,Q5,5,Q5
NRC.OL,2010,-0.1273350250168452,-0.0871535185478867,0.0001237544274664,0.0520050526824704,535.43,1,Q1,1,Q1,1,Q1
