Method,Method1_Raw,Method1_Raw,Method1_Raw,Method1_Raw,Method1_Raw,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method2_PostMean,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method3_ProbQ5,Method4_ProbMedian,Method4_ProbMedian,Method4_ProbMedian,Method4_ProbMedian,Method4_ProbMedian
Portfolio,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5,Q1,Q2,Q3,Q4,Q5
Date,,,,,,,,,,,,,,,,,,,,
2010-01-31,-0.023982642502362605,-0.005052348875243542,-0.007015856657429282,0.014781678473524833,0.022588785024661405,-0.02400458943970725,-0.006644909284660199,-0.0012804583289928134,-0.0151721315044015,0.02770199648707323,-0.02501694219212308,0.030033667570617754,-0.03646057953608924,-0.00014134317105723125,0.027560789328332128,-0.012425103314857846,-0.0254194297902789,0.05033908654401355,0.000313213968094231,0.01323282643268262
2010-02-28,0.03462498998530344,-0.03306027458178854,-0.014310264343661122,-0.006664429608261365,-0.00985858467098993,0.03520969940607696,-0.033773680211811506,-0.010796608996915086,-0.018443062532865515,-0.007961119560273417,0.012935644598516505,-0.030816593030853864,-0.030800711544216357,-0.02234178968721149,-0.007761253827166923,0.024953143237514408,-0.042954279904402176,-0.03781697647505407,0.00582474574435716,-0.01269395175053286
2010-03-31,0.1129686102229201,0.10932514994682156,0.05428360161167589,0.062349975017513756,0.0693342702908139,0.11142040191640257,0.11202253747010021,0.050847314061374396,0.0654918101710457,0.06871873731871518,0.08405599307946619,0.07390902634983516,0.097713951516854,0.059828101946837214,0.06836064333915783,0.11160885209318577,0.11647895924564727,0.05858737049706761,0.05348245839986113,0.06952268561651183
2010-04-30,-0.06842817414164129,0.05989134762962225,0.015261712059575019,0.04486925063928134,-0.029934412445474377,-0.06895771890056583,0.06174445192956148,0.009630225731081245,0.031005641588931276,-0.019571078605639287,-0.020392937680810148,0.04565852915833278,0.03985863703285212,0.026368705852435274,-0.019700234572451365,-0.016430733920363434,0.015326633377625498,0.05136006901493083,-0.011813824205185236,-0.011850734998816434
2010-05-31,-0.04915181929177794,-0.08065735338419262,-0.0435222253228828,-0.05441385804677131,-0.03784646873516152,-0.04900688548548316,-0.08155860711946936,-0.041254120874380934,-0.06184974915587792,-0.037387158272367965,-0.049328448580239735,-0.051029184649767995,-0.09047574227519566,-0.05831571008794581,-0.03733419394502167,-0.05241476197136692,-0.09653152765157302,-0.041412429645945444,-0.05212845798409413,-0.03733397627122775
2010-06-30,0.008967467966066282,-0.005828739433593035,0.03543618016623768,0.01703539612905367,0.009046258874796109,0.009121392410758291,-0.006095294911144568,0.034015082179418885,-0.0030907544523780524,0.016900637981615695,0.042977759038163324,0.007912193523810255,-0.05567700009912848,-0.01789323303774346,0.017054369700132636,0.022135573722312292,-0.028345760216482285,-0.006631548943337328,0.015209042066526478,0.022292185405682216
2010-07-31,0.07463421599438098,0.06152922857161762,0.0488382684113662,-0.007605020934539366,0.028651801577883846,0.07510352028253127,0.06051134941255499,0.03782355729878336,0.04508533075805854,0.017816828231389702,0.0695284495966484,0.04340158522788083,0.051141886020806736,0.014088302727175898,0.0177890757296173,0.07144307907294346,0.07214609827016971,0.01972699562575981,0.03917222674108477,0.020714470597514203
2010-08-31,0.002813865405566775,-0.0318329890329235,-0.021957450645727773,-0.04506640770380148,0.006228143316307524,0.0030906874985854346,-0.03243201057594055,-0.022563532510648427,-0.026490353461340124,-0.002074459839833305,0.00032013759700296314,-0.041965755520485204,-0.06141922035803105,-0.024422043899731904,-0.002031659555535889,-0.009630299030322212,-0.034274955652103666,-0.058029795795842026,0.01714861144875515,-0.013081426622445437
2010-09-30,0.05717527237515016,0.1353703415941801,0.057656710262324495,0.1006316853906144,0.04950743353192012,0.05751567729756586,0.13538827027459857,0.06854483905833837,0.0902114972896952,0.05001768270703237,0.06599256390072611,0.0958368051800813,0.10350850726364902,0.11695841257385223,0.05008516368159356,0.08415988564483419,0.13822458207030233,0.07245227288064524,0.06757452318685218,0.05310060915729184
2010-10-31,-0.012711313111995309,-0.005495579121917902,0.024043354265817274,0.030547765224705092,0.03033298959342208,-0.012518224966921817,-0.006327440136545345,0.024583501440190583,0.039615842937469704,0.027183917868325923,-0.005214353100092336,0.025383010465038144,0.010742562776896995,0.05628060184833245,0.02744948487402635,-0.02539162102753101,0.014641409811423244,0.03817226235568977,0.017929381486415753,0.03383859164082936
2010-11-30,-0.033613859668868026,0.05525039294862567,-0.013683164393830867,0.016123628300485755,-0.005745022676243062,-0.0335981709997091,0.055608396545655366,-0.008029000653148302,0.008475168286132186,-0.005528014397168967,-0.007785757620627311,0.010225468862642141,0.015458787292905464,0.02459915151268808,-0.005422391231858718,0.007717205731096591,0.0266285010178586,0.006386417961639592,0.003477832442909512,-0.009691756800045684
2010-12-31,0.07883455556550259,0.0941188385583579,0.026688851633209904,0.07059090860352803,0.03203380379577281,0.07845343139967381,0.09366460437889558,0.024093042120415513,0.07005828333195155,0.03450213916352554,0.048511907951409236,0.06848859493475676,0.08659542463444984,0.06782529255926342,0.03455838804371108,0.08948367099146572,0.08582269654234409,0.05890505605803353,0.008248054415161818,0.047974693392792034
2011-01-31,0.03817586781754084,0.009796385808326785,0.0022485744242324557,0.02757688204403876,-0.005559172070414563,0.02552969257652065,0.02626427826146119,0.0027333954323093272,0.023506162109085814,-0.002817940877671813,0.01979809428540297,-0.0053071717815173225,0.019573907913612146,0.03323393016780945,-0.005661916114967604,0.02137401991169813,0.006216717830559001,0.018765362766451573,0.010236079155328948,0.005167528906251524
2011-02-28,-0.008236027342693115,-0.03099286832632566,-0.0056761904027246585,-0.017262852024631386,-0.01646237799262249,-0.0012491655631507899,-0.03570533316776525,-0.0036582867054725907,-0.01722138826737991,-0.01701903135899583,-0.005823069521836026,-0.043373278601176714,-0.00013244873822956186,-0.02229031155609424,-0.01653473552685493,-0.004699439292458257,-0.016818670657905124,-0.022632713644553736,-0.01717815826150891,-0.016931912416180847
