Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Dno ASA,Oil & Gas,Energy,620.1,296.2,43.9,0.0,0.0,641.8,0.0,0.43627298223745725
2005,Dno ASA,Oil & Gas,Energy,792.7,386.3,81.8,0.0,0.0,967.4,0.0,0.3355385569567914
2006,Dno ASA,Oil & Gas,Energy,1192.5,381.1,35.0,0.0,126.3,724.5,0.0,0.8973084886128365
2007,Dno ASA,Oil & Gas,Energy,1319.9,547.1,32.6,0.0,174.8,2424.7,0.0,0.2331834866169011
2008,Dno ASA,Oil & Gas,Energy,1362.0,745.5,33.9,0.0,194.8,2122.0,0.0,0.18275212064090482
2009,Dno ASA,Oil & Gas,Energy,869.1,659.4,196.2,0.0,113.1,1578.7,0.0,-0.06308988408183945
2010,Dno ASA,Oil & Gas,Energy,1251.8,1237.4,367.8,0.0,108.3,2109.1,0.0,-0.21890853918733116
2011,Dno ASA,Oil & Gas,Energy,2070.2,2205.2,254.3,0.0,141.4,2157.7,0.0,-0.24595634240163142
2012,Dno ASA,Oil & Gas,Energy,3049.88,2423.62,147.11,0.0,0.0,4010.92,0.0,0.11946137045864794
2013,Dno ASA,Oil & Gas,Energy,2956.48,2448.66,407.33,0.0,121.67,4601.29,0.0,-0.004603056968806535
2014,Dno ASA,Oil & Gas,Energy,2850.19,3991.52,360.05,0.0,151.34,3981.08,0.0,-0.4151436293669054
2015,Dno ASA,Oil & Gas,Energy,1510.99,3176.78,373.31,0.0,238.66,3855.92,0.0,-0.5907176497437706
2016,Dno ASA,Oil & Gas,Energy,1694.35,2161.18,146.93,0.0,297.23,3471.21,0.0,-0.2624416269830981
2017,Dno ASA,Oil & Gas,Energy,2871.52,3342.66,319.88000000000005,0.0,300.87,7188.51,0.0,-0.15189378605580292
2018,Dno ASA,Oil & Gas,Energy,6750.98,5708.16,287.37,0.0,375.28,10520.21,0.0,0.036137111331427774
2019,Dno ASA,Oil & Gas,Energy,8546.45,9526.56,403.83,0.0,783.91,10194.36,0.0,-0.21265189771599183
2020,Dno ASA,Oil & Gas,Energy,5786.73,11104.8,436.66,0.0,821.57,7253.47,0.0,-0.9066419244857977
2021,Dno ASA,Oil & Gas,Energy,8629.92,7616.6,601.62,0.0,637.73,8972.27,0.0,-0.025192063992724282
2022,Dno ASA,Oil & Gas,Energy,13229.43,8856.12,531.2900000000001,0.0,552.43,13415.33,0.0,0.24521126204126173
2023,Dno ASA,Oil & Gas,Energy,7043.03,7698.28,605.66,0.0,470.59,12514.82,0.0,-0.13835596516769716
2024,Dno ASA,Oil & Gas,Energy,7163.96,8743.3,566.2,0.0,583.39,12274.96,0.0,-0.22231681406701115
