Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,Circio Holding ASA,Biotechnology & Medical Research,Health Care,0.07,0.0,5.95,6.32,0.08,60.69,0.0,0.005931784478497283
2015,Circio Holding ASA,Biotechnology & Medical Research,Health Care,0.15,0.0,29.1,25.23,0.51,422.87,0.0,-0.010003074230851092
2016,Circio Holding ASA,Biotechnology & Medical Research,Health Care,0.04,0.0,25.31,45.0,0.62,401.17,0.0,0.04763566567789216
2017,Circio Holding ASA,Biotechnology & Medical Research,Health Care,0.04,0.0,56.16,45.57,0.67,507.16,0.0,-0.022123195835633717
2018,Circio Holding ASA,Biotechnology & Medical Research,Health Care,0.03,0.0,55.900000000000006,64.01,0.6,374.7,0.0,0.02012276487856952
2019,Circio Holding ASA,Biotechnology & Medical Research,Health Care,2.25,0.0,44.06,80.29,0.68,296.96,0.0,0.1272898706896552
2020,Circio Holding ASA,Biotechnology & Medical Research,Health Care,0.62,0.0,34.760000000000005,45.04,0.73,372.59,0.0,0.027295418556590338
2021,Circio Holding ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,38.31,37.44,0.31,417.73,0.0,-0.0028247911330285223
2022,Circio Holding ASA,Biotechnology & Medical Research,Health Care,10.0,0.0,42.01,47.23,4.76,2.57,0.0,4.070038910505836
2023,Circio Holding ASA,Biotechnology & Medical Research,Health Care,0.12,0.0,33.72,49.89,3.54,-98.54,0.0,-0.1293890805764157
2024,Circio Holding ASA,Biotechnology & Medical Research,Health Care,0.0,0.0,21.72,11.69,0.02,-12.51,0.0,0.803357314148681
