Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,1735.1,0.0,821.75,0.0,121.91,2725.69,0.0,0.29036317409536666
2005,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,1901.96,0.0,930.04,0.0,113.36,2933.42,0.0,0.29268226166045097
2006,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,2342.24,0.0,1011.59,0.0,205.65,6791.88,0.0,0.16563896888637603
2007,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,2205.38,0.0,863.53,0.0,344.24,5644.48,0.0,0.17674081580588472
2008,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,2772.89,0.0,1039.48,0.0,322.4,865.38,0.0,1.6305091404931935
2009,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,2499.26,0.0,631.8800000000001,0.0,281.39,1528.88,0.0,1.0373541415938465
2010,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,2672.38,0.0,794.3499999999999,0.0,259.14,2388.68,0.0,0.6777341460555623
2011,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,2518.89,0.0,900.3199999999999,0.0,237.55,2759.99,0.0,0.5003713781571673
2012,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,2967.89,0.0,568.11,0.0,237.83,2872.18,0.0,0.7527209297467429
2013,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,3076.98,0.0,1274.87,0.0,201.02,4487.24,0.0,0.3568095310257531
2014,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,3459.95,0.0,1488.78,0.0,235.2,5592.79,0.0,0.3103942754868321
2015,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,3827.46,0.0,1707.7199999999998,0.0,335.42,6322.22,0.0,0.2822299761792535
2016,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,3979.8,0.0,1853.88,0.0,718.72,9755.49,0.0,0.14424698298086513
2017,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,2339.21,0.0,1322.52,0.0,619.1,4083.8,0.0,0.09735785298006759
2018,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,2692.9,0.0,1336.6799999999998,0.0,1410.76,3457.21,0.0,-0.015775726669771215
2019,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,1983.09,0.0,1128.8,0.0,302.65,21.07,0.0,26.1813004271476
2020,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,533.59,0.0,622.99,0.0,579.71,-8136.14,0.0,0.08223924367083162
2021,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,1212.71,0.0,998.7,0.0,316.28,319.68,0.0,-0.3199136636636636
2022,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,1910.92,0.0,1321.02,0.0,179.66,365.41,0.0,1.1226841082619525
2023,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,1030.87,0.0,1141.66,0.0,317.6,342.57,0.0,-1.2505181422774914
2024,Prosafe SE,Oil & Gas Related Equipment and Services,Energy,1501.98,0.0,1209.75,0.0,302.97,-150.03,0.0,0.07158568286342737
