Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2006,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2245.7,1992.9,0.0,0.0,3.2,1333.6,0.0,0.1871625674865025
2007,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,2728.1,2423.9,0.0,0.0,33.7,86.9,4.4,2.962760131434828
2008,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3624.7,3211.6,0.0,0.0,148.3,387.1,1.0,0.682298376707034
2009,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,3824.8,3230.8,103.1,0.0,96.8,626.8,0.5,0.6282480471863542
2010,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,4331.89,3658.63,151.89,0.0,133.81,3273.11,0.59,0.11838592418364548
2011,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,10390.44,8430.12,515.99,0.0,259.96,7690.69,0.0,0.15400048630226934
2012,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,11947.73,10510.88,487.86,0.0,318.07,5152.45,0.0,0.12245048472086101
2013,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,11998.15,10772.65,360.3,0.0,304.46,3849.67,0.0,0.1456592383243239
2014,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,10074.66,8478.69,483.02,0.0,288.17,4055.8,0.0,0.20335815375511596
2015,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,10651.89,9298.94,444.27,0.0,404.76,1744.09,0.0,0.2889300437477418
2016,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,7420.56,6685.06,323.25,0.0,528.96,255.66,0.0,-0.45650473284831433
2017,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,6999.44,6275.360000000001,265.33,0.0,380.22,1644.68,0.0,0.04774789016708357
2018,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,7241.85,6361.860000000001,291.43,0.0,341.09,1271.62,0.0,0.1946100250074706
2019,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,8169.89,6883.610000000001,344.88,0.0,365.12,951.58,0.0,0.6056033123857161
2020,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,7754.54,6630.88,319.03,0.0,315.26,935.85,0.0,0.5229149970614948
2021,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,8045.48,6915.28,330.04,0.0,249.25,779.39,0.0,0.70684766291587
2022,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,9321.13,8046.22,391.02,0.0,332.42,798.41,0.0,0.6907102866948046
2023,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,12337.7,10494.38,493.8,0.0,685.84,1988.51,0.0,0.3337574364725355
2024,Archer Ltd,Oil & Gas Related Equipment and Services,Energy,13974.45,11954.61,457.69,0.0,673.64,2358.38,175.03,0.35071701777446207
