Method,Portfolio,Date,n_firms,raw_weight_sum,ucits_weight_sum,max_raw_weight,max_ucits_weight,large_position_weight,n_large_positions,n_names_single_cap_binding,aggregate_cap_relaxed
Method2_PostMean,Q1,2014-04-30,75,1.0,1.0,0.4001501862464384,0.1,0.37996006372401847,4,3,False
Method2_PostMean,Q2,2014-04-30,68,1.0000000000000002,1.0,0.34913525339100593,0.1,0.38078036836544915,4,2,False
Method2_PostMean,Q3,2014-04-30,67,1.0,0.9999999999999999,0.13872425983631187,0.1,0.3989963482099438,4,2,False
Method2_PostMean,Q4,2014-04-30,69,0.9999999999999998,1.0,0.36438799421798196,0.1,0.36308150455159094,4,2,False
Method2_PostMean,Q5,2014-04-30,72,1.0,1.0,0.1580497536865844,0.1,0.3798631784396693,4,2,False
Method3_ProbQ5,Q1,2014-04-30,74,0.9999999999999999,0.9999999999999999,0.34417111303133396,0.1,0.4,4,3,False
Method3_ProbQ5,Q2,2014-04-30,70,1.0000000000000002,0.9999999999999999,0.3024692678041273,0.1,0.38249560473077215,4,1,False
Method3_ProbQ5,Q3,2014-04-30,66,0.9999999999999999,1.0,0.15620793120300996,0.1,0.3846779452000286,4,3,False
Method3_ProbQ5,Q4,2014-04-30,70,0.9999999999999999,1.0,0.3673626993275947,0.1,0.4,4,3,False
Method3_ProbQ5,Q5,2014-04-30,71,1.0000000000000002,0.9999999999999999,0.16721295997964958,0.1,0.3878468049423648,4,3,False
Method1_Raw,Q1,2014-05-31,75,0.9999999999999998,1.0,0.3892288000433002,0.1,0.3908554302873948,4,3,False
Method1_Raw,Q2,2014-05-31,68,1.0,1.0,0.27189394603555234,0.1,0.3976095759182342,4,3,False
Method1_Raw,Q3,2014-05-31,68,1.0000000000000002,1.0,0.11223276353674336,0.1,0.3916351578069854,4,3,False
Method1_Raw,Q4,2014-05-31,68,0.9999999999999999,1.0,0.35653642838833044,0.1,0.37523124320194357,4,3,False
Method1_Raw,Q5,2014-05-31,72,1.0,0.9999999999999999,0.1622023298634572,0.1,0.3807333489761976,4,2,False
Method2_PostMean,Q1,2014-05-31,75,0.9999999999999999,1.0,0.3891926190392925,0.1,0.3908060437346741,4,3,False
Method2_PostMean,Q2,2014-05-31,68,1.0000000000000002,1.0,0.34022248489682166,0.1,0.38049526051179533,4,2,False
Method2_PostMean,Q3,2014-05-31,67,0.9999999999999999,1.0,0.1355255745232525,0.10000000000000002,0.4000000000000001,4,2,False
Method2_PostMean,Q4,2014-05-31,69,0.9999999999999997,0.9999999999999999,0.40829378677431677,0.1,0.364601096833572,4,2,False
Method2_PostMean,Q5,2014-05-31,72,0.9999999999999999,1.0,0.15177508577324442,0.1,0.3721590991469469,4,2,False
Method3_ProbQ5,Q1,2014-05-31,74,0.9999999999999999,1.0,0.33085862626717005,0.1,0.4,4,3,False
Method3_ProbQ5,Q2,2014-05-31,70,0.9999999999999998,1.0,0.2896759538342297,0.1,0.3867478885091554,4,2,False
Method3_ProbQ5,Q3,2014-05-31,66,1.0,1.0,0.1541311273308379,0.1,0.3814558632346512,4,3,False
Method3_ProbQ5,Q4,2014-05-31,70,1.0,1.0,0.41159805279176565,0.1,0.4,4,3,False
Method3_ProbQ5,Q5,2014-05-31,71,1.0,1.0,0.16092568749362463,0.1,0.37964061495830415,4,2,False
Method1_Raw,Q1,2014-06-30,75,0.9999999999999999,1.0,0.38121731749032356,0.1,0.4,4,3,False
Method1_Raw,Q2,2014-06-30,68,1.0,1.0,0.2606097914263304,0.1,0.39984233874169883,4,3,False
Method1_Raw,Q3,2014-06-30,68,0.9999999999999998,1.0,0.11032278707644726,0.1,0.39085043577571177,4,3,False
Method1_Raw,Q4,2014-06-30,68,0.9999999999999998,1.0,0.32662180808553626,0.1,0.3880166890820397,4,3,False
Method1_Raw,Q5,2014-06-30,72,1.0,0.9999999999999999,0.16475582720653673,0.1,0.38373703056246056,4,3,False
Method2_PostMean,Q1,2014-06-30,75,0.9999999999999999,1.0,0.38140303590754765,0.1,0.4,4,3,False
Method2_PostMean,Q2,2014-06-30,68,1.0,1.0,0.32674188008650884,0.1,0.3892884136820863,4,2,False
Method2_PostMean,Q3,2014-06-30,67,0.9999999999999999,1.0,0.13867480369873664,0.1,0.39733326302676714,4,2,False
Method2_PostMean,Q4,2014-06-30,69,0.9999999999999999,1.0,0.3750467600322403,0.1,0.3778792353495817,4,2,False
Method2_PostMean,Q5,2014-06-30,72,1.0,1.0,0.15402660050374128,0.1,0.37477270992041756,4,2,False
Method3_ProbQ5,Q1,2014-06-30,74,1.0,0.9999999999999998,0.32412801114356415,0.1,0.4,4,3,False
Method3_ProbQ5,Q2,2014-06-30,70,0.9999999999999999,0.9999999999999998,0.2911376141591068,0.1,0.38479333905406854,4,1,False
Method3_ProbQ5,Q3,2014-06-30,66,1.0,0.9999999999999999,0.1494767865053418,0.1,0.3839955113938912,4,3,False
Method3_ProbQ5,Q4,2014-06-30,70,1.0,1.0000000000000002,0.38073318294234487,0.1,0.4,4,3,False
Method3_ProbQ5,Q5,2014-06-30,71,1.0,1.0,0.16342851525706933,0.1,0.38258268526124173,4,3,False
Method1_Raw,Q1,2014-07-31,75,0.9999999999999999,0.9999999999999999,0.3771262510264981,0.1,0.4,4,3,False
Method1_Raw,Q2,2014-07-31,68,0.9999999999999999,1.0,0.24972495848971726,0.1,0.3923962073484494,4,3,False
Method1_Raw,Q3,2014-07-31,68,0.9999999999999997,1.0000000000000002,0.11224597979710677,0.1,0.3868958010699206,4,2,False
Method1_Raw,Q4,2014-07-31,68,0.9999999999999999,0.9999999999999999,0.33940589544980415,0.1,0.3835630054843424,4,3,False
Method1_Raw,Q5,2014-07-31,72,0.9999999999999999,0.9999999999999999,0.16293451859272123,0.1,0.3813291070072208,4,3,False
Method2_PostMean,Q1,2014-07-31,75,1.0,1.0,0.3771424950486608,0.1,0.4,4,3,False
Method2_PostMean,Q2,2014-07-31,68,1.0,0.9999999999999999,0.31757670231008983,0.1,0.3955217702868568,4,2,False
Method2_PostMean,Q3,2014-07-31,67,0.9999999999999998,1.0,0.14549047090661846,0.1,0.39209360727061005,4,2,False
Method2_PostMean,Q4,2014-07-31,69,0.9999999999999999,0.9999999999999999,0.38764658054961965,0.1,0.3722543686650236,4,2,False
Method2_PostMean,Q5,2014-07-31,72,1.0,1.0,0.15277363644610423,0.1,0.37282170426873806,4,2,False
Method3_ProbQ5,Q1,2014-07-31,74,0.9999999999999999,0.9999999999999998,0.3217174683962603,0.1,0.4,4,3,False
Method3_ProbQ5,Q2,2014-07-31,70,0.9999999999999999,1.0,0.29376407586135816,0.1,0.38039784676873956,4,1,False
Method3_ProbQ5,Q3,2014-07-31,66,1.0,1.0,0.1470078534414852,0.1,0.37758509416515806,4,3,False
Method3_ProbQ5,Q4,2014-07-31,70,0.9999999999999999,1.0,0.3948714571381339,0.1,0.4,4,3,False
Method3_ProbQ5,Q5,2014-07-31,71,1.0,0.9999999999999999,0.16164465590880045,0.1,0.3802049257895309,4,3,False
Method1_Raw,Q1,2014-08-31,75,0.9999999999999999,1.0,0.37668682487632177,0.1,0.4,4,3,False
Method1_Raw,Q2,2014-08-31,68,1.0,1.0000000000000002,0.25098118686477877,0.1,0.39443845143500056,4,3,False
Method1_Raw,Q3,2014-08-31,68,1.0,1.0,0.12341717787396611,0.1,0.3913412489103778,4,2,False
Method1_Raw,Q4,2014-08-31,68,1.0,1.0,0.34584073431545537,0.1,0.3786480938455114,4,3,False
Method1_Raw,Q5,2014-08-31,72,1.0,1.0,0.16834726341357306,0.1,0.3859760787526225,4,3,False
Method2_PostMean,Q1,2014-08-31,75,0.9999999999999999,1.0,0.3767803008490955,0.1,0.4,4,3,False
Method2_PostMean,Q2,2014-08-31,68,1.0,0.9999999999999999,0.3163865066973658,0.1,0.39247656227174316,4,2,False
Method2_PostMean,Q3,2014-08-31,67,0.9999999999999999,0.9999999999999999,0.13596423010835146,0.1,0.39789358542927333,4,2,False
Method2_PostMean,Q4,2014-08-31,69,0.9999999999999999,1.0,0.3977040525682767,0.1,0.3643291014831388,4,2,False
Method2_PostMean,Q5,2014-08-31,72,0.9999999999999999,1.0,0.15752457725594426,0.1,0.3767475042360321,4,2,False
Method3_ProbQ5,Q1,2014-08-31,74,1.0,0.9999999999999999,0.32770510795637897,0.1,0.4,4,3,False
Method3_ProbQ5,Q2,2014-08-31,70,0.9999999999999999,1.0,0.3090453375329342,0.1,0.37612677994629395,4,1,False
Method3_ProbQ5,Q3,2014-08-31,66,1.0,1.0,0.14795867141444427,0.1,0.3745162599613747,4,3,False
Method3_ProbQ5,Q4,2014-08-31,70,1.0,1.0,0.3985266210684219,0.1,0.4,4,3,False
Method3_ProbQ5,Q5,2014-08-31,71,1.0000000000000002,1.0,0.16680079763534117,0.1,0.3846032609154574,4,3,False
Method1_Raw,Q1,2014-09-30,75,0.9999999999999999,1.0000000000000002,0.37941901137881806,0.1,0.39914802641737146,4,3,False
Method1_Raw,Q2,2014-09-30,68,1.0,1.0,0.24974534231051612,0.1,0.3919923246315452,4,3,False
Method1_Raw,Q3,2014-09-30,69,0.9999999999999999,0.9999999999999999,0.11610068445478458,0.1,0.37446604276696666,4,2,False
Method1_Raw,Q4,2014-09-30,68,0.9999999999999999,0.9999999999999998,0.3517651589970519,0.1,0.37502618891453127,4,3,False
Method1_Raw,Q5,2014-09-30,72,1.0,1.0,0.16674097413565506,0.1,0.38698349971609114,4,3,False
Method2_PostMean,Q1,2014-09-30,75,1.0,0.9999999999999999,0.3794275048238168,0.1,0.3991615604958155,4,3,False
Method2_PostMean,Q2,2014-09-30,68,0.9999999999999998,1.0,0.3116340211004482,0.1,0.39636934848146654,4,2,False
Method2_PostMean,Q3,2014-09-30,68,1.0,1.0,0.1241814654913109,0.1,0.38765453187418425,4,2,False
Method2_PostMean,Q4,2014-09-30,69,0.9999999999999998,0.9999999999999999,0.40234223053273316,0.1,0.3605635536376748,4,2,False
Method2_PostMean,Q5,2014-09-30,72,0.9999999999999999,1.0,0.1561676953910543,0.1,0.37776388693249174,4,3,False
Method3_ProbQ5,Q1,2014-09-30,74,0.9999999999999999,0.9999999999999998,0.32939889748760737,0.1,0.4,4,3,False
Method3_ProbQ5,Q2,2014-09-30,70,1.0,1.0,0.30781419427875695,0.1,0.3771206653358318,4,1,False
Method3_ProbQ5,Q3,2014-09-30,67,0.9999999999999998,1.0,0.13441635891819098,0.1,0.3680251611159623,4,3,False
Method3_ProbQ5,Q4,2014-09-30,70,1.0000000000000002,0.9999999999999999,0.40213174254046996,0.1,0.4,4,3,False
Method3_ProbQ5,Q5,2014-09-30,71,1.0,1.0,0.16534696521410835,0.1,0.3857180127977802,4,3,False
Method1_Raw,Q1,2014-10-31,75,1.0000000000000002,1.0,0.39245422502870153,0.1,0.39838743274242405,4,3,False
Method1_Raw,Q2,2014-10-31,68,1.0000000000000002,1.0000000000000002,0.2579510968782375,0.1,0.39764409713530746,4,3,False
Method1_Raw,Q3,2014-10-31,69,0.9999999999999998,1.0,0.12301696555507334,0.1,0.3799943208142341,4,2,False
Method1_Raw,Q4,2014-10-31,68,1.0,1.0,0.3481801842315529,0.1,0.3715224836101816,4,3,False
Method1_Raw,Q5,2014-10-31,72,1.0,1.0000000000000002,0.17707751585160894,0.1,0.3908709703981741,4,3,False
Method2_PostMean,Q1,2014-10-31,75,1.0,1.0,0.3925085515158352,0.1,0.3984749738800277,4,3,False
Method2_PostMean,Q2,2014-10-31,68,1.0,0.9999999999999999,0.32467011640928656,0.1,0.3909264832046675,4,2,False
Method2_PostMean,Q3,2014-10-31,68,0.9999999999999999,1.0,0.13348468057508536,0.1,0.3887431749691459,4,2,False
Method2_PostMean,Q4,2014-10-31,69,0.9999999999999998,1.0,0.3987513587233398,0.1,0.359285319070034,4,2,False
Method2_PostMean,Q5,2014-10-31,72,1.0000000000000002,1.0,0.1661443254549239,0.1,0.3813813050610213,4,2,False
Method3_ProbQ5,Q1,2014-10-31,74,1.0,0.9999999999999998,0.33901819285756735,0.1,0.4,4,3,False
Method3_ProbQ5,Q2,2014-10-31,70,1.0,0.9999999999999999,0.3162818451660982,0.1,0.374426362007087,4,1,False
Method3_ProbQ5,Q3,2014-10-31,67,1.0,1.0,0.13407395699882424,0.1,0.3700630713334021,4,3,False
Method3_ProbQ5,Q4,2014-10-31,70,1.0,1.0,0.3976713440069118,0.1,0.4,4,3,False
Method3_ProbQ5,Q5,2014-10-31,71,0.9999999999999997,1.0,0.17547884661124197,0.1,0.3894272975033116,4,3,False
Method1_Raw,Q1,2014-11-30,75,0.9999999999999999,1.0,0.39125737317995674,0.1,0.3867281886461147,4,3,False
Method1_Raw,Q2,2014-11-30,68,0.9999999999999999,1.0,0.25224982383474714,0.1,0.4,4,3,False
Method1_Raw,Q3,2014-11-30,69,0.9999999999999997,0.9999999999999999,0.1262434888933513,0.1,0.39525902604432384,4,1,False
Method1_Raw,Q4,2014-11-30,68,1.0,1.0,0.3540143312829483,0.1,0.36837946630170193,4,3,False
Method1_Raw,Q5,2014-11-30,72,1.0,1.0,0.17423618349054631,0.1,0.38406837454978837,4,3,False
Method2_PostMean,Q1,2014-11-30,75,1.0,1.0,0.39121737525459055,0.1,0.38666772631385715,4,3,False
Method2_PostMean,Q2,2014-11-30,68,0.9999999999999998,1.0,0.3214344741633623,0.1,0.3995000700762177,4,2,False
Method2_PostMean,Q3,2014-11-30,68,1.0,1.0000000000000002,0.13614888609687675,0.1,0.39464000506990227,4,2,False
Method2_PostMean,Q4,2014-11-30,69,1.0,1.0000000000000002,0.40566467982131066,0.1,0.3489583896839184,4,2,False
Method2_PostMean,Q5,2014-11-30,72,1.0000000000000002,1.0,0.16297470054822075,0.1,0.37522935361452514,4,2,False
Method3_ProbQ5,Q1,2014-11-30,74,1.0000000000000002,1.0,0.33736891566710053,0.1,0.4,4,3,False
Method3_ProbQ5,Q2,2014-11-30,70,1.0,0.9999999999999999,0.31987516387022114,0.1,0.382004463717341,4,1,False
Method3_ProbQ5,Q3,2014-11-30,67,1.0,1.0,0.13653424458840405,0.1,0.3629489554324686,4,3,False
Method3_ProbQ5,Q4,2014-11-30,70,0.9999999999999998,1.0,0.4025595082123838,0.1,0.4,4,3,False
Method3_ProbQ5,Q5,2014-11-30,71,1.0000000000000002,1.0,0.1728287218095342,0.1,0.38292016211758795,4,3,False
Method1_Raw,Q1,2014-12-31,75,0.9999999999999998,1.0,0.39262278457287725,0.1,0.3930947322084184,4,3,False
Method1_Raw,Q2,2014-12-31,68,1.0000000000000002,0.9999999999999999,0.2619658670046892,0.1,0.4,4,3,False
Method1_Raw,Q3,2014-12-31,69,1.0,1.0,0.13177252450270022,0.10000000000000002,0.4000000000000001,4,2,False
Method1_Raw,Q4,2014-12-31,68,0.9999999999999998,1.0,0.36785072534374724,0.1,0.37075578731475467,4,3,False
Method1_Raw,Q5,2014-12-31,72,1.0,1.0,0.17730472538693312,0.1,0.38932737960834585,4,3,False
Method2_PostMean,Q1,2014-12-31,75,0.9999999999999999,1.0,0.3928560539028155,0.1,0.39348884269343376,4,3,False
Method2_PostMean,Q2,2014-12-31,68,1.0000000000000002,1.0,0.33439851024464123,0.1,0.39795270622929035,4,2,False
Method2_PostMean,Q3,2014-12-31,68,0.9999999999999999,1.0,0.13736075367671885,0.1,0.39507582409474873,4,2,False
Method2_PostMean,Q4,2014-12-31,69,0.9999999999999998,0.9999999999999999,0.41762000914650743,0.1,0.35648872038945384,4,2,False
Method2_PostMean,Q5,2014-12-31,72,0.9999999999999999,1.0,0.16641132920574953,0.1,0.3805024414993763,4,3,False
Method3_ProbQ5,Q1,2014-12-31,74,0.9999999999999999,1.0,0.33795386547727546,0.1,0.4,4,3,False
Method3_ProbQ5,Q2,2014-12-31,70,1.0,1.0,0.3285246506865492,0.1,0.3849009564966849,4,1,False
Method3_ProbQ5,Q3,2014-12-31,67,1.0,0.9999999999999999,0.13666103983465494,0.1,0.3623356949759517,4,3,False
Method3_ProbQ5,Q4,2014-12-31,70,1.0,1.0,0.42054735662868714,0.1,0.39984093361278417,4,3,False
Method3_ProbQ5,Q5,2014-12-31,71,1.0,1.0,0.17621381412715106,0.1,0.3884107857764737,4,3,False
Method1_Raw,Q1,2015-01-31,74,0.9999999999999999,0.9999999999999999,0.35407840615753633,0.10000000000000002,0.4,4,4,False
Method1_Raw,Q2,2015-01-31,72,1.0,1.0,0.1394295499081309,0.09864300060475859,0.4,5,1,False
Method1_Raw,Q3,2015-01-31,71,0.9999999999999998,1.0,0.14577874306301597,0.1,0.3969524271802186,4,3,False
Method1_Raw,Q4,2015-01-31,73,1.0,1.0,0.3378922536533226,0.10000000000000002,0.30000000000000004,3,2,False
Method1_Raw,Q5,2015-01-31,74,1.0,1.0,0.17088842624291378,0.1,0.3882415068037367,4,3,False
Method2_PostMean,Q1,2015-01-31,74,0.9999999999999999,1.0,0.33895042956115734,0.10000000000000002,0.4,4,4,False
Method2_PostMean,Q2,2015-01-31,73,0.9999999999999999,1.0,0.23234209774721362,0.1,0.4,5,2,False
Method2_PostMean,Q3,2015-01-31,71,0.9999999999999996,1.0,0.161035503971824,0.1,0.3768306094305369,4,2,False
Method2_PostMean,Q4,2015-01-31,72,0.9999999999999999,1.0,0.37919578753071154,0.1,0.4,5,2,False
Method2_PostMean,Q5,2015-01-31,74,1.0,1.0,0.163214311114413,0.1,0.38187831986606624,4,3,False
Method3_ProbQ5,Q1,2015-01-31,75,1.0,1.0,0.28275509567592866,0.10000000000000002,0.4,4,3,False
Method3_ProbQ5,Q2,2015-01-31,73,1.0,1.0,0.1218345849076534,0.1,0.36620446588262345,4,2,False
Method3_ProbQ5,Q3,2015-01-31,69,1.0,1.0,0.14196355770178587,0.1,0.2972316128854976,4,1,False
Method3_ProbQ5,Q4,2015-01-31,74,1.0000000000000002,1.0,0.42539745869264023,0.1,0.4,4,2,False
Method3_ProbQ5,Q5,2015-01-31,73,1.0,1.0,0.16648809829701075,0.1,0.3845479839217515,4,3,False
Method1_Raw,Q1,2015-02-28,74,1.0000000000000002,1.0,0.33435259216701074,0.10000000000000002,0.4,4,4,False
Method1_Raw,Q2,2015-02-28,72,0.9999999999999999,0.9999999999999999,0.15870422041856524,0.1,0.3939687823655389,5,1,False
Method1_Raw,Q3,2015-02-28,71,0.9999999999999998,1.0,0.14608656498086875,0.1,0.4,4,3,False
Method1_Raw,Q4,2015-02-28,73,1.0,0.9999999999999999,0.3361071172109791,0.1,0.3654306950255157,4,2,False
Method1_Raw,Q5,2015-02-28,74,1.0,1.0,0.17752442757024076,0.1,0.3862770197041945,4,2,False
Method2_PostMean,Q1,2015-02-28,74,1.0,1.0,0.319130589712413,0.10000000000000002,0.4,4,4,False
Method2_PostMean,Q2,2015-02-28,73,1.0,1.0,0.23961044343743237,0.1,0.4000000000000001,5,2,False
Method2_PostMean,Q3,2015-02-28,71,0.9999999999999998,1.0,0.15140654577915075,0.1,0.3719311915618305,4,3,False
Method2_PostMean,Q4,2015-02-28,72,1.0,1.0,0.376924670135301,0.1,0.4,5,2,False
Method2_PostMean,Q5,2015-02-28,74,0.9999999999999998,1.0,0.169629763737481,0.1,0.38016562619559446,4,2,False
Method3_ProbQ5,Q1,2015-02-28,75,1.0000000000000002,1.0,0.2652009836144035,0.10000000000000002,0.4,4,4,False
Method3_ProbQ5,Q2,2015-02-28,73,0.9999999999999998,1.0,0.12739537124887976,0.1,0.37036526691637217,4,2,False
Method3_ProbQ5,Q3,2015-02-28,69,1.0,1.0,0.14685244929070612,0.1,0.3028681458760285,4,1,False
Method3_ProbQ5,Q4,2015-02-28,74,1.0,1.0000000000000002,0.42118998857185186,0.1,0.4,4,2,False
Method3_ProbQ5,Q5,2015-02-28,73,1.0000000000000002,1.0,0.17309185750432532,0.1,0.3828036660080635,4,2,False
Method1_Raw,Q1,2015-03-31,74,1.0,1.0,0.34992941469709077,0.10000000000000002,0.4,4,4,False
Method1_Raw,Q2,2015-03-31,72,1.0,1.0,0.13906725007838894,0.09840743999384144,0.4,5,1,False
Method1_Raw,Q3,2015-03-31,71,0.9999999999999998,1.0,0.15051567586605163,0.1,0.4,4,3,False
Method1_Raw,Q4,2015-03-31,73,0.9999999999999999,1.0,0.3068251861028815,0.1,0.36371065342752534,4,2,False
Method1_Raw,Q5,2015-03-31,74,1.0,1.0,0.18055378155609575,0.1,0.389041733677712,4,3,False
Method2_PostMean,Q1,2015-03-31,74,1.0,1.0,0.333811762979694,0.10000000000000002,0.4,4,4,False
Method2_PostMean,Q2,2015-03-31,73,1.0,1.0,0.22100762647463662,0.1,0.4,5,2,False
Method2_PostMean,Q3,2015-03-31,71,1.0,1.0,0.164269219915291,0.1,0.3711855874960954,4,2,False
Method2_PostMean,Q4,2015-03-31,72,0.9999999999999999,1.0,0.3468944891088004,0.1,0.4000000000000001,5,2,False
Method2_PostMean,Q5,2015-03-31,74,1.0,1.0,0.1720206224716031,0.1,0.382228817204191,4,3,False
Method3_ProbQ5,Q1,2015-03-31,75,0.9999999999999998,1.0,0.277635893904227,0.10000000000000002,0.4,4,3,False
Method3_ProbQ5,Q2,2015-03-31,73,1.0,1.0,0.1262973336981297,0.1,0.36430649053538167,4,2,False
Method3_ProbQ5,Q3,2015-03-31,69,1.0,1.0000000000000002,0.1529124530222957,0.1,0.35066271385856074,5,1,False
Method3_ProbQ5,Q4,2015-03-31,74,0.9999999999999999,1.0,0.39079022308111383,0.1,0.4,4,2,False
Method3_ProbQ5,Q5,2015-03-31,73,1.0,1.0,0.1757819259685842,0.1,0.38517959096689536,4,3,False
Method1_Raw,Q1,2015-04-30,74,1.0000000000000002,1.0,0.3518541663045024,0.10000000000000002,0.4,4,4,False
Method1_Raw,Q2,2015-04-30,72,1.0,1.0,0.14590167559254896,0.1,0.35209380825438075,4,1,False
Method1_Raw,Q3,2015-04-30,71,1.0,1.0,0.15078578396098938,0.1,0.4,4,3,False
Method1_Raw,Q4,2015-04-30,73,0.9999999999999999,1.0,0.3140426647598089,0.1,0.36695253392683036,4,2,False
Method1_Raw,Q5,2015-04-30,74,1.0,0.9999999999999999,0.2034758914214767,0.1,0.38864682657553307,4,3,False
Method2_PostMean,Q1,2015-04-30,74,1.0000000000000002,1.0000000000000002,0.33502727657946685,0.10000000000000002,0.4,4,4,False
Method2_PostMean,Q2,2015-04-30,73,1.0,1.0,0.21664670547582918,0.1,0.36769275928360096,4,2,False
Method2_PostMean,Q3,2015-04-30,71,1.0,1.0,0.1631967447426795,0.1,0.3754735618749597,4,2,False
Method2_PostMean,Q4,2015-04-30,72,0.9999999999999999,1.0,0.3567798942098732,0.1,0.4,5,2,False
Method2_PostMean,Q5,2015-04-30,74,0.9999999999999999,1.0,0.19362138471497892,0.1,0.3815854424453963,4,2,False
Method3_ProbQ5,Q1,2015-04-30,75,1.0000000000000002,1.0,0.2816955582121952,0.10000000000000002,0.4,4,3,False
Method3_ProbQ5,Q2,2015-04-30,73,1.0,1.0,0.13605682872738661,0.1,0.36963842234039135,4,2,False
Method3_ProbQ5,Q3,2015-04-30,69,0.9999999999999999,1.0,0.14332127209115209,0.1,0.36627950840316703,5,1,False
Method3_ProbQ5,Q4,2015-04-30,74,1.0000000000000002,1.0,0.398927681217233,0.1,0.4,4,2,False
Method3_ProbQ5,Q5,2015-04-30,73,1.0,1.0,0.19786545494281554,0.1,0.3845689577960728,4,2,False
Method1_Raw,Q1,2015-05-31,74,1.0,1.0,0.35902831994390366,0.10000000000000002,0.4,4,4,False
Method1_Raw,Q2,2015-05-31,72,1.0,1.0,0.13785949856210356,0.1,0.362394326779019,4,1,False
Method1_Raw,Q3,2015-05-31,71,1.0,1.0,0.16110550844586974,0.10000000000000002,0.4,4,3,False
Method1_Raw,Q4,2015-05-31,73,1.0,1.0000000000000002,0.31401971742299883,0.10000000000000002,0.30000000000000004,3,2,False
Method1_Raw,Q5,2015-05-31,74,1.0,1.0,0.2038315601081178,0.1,0.3780632961895488,4,3,False
Method2_PostMean,Q1,2015-05-31,74,1.0,1.0,0.34236179344639306,0.10000000000000002,0.4,4,4,False
Method2_PostMean,Q2,2015-05-31,73,1.0,1.0,0.18176596362949224,0.1,0.38813355885420475,4,2,False
Method2_PostMean,Q3,2015-05-31,71,0.9999999999999999,1.0,0.16985997643924397,0.1,0.37784750478674856,4,2,False
Method2_PostMean,Q4,2015-05-31,72,0.9999999999999999,0.9999999999999999,0.35459342330516763,0.1,0.4000000000000001,5,2,False
Method2_PostMean,Q5,2015-05-31,74,1.0000000000000002,1.0,0.1949623931405185,0.1,0.37236883112063224,4,2,False
Method3_ProbQ5,Q1,2015-05-31,75,1.0,1.0,0.28400482260229903,0.10000000000000002,0.4,4,3,False
Method3_ProbQ5,Q2,2015-05-31,73,0.9999999999999999,1.0,0.12079848615153926,0.08892449617507468,0.4,5,2,False
Method3_ProbQ5,Q3,2015-05-31,69,1.0,1.0,0.1352249398857832,0.1,0.31027414073008897,4,1,False
Method3_ProbQ5,Q4,2015-05-31,74,0.9999999999999999,1.0,0.40156967767305835,0.1,0.4,4,2,False
Method3_ProbQ5,Q5,2015-05-31,73,1.0,1.0,0.1986933406511857,0.1,0.37472102599772217,4,2,False
Method1_Raw,Q1,2015-06-30,74,1.0,0.9999999999999999,0.3637355513243271,0.10000000000000002,0.4,4,4,False
Method1_Raw,Q2,2015-06-30,72,1.0,1.0,0.13436427894644587,0.1,0.3593294273814793,4,1,False
Method1_Raw,Q3,2015-06-30,71,1.0,1.0,0.16366312838073485,0.10000000000000002,0.4,4,3,False
Method1_Raw,Q4,2015-06-30,73,1.0000000000000002,1.0000000000000002,0.3077546844266112,0.1,0.36294167762060114,4,2,False
Method1_Raw,Q5,2015-06-30,74,0.9999999999999999,1.0,0.2053376305376266,0.1,0.37868547526400886,4,3,False
Method2_PostMean,Q1,2015-06-30,74,0.9999999999999997,1.0,0.3483868933850945,0.10000000000000002,0.4,4,4,False
Method2_PostMean,Q2,2015-06-30,73,1.0,1.0000000000000002,0.18725402660911794,0.1,0.3883763496172557,4,2,False
Method2_PostMean,Q3,2015-06-30,71,0.9999999999999999,1.0,0.1708752227497169,0.1,0.3704421608008147,4,2,False
Method2_PostMean,Q4,2015-06-30,72,0.9999999999999999,0.9999999999999999,0.34869182676624993,0.1,0.35504063527915436,4,2,False
Method2_PostMean,Q5,2015-06-30,74,1.0,1.0,0.19618169205102354,0.1,0.3728750468681282,4,2,False
Method3_ProbQ5,Q1,2015-06-30,75,1.0,1.0,0.2872055642994927,0.10000000000000002,0.4,4,4,False
Method3_ProbQ5,Q2,2015-06-30,73,1.0,1.0,0.12289968522670115,0.1,0.36721177353008183,4,2,False
Method3_ProbQ5,Q3,2015-06-30,69,0.9999999999999998,1.0000000000000002,0.1294592202713566,0.1,0.31545598051406054,4,1,False
Method3_ProbQ5,Q4,2015-06-30,74,1.0,1.0,0.39277448656336234,0.1,0.4,4,2,False
Method3_ProbQ5,Q5,2015-06-30,73,1.0,1.0,0.19995841011328894,0.1,0.37522811404484024,4,3,False
Method1_Raw,Q1,2015-07-31,74,1.0,1.0,0.3548635580150932,0.10000000000000002,0.4,4,4,False
Method1_Raw,Q2,2015-07-31,72,1.0,1.0,0.1395244314435683,0.1,0.3500811552438359,4,1,False
Method1_Raw,Q3,2015-07-31,71,1.0,1.0000000000000002,0.16535608968536716,0.10000000000000002,0.4,4,3,False
Method1_Raw,Q4,2015-07-31,74,1.0,1.0,0.2989778123362654,0.10000000000000002,0.30000000000000004,3,2,False
Method1_Raw,Q5,2015-07-31,74,1.0,1.0,0.20837095661082636,0.1,0.37624242915225303,4,3,False
Method2_PostMean,Q1,2015-07-31,74,1.0,1.0,0.34043742207406824,0.10000000000000002,0.4,4,4,False
Method2_PostMean,Q2,2015-07-31,73,1.0,1.0,0.17369050963654514,0.1,0.3777961629973361,4,2,False
