PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_PostMean minus Method1_Raw,-0.0017193774964563147,-0.00014328145803802622,-0.07342313903751865,0.9415080372384621
Q5,CAPM,Method3_ProbQ5 minus Method1_Raw,0.001282046587452193,0.00010683721562101609,0.05189850733413642,0.9586368340198363
Q5,FF3,Method2_PostMean minus Method1_Raw,-0.0011594874418752038,-9.662395348960032e-05,-0.05716924364312586,0.9544407461403057
Q5,FF3,Method3_ProbQ5 minus Method1_Raw,0.0014001517074638328,0.0001166793089553194,0.06594856047706378,0.9474538293994281
Q5,FF3+MOM,Method2_PostMean minus Method1_Raw,-0.0009980094052206082,-8.316745043505068e-05,-0.0421290392966096,0.9664183123921333
Q5,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,0.002427061747283424,0.00020225514560695199,0.09924985585592523,0.920993066267753
Q5,FF5,Method2_PostMean minus Method1_Raw,-0.0011581472984648344,-9.651227487206954e-05,-0.052546497213446515,0.9581214524549917
Q5,FF5,Method3_ProbQ5 minus Method1_Raw,0.001298098122160328,0.00010817484351336067,0.05640067570269196,0.9550528991948062
Q5,FF5+MOM,Method2_PostMean minus Method1_Raw,-0.0013960488634425783,-0.00011633740528688152,-0.05871985730279806,0.9532069429798278
Q5,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,0.002212707087794981,0.0001843922573162484,0.08961445799029483,0.9286420832725479
