Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method1_ObservedQuality_PortfolioNum,Method1_ObservedQuality_Portfolio,Method2_LatentQuality_PortfolioNum,Method2_LatentQuality_Portfolio,Method3_ConservativeQuality_PortfolioNum,Method3_ConservativeQuality_Portfolio,Method4_ProbabilisticQuality_PortfolioNum,Method4_ProbabilisticQuality_Portfolio
CEVI.ST,2010,0.3640118968935888,0.3238342949167464,0.3155912698230096,0.5168902036436402,0.0554156319913229,0.2007252807160889,192.99,5,Q5,4,Q4,4,Q4,5,Q5
CHEMM.CO,2010,0.0467399267399267,0.0602801075687345,-0.0126960698775077,0.1385252537376016,0.3767769458449977,0.2274227138849633,248.2,2,Q2,2,Q2,2,Q2,,
CLASb.ST,2010,0.3479708019575213,0.3360074726544649,0.332559935438231,0.4853803205705168,0.0033180706326286,0.1064703684843301,4572.67,4,Q4,5,Q5,5,Q5,,
CMBT.OL,2010,-0.0318182843189366,-0.0292529794881639,-0.0370571090151297,2.1162274130848147e-06,0.4526067199655528,0.0609966772361133,5105.55,2,Q2,1,Q1,2,Q2,,
COLOb.CO,2010,0.5878556806867167,0.5818428756049576,0.5840402264563731,0.9994884534831971,6.0727584639127e-19,0.0519297595054418,19988.83,5,Q5,5,Q5,5,Q5,5,Q5
COLUM.CO,2010,1.6884441525325504,1.6429719539547492,1.679773758056496,1.0,2.2120156568450386e-58,0.0789317083409253,124.63,5,Q5,5,Q5,5,Q5,5,Q5
CONTX.OL,2010,0.1270130659374051,0.1233085980820136,0.0338564331246479,0.2608152621157049,0.3162633659032858,0.3070509716702727,141.11,3,Q3,3,Q3,2,Q2,,
COREa.ST,2010,0.1031891420987925,0.1099145398980887,-0.0664425197155849,0.2998231496370213,0.3804334460586562,0.5219053850278133,129.36,3,Q3,3,Q3,2,Q2,,
CRADb.ST,2010,-0.4199834162520729,-0.2420411673299676,-0.5197516822224413,0.0171496363235912,0.8497220397432614,0.3229640199758208,132.63,1,Q1,1,Q1,1,Q1,1,Q1
CTH1V.HE,2010,-0.2510521175530496,-0.2334535963477045,-0.2654718012415324,6.777206766006572e-06,0.9340620357572728,0.1028106526525021,596.54,1,Q1,1,Q1,1,Q1,1,Q1
CTY1S.HE,2010,0.0760601068783085,0.0768351487274083,0.0701017840960137,0.0009525800321594,0.0934162499844539,0.0651301310552217,4696.58,2,Q2,2,Q2,3,Q3,,
DANT.CO,2010,-0.2057528617552099,-0.1877263136140565,-0.2226087082152206,9.859074130147416e-05,0.862570493300017,0.1116338411441339,32.0,1,Q1,1,Q1,1,Q1,1,Q1
DEMANT.CO,2010,1.321725532339953,1.2940419851648073,1.3148427433333838,1.0,3.9654407909183286e-46,0.0701109662852163,25797.37,5,Q5,5,Q5,5,Q5,5,Q5
DFDS.CO,2010,0.1939108099298991,0.1912994708503697,0.1839726379923202,0.0835166053953559,0.0204671618411057,0.0846900418655348,3188.39,4,Q4,4,Q4,4,Q4,,
DIGIA.HE,2010,0.3779140850032122,0.3659102296343052,0.3642126607534013,0.5723270507844456,0.0009672374948444,0.1000916036725735,246.77,5,Q5,5,Q5,5,Q5,5,Q5
DIGIGR.HE,2010,0.2926123860421256,0.2752251633043215,0.2632303516739294,0.3798873803390794,0.045827994677025,0.150760303513404,210.1,4,Q4,4,Q4,4,Q4,,
DIOS.ST,2010,0.1130677742926573,0.1131291001750161,0.1039395797486802,0.0148752005789146,0.0805521851503852,0.0810524253270892,769.55,3,Q3,3,Q3,3,Q3,,
DNO.OL,2010,-0.0682206879077721,-0.0570714606070784,-0.0864678025513121,0.0034923103342017,0.5671779891052207,0.1164360056702767,4587.62,1,Q1,1,Q1,1,Q1,1,Q1
DNORD.CO,2010,0.049532551191765,0.0532648908576859,0.0324510903739167,0.0222626136798705,0.2728831844683954,0.1124232627960916,10416.57,2,Q2,2,Q2,2,Q2,,
DOV1V.HE,2010,0.2895746009096591,0.2532784203558479,0.2271711931545842,0.4128065780774103,0.1257155415661787,0.2344814191379186,148.03,4,Q4,4,Q4,4,Q4,,
DSV.CO,2010,0.6085852810313757,0.5947028167851715,0.6001461275649153,0.9918762779683384,4.6452048476062846e-10,0.0778411467717799,21917.53,5,Q5,5,Q5,5,Q5,5,Q5
DUNI.ST,2010,0.2586943005181346,0.2502656761021625,0.2410871071404297,0.2689439469233847,0.0251203655064769,0.1142464296064058,2224.61,4,Q4,4,Q4,4,Q4,,
EIOF.OL,2010,0.210122481606723,0.2076170172297586,0.2022137538530133,0.0820576589899877,0.0071601615709617,0.0752867252659985,801.83,4,Q4,4,Q4,4,Q4,,
EKTAb.ST,2010,0.5488510035964814,0.538538136714096,0.5417184767424449,0.9773928341290268,7.391191870827912e-10,0.0714020238895604,6749.47,5,Q5,5,Q5,5,Q5,5,Q5
ELANb.ST,2010,0.0616105322671836,0.0631022445519555,0.053241524608115,0.0029241686125732,0.1642300018178106,0.0775076428157138,256.3,2,Q2,2,Q2,2,Q2,,
ELEAV.HE,2010,0.0672499049068089,0.0690421619251573,0.0560092741592201,0.0098450063916839,0.186948819733195,0.0902717128275995,61.14,2,Q2,2,Q2,2,Q2,,
ELISA.HE,2010,0.2679732170129306,0.2627799933234575,0.2577830962321448,0.2326153353454907,0.0039876379655547,0.0857941068115811,20788.07,4,Q4,4,Q4,4,Q4,,
ELUXb.ST,2010,0.2612422734276757,0.2477190292712019,0.2334850163842054,0.3165399590236289,0.0579065360564558,0.1460947138236446,32621.01,4,Q4,4,Q4,4,Q4,,
EMBLA.CO,2010,0.1782910594635235,0.1725461250207205,0.1510241651176615,0.1798320326618632,0.1245916795118705,0.1446682716852032,2711.53,3,Q3,3,Q3,3,Q3,,
EMGS.OL,2010,-2.862136328751831,-2.176050065027601,-2.93126991894802,0.0,1.0,0.2503736180443507,622.46,1,Q1,1,Q1,1,Q1,1,Q1
ENEA.ST,2010,0.2386701159336972,0.2316264205649289,0.2215719493820271,0.2243703428590527,0.0318384461860591,0.1124815454972569,384.29,4,Q4,4,Q4,4,Q4,,
ENH.OL,2010,-0.2429445665735843,-0.2348944800362853,-0.2496899248051213,1.735191990093199e-10,0.982897764278742,0.0693912077417893,458.43,1,Q1,1,Q1,1,Q1,1,Q1
ENRO.ST,2010,0.1653387823078105,0.1652258496211536,0.1646646313717607,1.9639867510079512e-10,2.651086860225048e-12,0.021713550532811,4680.41,3,Q3,3,Q3,3,Q3,,
ENSG.CO,2010,0.4036912293477765,0.3808060951629208,0.3799027652916021,0.6113560108771611,0.0062578899152431,0.1342723775201492,33.89,5,Q5,5,Q5,5,Q5,5,Q5
EPEND.ST,2010,0.1782423106075718,0.167919198960097,0.1292084260432633,0.2472199285357272,0.195137989079568,0.2022390377574942,669.51,3,Q3,3,Q3,3,Q3,,
EQNR.OL,2010,0.5921456340758953,0.5644561488611675,0.5747331403388087,0.941256512865542,1.6358656458705715e-05,0.1135738616316766,461716.1,5,Q5,5,Q5,5,Q5,5,Q5
ERICb.ST,2010,0.3423875016475828,0.3350565933721747,0.3327120442654632,0.4620238035520938,0.0003665933392448,0.083525341751386,174345.96,4,Q4,5,Q5,5,Q5,,
ETTE.HE,2010,-0.1777413740145388,-0.1499327404838013,-0.2062314292579313,0.0032653996644785,0.7569153106397724,0.1482102225326969,463.6,1,Q1,1,Q1,1,Q1,1,Q1
EWRK.ST,2010,0.1488463278540165,0.1397190295985401,0.0677461844098574,0.267454131471826,0.2813713566186802,0.2784918287690268,307.26,3,Q3,3,Q3,2,Q2,,
EXL1V.HE,2010,0.3642705632806977,0.3566291622068346,0.3550709760176332,0.5396259045924465,0.0001259315293772,0.081378756001398,491.48,5,Q5,5,Q5,5,Q5,5,Q5
FIA1S.HE,2010,-0.2639959324401593,-0.1906157888376065,-0.3220683442170658,0.013396064377836,0.7873486325468525,0.2241643872327811,3847.34,1,Q1,1,Q1,1,Q1,1,Q1
FLS.CO,2010,0.3227967779878798,0.3102545596748339,0.3046820901803286,0.4224905910213278,0.0095882610332467,0.115985470237621,21766.25,4,Q4,4,Q4,4,Q4,,
FLUGb.CO,2010,0.1021669916331416,0.1027418260407069,0.0888155893954325,0.0301461301746296,0.1407045525630157,0.0987444996661222,607.38,3,Q3,3,Q3,3,Q3,,
FORTUM.HE,2010,0.2716453923187421,0.2595330152508787,0.2484359922228759,0.321668835409844,0.037634646712012,0.1324892597191228,135148.09,4,Q4,4,Q4,4,Q4,,
FRO.OL,2010,0.1938690112153915,0.1908173184797161,0.1822487901620129,0.1005862093967902,0.0293704040373636,0.0918436588978834,12323.11,4,Q4,4,Q4,4,Q4,,
FSKRS.HE,2010,0.0967201054763633,0.0970645996504854,0.0910920833222356,0.0015566247151388,0.0552112123875446,0.063263621690769,5366.78,2,Q2,2,Q2,3,Q3,,
GABR.CO,2010,0.0656538667073823,0.0693306184769747,0.0433386932694336,0.048008278009241,0.2670187718827003,0.1297025286222291,159.65,2,Q2,2,Q2,2,Q2,,
GJ.CO,2010,-0.000728803951737,0.0135149364019558,-0.0376258411274503,0.055552931346572,0.4266896201914658,0.1713394079509341,55.49,2,Q2,2,Q2,2,Q2,,
GLA1V.HE,2010,0.4838253275109169,0.4581220800102131,0.4629137609355333,0.7825414747150707,0.0008372032386319,0.1252410643763249,543.38,5,Q5,5,Q5,5,Q5,5,Q5
GMAB.CO,2010,0.3533682769303109,0.2545769860250354,0.2289903873204992,0.50013170289201,0.1663324047265606,0.3850404713981367,4105.21,5,Q5,4,Q4,4,Q4,,
GN.CO,2010,0.0927200135915731,0.0985444817291893,0.0145855492952993,0.2101779008356956,0.3386875155732736,0.2715193475876681,6457.52,2,Q2,2,Q2,2,Q2,,
GOD.OL,2010,0.128756170852114,0.1286691629262591,0.1268471127132035,4.455273217907063e-06,0.0003693833419308,0.0366150449888846,349.94,3,Q3,3,Q3,3,Q3,,
GSFG.OL,2010,0.1052807729806026,0.1069199921004938,0.0551133379015762,0.1692465873255891,0.2851160824597656,0.2050268832185917,1138.95,3,Q3,3,Q3,2,Q2,,
GYL.OL,2010,0.079911191780378,0.080349158707669,0.0761755550369692,5.521364126603867e-05,0.0425749247490245,0.0513767935506754,693.91,2,Q2,2,Q2,3,Q3,,
GYLDb.CO,2010,0.8382052031569716,0.830166207722603,0.8348700829049857,0.9999999999998076,6.129261671506804e-40,0.048511763807463,905.24,5,Q5,5,Q5,5,Q5,5,Q5
HAPD.IC,2010,0.2736605710619184,0.2703546844716593,0.2674064229526941,0.1921594808646924,0.0002815818821944,0.0667609632306583,81.13,4,Q4,4,Q4,4,Q4,,
HARBb.CO,2010,-0.012291585886002,-0.0078306077245064,-0.0227983183353268,0.0010238838699803,0.4017606031631904,0.0871643682568645,699.01,2,Q2,2,Q2,2,Q2,,
HAVI.OL,2010,0.1557841074127863,0.1516777512826866,0.1255167547513077,0.1632294069664888,0.1630807861096075,0.1532656549536244,949.62,3,Q3,3,Q3,3,Q3,,
HEX.OL,2010,0.193175649476541,0.189012098050341,0.1771809351433213,0.1369265977167166,0.0541024316148254,0.1085798948947601,897.75,3,Q3,3,Q3,4,Q4,,
HHDC.CO,2010,0.3648312145438205,0.363044086177014,0.3626844962032996,0.5856704872043965,1.6261331572591648e-14,0.0388428173830275,710.87,5,Q5,5,Q5,5,Q5,5,Q5
HIAB.HE,2010,0.1178197237040078,0.1177852712026736,0.1140426744136968,0.000463336626867,0.0123710879013618,0.0516643962653559,5095.0,3,Q3,3,Q3,3,Q3,,
HKFOODS.HE,2010,0.105303108197197,0.1054903448087302,0.0995597442296821,0.0023378109531166,0.0466629826800984,0.0639211266485877,2946.72,3,Q3,3,Q3,3,Q3,,
HLUNa.CO,2010,0.7069144540488433,0.5783035310700768,0.6417214101238121,0.8844740883755601,0.0056176518394988,0.2410846362129125,20715.7,5,Q5,5,Q5,5,Q5,5,Q5
HMb.ST,2010,0.5423572128428505,0.4732827241171504,0.493858242612726,0.7711095317529869,0.0109133700667175,0.2009188849476258,245100.69,5,Q5,5,Q5,5,Q5,5,Q5
HONBS.HE,2010,-0.0847192330268049,-0.0809569819046637,-0.0903681881911894,2.351319663418395e-07,0.6893048680336703,0.0633834183254836,70.91,1,Q1,1,Q1,1,Q1,1,Q1
HUH1V.HE,2010,0.1434611459396415,0.1422333233466239,0.1304810809056785,0.0556975438737573,0.0798861252189236,0.0972986439880908,8532.8,3,Q3,3,Q3,3,Q3,,
ICP1V.HE,2010,-0.8482410179640716,-0.8180439184756243,-0.8576450473590677,0.0,0.9999999999996766,0.0823069634014015,67.69,1,Q1,1,Q1,1,Q1,1,Q1
ILKKA2.HE,2010,0.1001983530684618,0.1005163062589463,0.0937901206088201,0.0031384550808779,0.0625718807657005,0.0675960901226586,1529.07,3,Q3,3,Q3,3,Q3,,
INVEST.HE,2010,0.0614467202488981,0.0676271966688802,0.0268780686845242,0.0874079229964656,0.3155907096185553,0.1651161285579806,25.52,2,Q2,2,Q2,2,Q2,,
IOX.OL,2010,-0.0018004776777509,0.0091723932361763,-0.0299640296032989,0.0336893826730944,0.4183916655416914,0.1472699888765425,170.17,2,Q2,2,Q2,2,Q2,,
ITAB.ST,2010,0.1385705355282344,0.1313961815594058,0.0469334114391679,0.269900109302417,0.3032304539938245,0.3034240062814521,712.19,3,Q3,3,Q3,2,Q2,,
ITERA.OL,2010,0.3122694275853862,0.3103348643366579,0.3093261735636955,0.2569277107851175,8.375411144134606e-09,0.0455426762509492,401.1,4,Q4,4,Q4,4,Q4,,
JBTM.IC,2010,1.273664218082283,1.2212677531501637,1.2600968109897317,0.99999999999582,8.000924609432605e-23,0.099577586359822,2720.97,5,Q5,5,Q5,5,Q5,5,Q5
JDAN.CO,2010,0.0596653035339398,0.0597759729028919,0.059066205127012,0.0,0.0001693776887532,0.0204666571667815,3488.97,2,Q2,2,Q2,2,Q2,,
KABEb.ST,2010,0.3603993245845307,0.3378832419565171,0.3328641329639981,0.5148917097292682,0.0180599173778299,0.1454498332219741,475.76,5,Q5,5,Q5,5,Q5,5,Q5
KBHL.CO,2010,0.2872404728770436,0.2869916890415572,0.2868069438351617,0.003068448636385,8.454706096878589e-43,0.0174055151146786,10717.78,4,Q4,4,Q4,4,Q4,,
KCRA.HE,2010,0.9221153077271635,0.8886703720311037,0.9096827398222718,0.999994861284362,3.879595479951813e-14,0.0951338241529484,9560.22,5,Q5,5,Q5,5,Q5,5,Q5
KELAS.HE,2010,0.4791907514450866,0.4321813222537675,0.4404581541498673,0.7099902704968601,0.0110465269542442,0.1761651835483074,90.41,5,Q5,5,Q5,5,Q5,5,Q5
KEMIRA.HE,2010,0.972145651428208,0.8910410450216123,0.9437563740259604,0.9992532382677668,9.805851533412933e-08,0.1479204087139433,9397.73,5,Q5,5,Q5,5,Q5,5,Q5
KESKOB.HE,2010,0.0385453083484825,0.0412440591322158,0.0279672200203971,0.0040792748050001,0.2497381547637973,0.0874706341337645,18957.72,2,Q2,2,Q2,2,Q2,,
KIT.OL,2010,0.1420039519548856,0.1376408563217296,0.0933822897138226,0.2037650266256312,0.2355600632880247,0.2012219532467027,650.34,3,Q3,3,Q3,3,Q3,,
KNEBV.HE,2010,0.9629155791480936,0.8340505523564496,0.9173175201219868,0.9932178453647856,2.370567880285103e-05,0.1937034484215693,54559.04,5,Q5,5,Q5,5,Q5,5,Q5
KNOW.ST,2010,0.2367494296662159,0.2322574962050374,0.2256733839158615,0.1692930455795495,0.0110605356245954,0.089582871617363,697.29,4,Q4,4,Q4,4,Q4,,
KOA.OL,2010,-0.5161357681245325,-0.4507831094742097,-0.5471959812306851,9.993576761124778e-06,0.9900201899299624,0.1554887856300641,2261.63,1,Q1,1,Q1,1,Q1,1,Q1
KOG.OL,2010,0.4476650563607085,0.4261587783924461,0.4282656679948763,0.721128155895193,0.0011894283865397,0.1203023459712071,9564.11,5,Q5,5,Q5,5,Q5,5,Q5
