PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0014638786314009195,-0.00012198988595007662,-0.09111990064735485,0.9274461024049037
Q5,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0028325674264942508,-0.00023604728554118756,-0.17417614980128968,0.861821269778267
Q5,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0011169360676648726,9.307800563873939e-05,0.07342869433594326,0.9415042392290132
Q5,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.0014759504178876032,-0.00012299586815730026,-0.09870316159341433,0.9214274095869799
Q5,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0029005042854335084,-0.00024170869045279236,-0.19107447333409955,0.848572049864941
Q5,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0011232120373164262,9.360100310970218e-05,0.08003185316714226,0.9362551908995136
Q5,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0003416121259989663,-2.8467677166580524e-05,-0.01997882766584886,0.9840710900845835
Q5,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0009909375617047633,-8.257813014206361e-05,-0.05769649947096703,0.9540216971704758
Q5,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.000635147330878244,5.292894423985367e-05,0.03854866308739202,0.9692711360960586
Q5,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.0010412311674727892,-8.676926395606577e-05,-0.07159496439346671,0.9429633532713089
Q5,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.0018900334563139026,-0.00015750278802615855,-0.1275320962500135,0.898589310921819
Q5,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.0008533536468328939,7.111280390274116e-05,0.06245841832239101,0.950231869142766
Q5,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0001526236302812206,-1.2718635856768384e-05,-0.009382814989759408,0.9925188468431831
Q5,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.00025019341364503067,-2.084945113708589e-05,-0.015316685161021075,0.9877879228098729
Q5,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,0.00041482384210424217,3.456865350868685e-05,0.02629790275427247,0.97903413889315
