FormationYear,Method,PortfolioNum,Portfolio,MethodLabel,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2014,Method1_ObservedQuality,1,Q1,Observed Quality,29,1111286.1099999999,-0.0965863376339523,-0.07151977570009194,-0.1306107656682027,0.0015176574699203443,0.8183282829726246,0.051226794956158284
2014,Method1_ObservedQuality,2,Q2,Observed Quality,28,533354.61,0.09659663214505752,0.10302150470046376,0.06356261297099941,0.004265199428694923,0.25038251882703155,0.05091284838636541
2014,Method1_ObservedQuality,3,Q3,Observed Quality,28,479407.79,0.17193189133586947,0.17242742214343165,0.14247821494120022,0.017440241582547634,0.04389718537052186,0.048378224219546
2014,Method1_ObservedQuality,4,Q4,Observed Quality,28,1171043.48,0.26124826051358374,0.25239824011738704,0.22212694727530602,0.22895180561555745,0.007007355873153284,0.05673896938370019
2014,Method1_ObservedQuality,5,Q5,Observed Quality,28,2822834.74,0.44872822352755326,0.41627775354799185,0.40557774861626755,0.8609178684847335,0.0006130754398315075,0.059907138026191235
2014,Method2_LatentQuality,1,Q1,Latent Quality,29,1117289.94,-0.09523537635477197,-0.07294367074385119,-0.121859015173776,0.00013296142668515955,0.8142477572058804,0.04524278543704333
2014,Method2_LatentQuality,2,Q2,Latent Quality,28,527350.78,0.09519742224876361,0.10449625313864297,0.05449829995891462,0.005699348902045651,0.2546087776568737,0.057110572531163036
2014,Method2_LatentQuality,3,Q3,Latent Quality,28,479407.79,0.17193189133586947,0.17242742214343165,0.14247821494120022,0.017440241582547634,0.04389718537052186,0.048378224219546
2014,Method2_LatentQuality,4,Q4,Latent Quality,28,1106413.3599999999,0.26147387081970946,0.251375721516201,0.21880113802839934,0.22971915176169974,0.007553857025506273,0.05955287184966845
2014,Method2_LatentQuality,5,Q5,Latent Quality,28,2887464.8600000003,0.44850261322142754,0.4173002721491778,0.4089035578631742,0.8601505223385911,6.657428747851842e-05,0.057093235560222985
2014,Method3_ConservativeQuality,1,Q1,Conservative Quality,29,909099.1799999999,-0.09334304377645558,-0.06619422463374058,-0.13686939351484784,0.0038014064331227558,0.7963969596860727,0.059801891757930006
