Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method1_ObservedQuality_PortfolioNum,Method1_ObservedQuality_Portfolio,Method2_LatentQuality_PortfolioNum,Method2_LatentQuality_Portfolio,Method3_ConservativeQuality_PortfolioNum,Method3_ConservativeQuality_Portfolio,Method4_ProbabilisticQuality_PortfolioNum,Method4_ProbabilisticQuality_Portfolio
AZN.ST,2014,0.3350539526995915,0.3210262413166136,0.3263197236224501,0.7162360082993348,0.0004324632533529,0.0325518599590446,451324.69,5,Q5,5,Q5,5,Q5,5,Q5
BAKKA.OL,2014,0.3139569860129343,0.2436901350767815,0.2635898088629908,0.5186559724904811,0.0359099635875792,0.1171321167669048,4641.52,5,Q5,4,Q4,4,Q4,5,Q5
BAVA.CO,2014,0.5039213530500432,0.374539573262311,0.4646521099880774,0.944491245023262,0.0005390874234498,0.0919094029666904,2596.36,5,Q5,5,Q5,5,Q5,5,Q5
BEIAb.ST,2014,0.2260852420229372,0.2166809785976312,0.2078731488398519,0.1495356088636451,0.0278730411861143,0.0516879266413729,4470.81,4,Q4,4,Q4,4,Q4,,
BEIJb.ST,2014,0.1311043601945667,0.144917765766675,0.0992346856243659,0.055688243003315,0.2513513567127876,0.0768729327550558,5168.49,3,Q3,3,Q3,2,Q2,,
BETSb.ST,2014,0.3263665175145019,0.2797084373621877,0.2956539933754676,0.5734077927174756,0.0103894969003097,0.0749528373509304,4516.74,5,Q5,4,Q4,5,Q5,5,Q5
BILL.ST,2014,0.1013927391821173,0.113866175473256,0.0843187127623939,0.0091786584168903,0.2922247464874984,0.0496866406528451,15944.33,2,Q2,2,Q2,2,Q2,,
BIOGb.ST,2014,0.363873819570022,0.3067495931517038,0.3337173398438767,0.7136610355035566,0.005051325362905,0.074146456845839,3804.29,5,Q5,5,Q5,5,Q5,5,Q5
BITTI.HE,2014,0.2565374343321692,0.2110925412055859,0.2011773633285986,0.3606843407768158,0.08921102908735,0.1301547726968764,2885.55,4,Q4,4,Q4,3,Q3,,
BMAX.ST,2014,0.222724189984467,0.2128457452457613,0.202261931237212,0.1472404055668744,0.0374071411605303,0.0558482997929385,2770.51,4,Q4,4,Q4,4,Q4,,
BOL.ST,2014,0.0830839903159723,0.0958665741698221,0.0690931253852556,0.0038517336389875,0.3638631715308668,0.0437573738486837,22336.65,2,Q2,2,Q2,2,Q2,,
BRGB.OL,2014,0.2052801724137931,0.2040924694060896,0.201428045603254,0.01111755076602,0.0027618020779707,0.0202405794991591,3020.0,3,Q3,3,Q3,3,Q3,,
CARLb.CO,2014,0.0996721830272167,0.1048463020475446,0.0927526537890811,0.0013778585773761,0.186084658364387,0.0283617794824242,103273.74,2,Q2,2,Q2,2,Q2,,
CAST.ST,2014,0.1494025434038092,0.1494517563091252,0.1492060473038728,4.769410277618999e-06,6.859615323148468e-05,0.0041643494350634,16227.08,3,Q3,3,Q3,3,Q3,,
CTY1S.HE,2014,0.1086032134269175,0.1152446416702936,0.0985166884633844,0.0036981224743364,0.1935343936659987,0.035754738422975,8328.01,2,Q2,2,Q2,2,Q2,,
DEMANT.CO,2014,0.4300592842370448,0.3882346698034934,0.4136967132691853,0.9412356369608412,0.0002058938279022,0.0482414726987963,33383.19,5,Q5,5,Q5,5,Q5,5,Q5
DFDS.CO,2014,0.1597104539270358,0.1620474144100051,0.1438530242816569,0.0322232757340573,0.0939292913756407,0.0473022938353705,7257.95,3,Q3,3,Q3,3,Q3,,
DIGIA.HE,2014,0.1950246108820011,0.1922923332213874,0.1817461952299952,0.0553403383089976,0.0329451984480161,0.0422637651355016,292.35,3,Q3,3,Q3,3,Q3,,
DIOS.ST,2014,0.1145583238215189,0.1175712261995834,0.1095275508434459,0.0009139567479871,0.0906027903344712,0.0238110476112236,3211.55,2,Q2,2,Q2,2,Q2,,
DNO.OL,2014,0.3114278821808667,0.2811161756498891,0.2892993356486957,0.5180412235739679,0.0065216725364822,0.0589393292627947,24763.36,5,Q5,4,Q4,5,Q5,5,Q5
DSV.CO,2014,0.6351502639927613,0.6185248064632829,0.6315415451419609,0.9999944736098302,2.2527854506789203e-09,0.0199329344145442,35779.34,5,Q5,5,Q5,5,Q5,5,Q5
EAST9.ST,2014,-0.0064038454083808,0.0809366702410065,-0.0546978639845755,0.0129270979120564,0.694847599189499,0.1140568107210655,1843.6,1,Q1,1,Q1,1,Q1,1,Q1
ELISA.HE,2014,0.2732813936634716,0.2568017926795625,0.256607309098595,0.3173369580481202,0.0079230379012083,0.0488260089707248,26578.69,4,Q4,4,Q4,4,Q4,,
ELUXb.ST,2014,0.2199969743352443,0.2092946470413077,0.1965007818873465,0.1594594122892845,0.0476363181585804,0.0615971226297086,38113.76,4,Q4,4,Q4,3,Q3,,
EMBLA.CO,2014,0.166005621946194,0.1677850415454438,0.1449278308625941,0.0565911133812258,0.1091642289509351,0.0570915406617929,5300.07,3,Q3,3,Q3,3,Q3,,
EQNR.OL,2014,0.3938500678151782,0.3659410754628169,0.3811296025345381,0.902447975916134,0.0001962837195006,0.0411874236490149,468731.12,5,Q5,5,Q5,5,Q5,5,Q5
ERICb.ST,2014,0.3387522448309887,0.3006242430481555,0.3155465450350948,0.6388628751629558,0.0038725077953819,0.0609178360543956,243529.93,5,Q5,5,Q5,5,Q5,5,Q5
ETTE.HE,2014,0.1623434080007452,0.1640214641194097,0.1484801801511876,0.0280984164467148,0.0749650246333769,0.0432500224536183,526.65,3,Q3,3,Q3,3,Q3,,
EXL1V.HE,2014,0.2732475715410867,0.2668158773294597,0.2667377461129111,0.2079407476714082,0.0009767108742148,0.0274742314602118,570.38,4,Q4,4,Q4,4,Q4,,
FIA1S.HE,2014,-0.0053672795688993,0.062505159713656,-0.0431129728086367,0.0065699124800087,0.7139402406724794,0.0880351881619389,2857.08,1,Q1,1,Q1,1,Q1,1,Q1
FLS.CO,2014,-0.0798508764561836,-0.0480389540551425,-0.0923605465196748,2.642893599814984e-05,0.9745516505425262,0.0409146287046389,17610.76,1,Q1,1,Q1,1,Q1,1,Q1
FORTUM.HE,2014,0.1532767137938073,0.1580026154426229,0.1309542549692591,0.0481578435165265,0.1461256639945953,0.0594049078923111,119109.72,3,Q3,3,Q3,3,Q3,,
FSKRS.HE,2014,0.1053869673263817,0.126278743892307,0.0751356902848345,0.0327569075051142,0.3291099455738592,0.0739973022633456,9917.96,2,Q2,2,Q2,2,Q2,,
GMAB.CO,2014,0.8430667824011284,0.4088106955838758,0.7781185708374841,0.999465847004024,1.4927392821533522e-06,0.1615592758216825,12266.55,5,Q5,5,Q5,5,Q5,5,Q5
GN.CO,2014,0.290364589888819,0.241143504626381,0.2479021691054248,0.443695988767145,0.0378008997940283,0.0989226302344465,25810.93,4,Q4,4,Q4,4,Q4,,
GSFG.OL,2014,0.1159418117875089,0.1352677484394378,0.0829093903848575,0.0455696623419982,0.302205788601976,0.0792400601697419,2735.72,2,Q2,2,Q2,2,Q2,,
HEX.OL,2014,0.3585035574936879,0.3140258988038634,0.3343382428622141,0.7116092413377525,0.0025207340647394,0.0625667954629598,2989.4,5,Q5,5,Q5,5,Q5,5,Q5
HHDC.CO,2014,-0.0070611151692228,0.0014400876129648,-0.0117447440131607,1.2951589167858226e-05,0.9478641428489812,0.0229650726654702,523.14,1,Q1,1,Q1,1,Q1,1,Q1
HIAB.HE,2014,0.1069087031740441,0.1088895065025465,0.1039758774111933,0.0001796912145361,0.0698004898687206,0.0177718988204377,7187.02,2,Q2,2,Q2,2,Q2,,
HKFOODS.HE,2014,-0.1012057660954523,-0.0811991713099362,-0.1084636430056369,6.2954366901344375e-06,0.994943199683222,0.0294759146218374,1448.14,1,Q1,1,Q1,1,Q1,1,Q1
HMb.ST,2014,0.378875400087119,0.3157671673425736,0.3480047029230559,0.75347500261117,0.0034923435916888,0.07508537884117,379079.44,5,Q5,5,Q5,5,Q5,5,Q5
HUH1V.HE,2014,0.1140362119067132,0.1184121190014064,0.1067927194418015,0.0017508223540844,0.1335984479451333,0.0295719613267508,16733.76,2,Q2,2,Q2,2,Q2,,
JBTM.IC,2014,0.3727472668261016,0.3495223895324642,0.3610352461852172,0.8523762220894693,0.0002262409917567,0.0392362137436684,5152.3,5,Q5,5,Q5,5,Q5,5,Q5
JM.ST,2014,0.302224053503039,0.2819132424034896,0.2863284494831842,0.4685786441255025,0.0037429925364515,0.0473322698877496,13652.58,4,Q4,5,Q5,4,Q4,,
KCRA.HE,2014,0.1545329207059271,0.1564241505457397,0.1450363423491744,0.0112907343455229,0.0566718430376222,0.0344821284443434,13321.22,3,Q3,3,Q3,3,Q3,,
KEMIRA.HE,2014,0.050672756120978,0.0685216681459271,0.0362523084094063,0.0018371499465417,0.5596320757994782,0.0445205938961653,15750.38,1,Q1,1,Q1,1,Q1,1,Q1
KESKOB.HE,2014,0.0915190485828206,0.1071504982547981,0.0726697907267098,0.0099942645299895,0.3419693448504987,0.0528894957612458,22308.72,2,Q2,2,Q2,2,Q2,,
KNEBV.HE,2014,0.5712039521860042,0.5027125878540888,0.5539411171132713,0.9976877013770216,2.537793934196186e-06,0.0500190171083111,122046.42,5,Q5,5,Q5,5,Q5,5,Q5
KNOW.ST,2014,0.1035450277882697,0.1166780764973321,0.0850224048490332,0.0127728666517867,0.2839449790355521,0.0523392994701782,958.79,2,Q2,2,Q2,2,Q2,,
KOG.OL,2014,0.3521105603124531,0.2979079139885254,0.321601837542693,0.6665752587000143,0.0056563508463921,0.0741551196116858,13817.83,5,Q5,5,Q5,5,Q5,5,Q5
LIAB.ST,2014,0.0806934977434143,0.0861418237455029,0.0748822152056244,0.0003818921259124,0.306037988334118,0.0260181865566367,4702.92,2,Q2,2,Q2,2,Q2,,
LOOMIS.ST,2014,0.2315295784048729,0.2193606551774987,0.2102111849421906,0.1764485098287299,0.0337155842318741,0.0574260353666519,10326.79,4,Q4,4,Q4,4,Q4,,
LSG.OL,2014,0.1583014856370752,0.1620692447208239,0.1349663480066448,0.0566952376134414,0.1386487021760032,0.0611895418635899,9660.19,3,Q3,3,Q3,3,Q3,,
LUOTEA.HE,2014,0.3737139158282042,0.3622004912672266,0.3679360026452468,0.9288463776306964,2.7754709628194205e-05,0.0259897490361719,4927.04,5,Q5,5,Q5,5,Q5,5,Q5
MAERSKb.CO,2014,0.2742431938132108,0.2580321447816764,0.2579989118707261,0.3219984672847046,0.0068718534273132,0.0481232395760812,235735.32,4,Q4,4,Q4,4,Q4,,
MEDIVIR.ST,2014,0.2764461369972123,0.2055234417538654,0.2069129655169077,0.424150619249441,0.0940374338975114,0.1787939133200827,2436.91,4,Q4,3,Q3,4,Q4,,
MEKKO.HE,2014,0.2109847138286525,0.2023941884440629,0.1874728217531112,0.1440402109413046,0.0562929001499184,0.0614794836453984,637.78,3,Q3,3,Q3,3,Q3,,
MEKO.ST,2014,0.125266448770783,0.1322111364725573,0.1111458707185286,0.0115099420302681,0.1704434137763116,0.0439580420448802,6699.43,2,Q2,2,Q2,2,Q2,,
METSB.HE,2014,-0.3400540651181176,-0.2207797513037386,-0.3632365504421451,2.074446958830606e-07,0.9998027560211844,0.0609118514756089,7982.5,1,Q1,1,Q1,1,Q1,1,Q1
METSO.HE,2014,0.2630576720653363,0.2343644495705545,0.2306761618996443,0.3386124103900958,0.0364722530644946,0.0775737072708518,11619.59,4,Q4,4,Q4,4,Q4,,
MOWI.OL,2014,0.1541572098884762,0.1623062077395216,0.1139956993764159,0.1053196684605788,0.2182673254835043,0.0935567099628615,30306.4,3,Q3,3,Q3,3,Q3,,
MYCR.ST,2014,0.1790198202791409,0.1783873685985086,0.1651868028105522,0.040560691395886,0.0511337871365839,0.04331140134575,994.52,3,Q3,3,Q3,3,Q3,,
NCCb.ST,2014,0.2632423913389822,0.2355856081946362,0.232095476578547,0.3353246225435004,0.0340003690804427,0.0753474356698672,13987.68,4,Q4,4,Q4,4,Q4,,
NESTE.HE,2014,0.1774345176082624,0.1765404014510082,0.1474983436303765,0.1066314305640911,0.1299400034102956,0.0734552013863811,30721.87,3,Q3,3,Q3,3,Q3,,
NEWAb.ST,2014,0.0939958320508226,0.1147072416549084,0.0682520046409264,0.0193899932008058,0.3589347160655601,0.0655460859367639,1446.03,2,Q2,2,Q2,2,Q2,,
NHY.OL,2014,0.0126753826530612,0.0196149643747807,0.0083856632657408,2.8192033502172726e-05,0.900723251521635,0.021906206272533,56007.78,1,Q1,1,Q1,1,Q1,1,Q1
NIBEb.ST,2014,0.168529810298103,0.1691958850347006,0.1572746802826796,0.0222816569430402,0.0496440079307724,0.0382346077198021,13282.06,3,Q3,3,Q3,3,Q3,,
NKT.CO,2014,0.0547359249689445,0.0612814794806372,0.049268166802929,0.000123648169188,0.5590279411635352,0.0252610364685257,3401.5,1,Q1,1,Q1,2,Q2,1,Q1
NMAN.ST,2014,0.2394843613579169,0.2329798381170698,0.2294830317872706,0.120162925043091,0.0057325055228289,0.0357240703452771,2097.82,4,Q4,4,Q4,4,Q4,,
NOBI.ST,2014,0.0564777123633305,0.0612129793642743,0.0524637558950123,7.395715287859998e-05,0.5505530028194084,0.0211165362731443,6434.25,1,Q1,1,Q1,2,Q2,1,Q1
NOD.OL,2014,0.4605381892223328,0.3020002532563791,0.4051228629298545,0.8545352726727461,0.004083874981525,0.1306751687950916,4527.3,5,Q5,5,Q5,5,Q5,5,Q5
NOHOP.HE,2014,0.0526405018224969,0.0801232846493393,0.0300779882064219,0.0068485080343777,0.5378027363524813,0.0598043834733742,520.41,1,Q1,1,Q1,1,Q1,1,Q1
NOKIA.HE,2014,0.3982220615133004,0.3404513722271409,0.3724055611233812,0.8296635117552583,0.0013784274262014,0.065637287693546,170290.86,5,Q5,5,Q5,5,Q5,5,Q5
NOLAb.ST,2014,0.4262415087804917,0.3915453038049686,0.412461894571854,0.9486620314327971,9.112681906220269e-05,0.0432872197653867,3251.27,5,Q5,5,Q5,5,Q5,5,Q5
NOVOb.CO,2014,0.9329576151949208,0.900365269011164,0.9286607235132884,0.9999999977856068,1.4928585230812152e-13,0.0215660594619999,491745.4,5,Q5,5,Q5,5,Q5,5,Q5
NSISb.CO,2014,0.3632701230256883,0.3567929303960689,0.359839812613582,0.9445397216417798,1.5775725944400893e-05,0.0189672485618776,68058.81,5,Q5,5,Q5,5,Q5,5,Q5
OLVAS.HE,2014,0.2128434594141088,0.2092936535411626,0.203598134004006,0.0531837353415589,0.0107185840659125,0.0339847367882565,4060.32,3,Q3,3,Q3,4,Q4,,
ORIOLA.HE,2014,0.0636441653765046,0.0943597614647613,0.0359234115950504,0.0126742333073166,0.486729244052715,0.0693910661858876,3235.72,2,Q2,2,Q2,1,Q1,,
ORK.OL,2014,0.0696231319038336,0.1192878841061408,0.0222442425027105,0.0403546935404349,0.4721342106888745,0.109431930675648,48215.81,2,Q2,2,Q2,1,Q1,,
OUT1V.HE,2014,-0.2362337843102737,-0.1422010093808746,-0.2591305452101554,2.8887021349418425e-06,0.9977696045721136,0.0603224484452284,7046.99,1,Q1,1,Q1,1,Q1,1,Q1
PEABb.ST,2014,0.003120355789748,0.0233727640043269,-0.0087005238960692,0.0003994502257138,0.8300597570309644,0.0391637129684094,9004.5,1,Q1,1,Q1,1,Q1,1,Q1
PNDORA.CO,2014,0.3811405688309854,0.3440752437712803,0.3632080011027397,0.8334628379161033,0.0009301985849212,0.0511046147076452,42775.7,5,Q5,5,Q5,5,Q5,5,Q5
PON1V.HE,2014,0.6870073148213905,0.5442098629774209,0.6591476339385184,0.999401064903976,7.25440520502342e-07,0.069338948338762,2290.31,5,Q5,5,Q5,5,Q5,5,Q5
RAIVV.HE,2014,0.1070017174364999,0.142765880256732,0.0539753974857187,0.0800442434912862,0.3701596641802944,0.1228809600929726,6051.37,2,Q2,3,Q3,2,Q2,,
RAYb.ST,2014,0.3014193966215122,0.2678477043166264,0.2749790848836446,0.4729342765071458,0.012427380396593,0.0670873915720589,592.86,4,Q4,4,Q4,4,Q4,,
RBREW.CO,2014,0.1644307826502672,0.1661218030985084,0.147549265558958,0.039954990837324,0.0880960819168771,0.0490524818405982,9132.09,3,Q3,3,Q3,3,Q3,,
REG1V.HE,2014,0.2727345629510826,0.2497390462737274,0.2493382170168476,0.3425655579963895,0.0169994548433434,0.0613905587953186,810.37,4,Q4,4,Q4,4,Q4,,
ROCKb.CO,2014,0.1367038941748524,0.1380345336721491,0.1331784499647079,0.0007113190971319,0.0245338593327771,0.0196684676626068,23521.72,3,Q3,2,Q2,3,Q3,,
SAABb.ST,2014,0.2156171057301714,0.2118216003903182,0.2063978510888083,0.0577016395486334,0.0098249858530648,0.0339610172897124,17434.9,4,Q4,4,Q4,4,Q4,,
SALM.OL,2014,0.1891582144289724,0.1842559965335653,0.155833457136944,0.1403627507665153,0.1217912856670605,0.0799215354115268,8384.2,3,Q3,3,Q3,3,Q3,,
SAND.ST,2014,0.2561737749053539,0.243336077540395,0.2404655577645283,0.2352167584098745,0.0101656478956335,0.0470891525920851,102051.14,4,Q4,4,Q4,4,Q4,,
SANOMA.HE,2014,-0.0651970076638949,-0.047105767559992,-0.0727461976882206,1.858828570099745e-05,0.9833939721718292,0.0299444188542897,8667.91,1,Q1,1,Q1,1,Q1,1,Q1
SCAb.ST,2014,-0.1541978086905689,-0.1272894387952165,-0.1623854646783432,7.344447939120757e-07,0.9986448760142068,0.0316419944750688,23219.72,1,Q1,1,Q1,1,Q1,1,Q1
SCHO.CO,2014,0.1033185861372203,0.1264482348636481,0.0708007847063422,0.0359578132801301,0.3421677362139307,0.0784130749336095,6343.05,2,Q2,2,Q2,2,Q2,,
SECUb.ST,2014,0.2663115213002393,0.2436088262635594,0.2415980775274556,0.3254827787917205,0.0207496050526515,0.0636145899902634,22411.65,4,Q4,4,Q4,4,Q4,,
SKAb.ST,2014,0.1911300988695584,0.1885801670973019,0.175844866736725,0.0621576510351805,0.0449935992423101,0.0463111592480723,49532.89,3,Q3,3,Q3,3,Q3,,
SKFb.ST,2014,0.0989670832077158,0.1153371096224086,0.0772793829440626,0.0150886122344146,0.3241399251660756,0.0580865080590389,72393.61,2,Q2,2,Q2,2,Q2,,
SOBIV.ST,2014,0.0614599092284417,0.0760659813236021,0.0485327936809581,0.0021075729900087,0.4934438763294268,0.0414962043816778,17009.92,2,Q2,1,Q1,2,Q2,,
SOLARb.CO,2014,0.0604674903041995,0.0876275969847207,0.0366387145564841,0.0080431537419657,0.5,0.0619914058293409,2585.33,1,Q1,2,Q2,1,Q1,,
SRV1V.HE,2014,0.0234640137265831,0.0667131129293505,-0.0051808541353524,0.0061443492490771,0.6480521532921274,0.0710831995740655,1241.65,1,Q1,1,Q1,1,Q1,1,Q1
SSABAH.HE,2014,-0.0125924747652198,0.015747683778229,-0.0277443783923958,0.0003395216969931,0.8451154607724688,0.0460370754930709,11645.91,1,Q1,1,Q1,1,Q1,1,Q1
SSABa.ST,2014,-0.0619044027153158,-0.0188233116732142,-0.0801319017263627,0.0001897825029633,0.9309624924220712,0.0517778121141407,11645.91,1,Q1,1,Q1,1,Q1,1,Q1
STEa.ST,2014,0.222535413084418,0.2167306320837444,0.2104641586926681,0.0964123194627047,0.0134251918438862,0.0400533990592486,47991.09,4,Q4,4,Q4,4,Q4,,
SUBC.OL,2014,0.0515485072848354,0.0610037242568533,0.0438550384228133,0.0004004275689683,0.5775367339742039,0.030495359965409,40843.25,1,Q1,1,Q1,1,Q1,1,Q1
SWECb.ST,2014,0.4513632080070189,0.4315627177225746,0.4442128335614437,0.9919941850065364,6.344269971538223e-06,0.0293559002375489,9107.21,5,Q5,5,Q5,5,Q5,5,Q5
TEL.OL,2014,0.2516842556174306,0.2505176843696658,0.2501738666744232,0.0167901433007217,3.20736746346097e-05,0.0125721648217918,213427.18,4,Q4,4,Q4,4,Q4,,
TEL2b.ST,2014,0.1293773410770501,0.1357633498703733,0.115208387968452,0.0127305795332671,0.1571594523093731,0.0440600895331919,25611.76,2,Q2,2,Q2,3,Q3,,
TELIA.ST,2014,0.0473666562033372,0.0541232893809763,0.0420498686370716,0.0001394069116552,0.6376820284197805,0.0246823201523481,214590.18,1,Q1,1,Q1,1,Q1,1,Q1
TELIA1.HE,2014,0.0473666562033372,0.0540916541522335,0.0420747623654145,0.0001469954934297,0.6379670435057105,0.0246269222051614,214590.18,1,Q1,1,Q1,1,Q1,1,Q1
TGS.OL,2014,0.2905783058799531,0.2844874927377404,0.2853335066443759,0.3218968292119713,0.0003674980638077,0.0244466296954256,16646.29,4,Q4,5,Q5,4,Q4,,
TIETO.HE,2014,-0.4693395841350917,-0.4110844099850981,-0.4783884064256837,1.507575493470137e-10,0.9999996619923492,0.0334491628614581,10024.86,1,Q1,1,Q1,1,Q1,1,Q1
TIETOS.ST,2014,0.1894132876185145,0.1880673432963439,0.1804196470498387,0.0269676450185967,0.0200079180626901,0.033345514588339,10024.86,3,Q3,3,Q3,3,Q3,,
TLT1V.HE,2014,0.1659043506897434,0.1682981942814812,0.1378846337918842,0.0827210808362813,0.1458699406251967,0.069781919378691,666.81,3,Q3,3,Q3,3,Q3,,
TOM.OL,2014,0.5143205362583794,0.4633835747572157,0.4993334683139278,0.9931307927469902,9.087190483333508e-06,0.0457133071507146,8363.13,5,Q5,5,Q5,5,Q5,5,Q5
TRELb.ST,2014,0.171480432782489,0.1717101015117084,0.1637405553699556,0.01192591429841,0.0256001634321664,0.0307166313680564,29239.6,3,Q3,3,Q3,3,Q3,,
TYRES.HE,2014,0.1614746615220311,0.1653631383009819,0.1315013133435236,0.083790046920223,0.1646644891819788,0.0733271217721759,38753.15,3,Q3,3,Q3,3,Q3,,
UPM.HE,2014,0.0354247358291081,0.0446212584524223,0.0288096290018564,0.0001321266264385,0.720315047397581,0.0279718063571018,54196.05,1,Q1,1,Q1,1,Q1,1,Q1
VAIAS.HE,2014,0.2917383691090783,0.273826110125846,0.27646667637403,0.4083656653072264,0.0039852906596198,0.046232461630865,2869.82,4,Q4,4,Q4,4,Q4,,
VEI.OL,2014,0.2424807458451568,0.2278375370916737,0.2209570510957629,0.2222890992480745,0.026138994850269,0.0578091883350506,5533.19,4,Q4,4,Q4,4,Q4,,
VOLVb.ST,2014,0.2839517161747358,0.2689089050838467,0.2702144834596079,0.3585809912299949,0.0035659746255482,0.0432959938213037,162000.36,4,Q4,4,Q4,4,Q4,,
VWS.CO,2014,0.0792696458559905,0.0960706041292168,0.0616175253071223,0.0060995852441039,0.4006223001023517,0.0506798800518484,36482.99,2,Q2,2,Q2,2,Q2,,
WALLb.ST,2014,0.0257298497990268,0.132568857022239,-0.0461101831653649,0.0460751242272777,0.5837058564230619,0.2015147798157826,14000.11,1,Q1,2,Q2,1,Q1,1,Q1
WAWI.OL,2014,0.0160289691117351,0.0345238177366861,0.0043543144507396,0.0005832473114068,0.7770492882448328,0.0388277050113262,6615.0,1,Q1,1,Q1,1,Q1,1,Q1
WIHL.ST,2014,0.0993184840425532,0.100283976667717,0.0980333759313038,3.5578890427634983e-05,0.0376996502377573,0.0109291861933796,8348.02,2,Q2,2,Q2,2,Q2,,
WRT1V.HE,2014,0.1192987191394472,0.1229618629182507,0.1126564590795096,0.0015658845677245,0.1065737506890982,0.0282803468885477,58827.85,2,Q2,2,Q2,2,Q2,,
YAR.OL,2014,0.3076398974414143,0.2926746216722742,0.2964040408383653,0.5,0.0011269635063291,0.0383428477197936,69271.64,4,Q4,5,Q5,5,Q5,,
YIT.HE,2014,0.1387645912713654,0.1480295263535841,0.1128001625166913,0.0465924719869239,0.2024746520799013,0.0660836827262482,10390.89,3,Q3,3,Q3,3,Q3,,
AAK.ST,2015,0.1530045994916636,0.1559650623852512,0.1469748972371391,0.0010382121749513,0.0299253410191574,0.0245332923409383,16694.95,3,Q3,2,Q2,3,Q3,,
ABB.ST,2015,-1.195934581581526,-0.9054993664445397,-1.216709080297952,0.0,1.0,0.0523539186371061,354972.01,1,Q1,1,Q1,1,Q1,1,Q1
ACG1V.HE,2015,-0.1388225521752674,-0.0470199760389029,-0.1657500396644151,3.417858743118375e-05,0.9772517391245392,0.0630018685239358,60.22,1,Q1,1,Q1,1,Q1,1,Q1
ADDTb.ST,2015,0.3499759615384612,0.3080681752697786,0.3216356410184675,0.5122980768215298,0.0038828787923012,0.0650091834993866,5595.63,5,Q5,5,Q5,5,Q5,5,Q5
AFRY.ST,2015,0.1693752638243983,0.1756972549748331,0.1500581026666328,0.0194824510807099,0.0943147764607239,0.0498913799797584,9402.25,3,Q3,3,Q3,3,Q3,,
AKRBP.OL,2015,-0.1147185791564152,0.0152126905005669,-0.1557294965399661,0.0002547537955789,0.9314641219988158,0.0883891663446833,8078.4,1,Q1,1,Q1,1,Q1,1,Q1
ALFA.ST,2015,0.3229054338451761,0.3069190721459613,0.3096720017954143,0.3474480590445635,0.0008796983047679,0.0392510032356445,59623.95,4,Q4,5,Q5,4,Q4,,
