PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_PostMean minus Method1_Raw,0.007976238311694459,0.0006646865259745382,0.1525200856332281,0.8788576990881884
LongShort,CAPM,Method3_ProbQ5 minus Method1_Raw,-0.016459785542021717,-0.0013716487951684763,-0.33196861614345247,0.7400959816946571
LongShort,FF3,Method2_PostMean minus Method1_Raw,0.008031230026065294,0.0006692691688387746,0.16980749479753068,0.8652528566474156
LongShort,FF3,Method3_ProbQ5 minus Method1_Raw,-0.01660897343353172,-0.0013840811194609766,-0.38231838460697354,0.7024412240609919
LongShort,FF3+MOM,Method2_PostMean minus Method1_Raw,0.009060600512439374,0.0007550500427032812,0.17233865199091566,0.8632645179264726
LongShort,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,-0.012318482433949233,-0.0010265402028291027,-0.25567055837542724,0.7983457841348385
LongShort,FF5,Method2_PostMean minus Method1_Raw,0.008422210839486584,0.0007018509032905487,0.156046182856852,0.8760812636050861
LongShort,FF5,Method3_ProbQ5 minus Method1_Raw,-0.00920991235063438,-0.0007674926958861983,-0.18619211710679298,0.852395595028073
LongShort,FF5+MOM,Method2_PostMean minus Method1_Raw,0.009240314692121526,0.0007700262243434605,0.16255717062628175,0.8709558520812701
LongShort,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,-0.01212658145401753,-0.0010105484545014608,-0.23204306277413494,0.8166328528269022
