PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_PostMean minus Method1_Raw,0.00035011948899599243,2.917662408299937e-05,0.01153552687489865,0.9908022390086713
Q5,CAPM,Method3_ProbQ5 minus Method1_Raw,0.0027152068147648645,0.0002262672345637387,0.0861653681727966,0.9313803426705072
Q5,FF3,Method2_PostMean minus Method1_Raw,0.0009362149989576782,7.801791657980651e-05,0.036542683127114256,0.9708690378603704
Q5,FF3,Method3_ProbQ5 minus Method1_Raw,0.0028381020502290036,0.0002365085041857503,0.10685929317120753,0.9149575990490013
Q5,FF3+MOM,Method2_PostMean minus Method1_Raw,0.0014352601674974125,0.0001196050139581177,0.05111430390757616,0.9592617259693077
Q5,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,0.003083132937620109,0.00025692774480167574,0.10581225883349392,0.9157880388312347
Q5,FF5,Method2_PostMean minus Method1_Raw,0.0011822501860318038,9.852084883598365e-05,0.04142573762669794,0.9669787192852684
Q5,FF5,Method3_ProbQ5 minus Method1_Raw,0.002808931648552032,0.000234077637379336,0.09540380693757712,0.9240454629052297
Q5,FF5+MOM,Method2_PostMean minus Method1_Raw,0.0013317591224977846,0.00011097992687481538,0.04500921120767527,0.9641242481801451
Q5,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,0.00294214649734683,0.0002451788747789025,0.09599429155338951,0.9235770769698142
