PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
Q5,CAPM,Method2_PostMean minus Method1_Raw,-0.007567987033896953,-0.0006306655861580794,-0.327310730344094,0.7436131114753208
Q5,CAPM,Method3_ProbQ5 minus Method1_Raw,-0.0028710210306661446,-0.00023925175255551205,-0.1166316977116234,0.9072135324235915
Q5,FF3,Method2_PostMean minus Method1_Raw,-0.007202082995507182,-0.0006001735829589318,-0.3586878931831254,0.720029899885053
Q5,FF3,Method3_ProbQ5 minus Method1_Raw,-0.0025111327627922106,-0.00020926106356601755,-0.11854945697893438,0.90569561778938
Q5,FF3+MOM,Method2_PostMean minus Method1_Raw,-0.007313201772567814,-0.0006094334810473178,-0.3109585884018826,0.7560053415350079
Q5,FF3+MOM,Method3_ProbQ5 minus Method1_Raw,-0.0030325385827855156,-0.00025271154856545963,-0.12569680357813337,0.9000394724262839
Q5,FF5,Method2_PostMean minus Method1_Raw,-0.007077076481463079,-0.0005897563734552566,-0.3303248008386354,0.7413405075182276
Q5,FF5,Method3_ProbQ5 minus Method1_Raw,-0.0021016225885311796,-0.00017513521571093163,-0.09331909065454459,0.9257003044153811
Q5,FF5+MOM,Method2_PostMean minus Method1_Raw,-0.007616336684586923,-0.0006346947237155769,-0.3271032358760941,0.7437747804617518
Q5,FF5+MOM,Method3_ProbQ5 minus Method1_Raw,-0.002907696038042945,-0.00024230800317024542,-0.12188518952354835,0.9030561148950236
