PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
LongShort,CAPM,Method1_Raw,0.0830163790985475,0.006918031591545626,2.328057493922886,0.020961658170633113,0.04901228670194202,192
LongShort,FF3,Method1_Raw,0.07642780034230068,0.00636898336185839,2.57911111214584,0.01066962327906551,0.2745524489896529,192
LongShort,FF3+MOM,Method1_Raw,0.030515315838178878,0.0025429429865149065,0.9154628353570381,0.3611276973638198,0.32444388103139,192
LongShort,FF5,Method1_Raw,0.06160584206463558,0.0051338201720529655,2.310120691970643,0.02197907399897492,0.46630782240010504,192
LongShort,FF5+MOM,Method1_Raw,0.032321252419081854,0.0026934377015901544,1.0633153564198288,0.2890249381771459,0.4864727220894175,192
LongShort,CAPM,Method2_PostMean,0.07348780179610977,0.006123983483009147,2.000000522924596,0.046924506731768956,0.04827362677618019,192
LongShort,FF3,Method2_PostMean,0.06558566445283792,0.0054654720377364935,2.318652715373761,0.021489276175010064,0.31636820419230727,192
LongShort,FF3+MOM,Method2_PostMean,0.03537196864562594,0.0029476640538021615,1.1209067424859598,0.26376497466509385,0.3407509252005586,192
LongShort,FF5,Method2_PostMean,0.0520385395629369,0.004336544963578075,2.052998470697666,0.04147281267723746,0.49808538940513336,192
LongShort,FF5+MOM,Method2_PostMean,0.037376115715264085,0.0031146763096053407,1.2775540390954154,0.20300759123854295,0.503790176011844,192
LongShort,CAPM,Method3_ProbQ5,0.03875075552604504,0.00322922962717042,1.7799825919128545,0.07667705757976084,0.028184807329032724,192
LongShort,FF3,Method3_ProbQ5,0.033246204447102475,0.0027705170372585397,1.9562946795051008,0.05191176889651805,0.23061930779309792,192
LongShort,FF3+MOM,Method3_ProbQ5,0.00999115603667762,0.0008325963363898017,0.4526259472583128,0.6513427795682745,0.25999638827614424,192
LongShort,FF5,Method3_ProbQ5,0.021732275877713977,0.001811022989809498,1.207086433329853,0.22893169528632673,0.3790149197110797,192
LongShort,FF5+MOM,Method3_ProbQ5,0.006121122346067186,0.0005100935288389322,0.29124238793873064,0.7711922238447801,0.3921670931474419,192
