PortfolioStrategy,FactorModel,Method,MethodLabel,alpha_annualized,alpha_monthly
LongShort,CAPM,Method1_ObservedQuality,Observed Quality,0.038279355807848726,0.0031899463173207273
LongShort,CAPM,Method2_LatentQuality,Latent Quality,0.0363393863815986,0.0030282821984665502
LongShort,CAPM,Method3_ConservativeQuality,Conservative Quality,0.03156103273655759,0.002630086061379799
LongShort,CAPM,Method4_ProbabilisticQuality,Probabilistic Quality,0.035150749305872225,0.0029292291088226854
LongShort,FF3,Method1_ObservedQuality,Observed Quality,0.03895073854597127,0.0032458948788309386
LongShort,FF3,Method2_LatentQuality,Latent Quality,0.03701675357194809,0.0030847294643290076
LongShort,FF3,Method3_ConservativeQuality,Conservative Quality,0.03305911046320949,0.002754925871934124
LongShort,FF3,Method4_ProbabilisticQuality,Probabilistic Quality,0.03571932134359506,0.002976610111966255
LongShort,FF3+MOM,Method1_ObservedQuality,Observed Quality,0.0041452023844692435,0.0003454335320391036
LongShort,FF3+MOM,Method2_LatentQuality,Latent Quality,0.004435307429328004,0.00036960895244400035
LongShort,FF3+MOM,Method3_ConservativeQuality,Conservative Quality,-0.010062835374550211,-0.0008385696145458509
LongShort,FF3+MOM,Method4_ProbabilisticQuality,Probabilistic Quality,0.001801007695755585,0.00015008397464629875
LongShort,FF5,Method1_ObservedQuality,Observed Quality,0.02714201701892294,0.0022618347515769117
LongShort,FF5,Method2_LatentQuality,Latent Quality,0.02548365318603402,0.002123637765502835
LongShort,FF5,Method3_ConservativeQuality,Conservative Quality,0.021756754605923256,0.001813062883826938
LongShort,FF5,Method4_ProbabilisticQuality,Probabilistic Quality,0.023526902398918335,0.0019605751999098612
LongShort,FF5+MOM,Method1_ObservedQuality,Observed Quality,0.006633908920963449,0.0005528257434136208
LongShort,FF5+MOM,Method2_LatentQuality,Latent Quality,0.008628139803700013,0.0007190116503083344
LongShort,FF5+MOM,Method3_ConservativeQuality,Conservative Quality,-0.00840941155528466,-0.0007007842962737218
LongShort,FF5+MOM,Method4_ProbabilisticQuality,Probabilistic Quality,0.004303539052768962,0.0003586282543974135
Q5,CAPM,Method1_ObservedQuality,Observed Quality,0.042141046931267065,0.0035117539109389222
Q5,CAPM,Method2_LatentQuality,Latent Quality,0.037002662303143447,0.0030835551919286205
Q5,CAPM,Method3_ConservativeQuality,Conservative Quality,0.03784227209650669,0.0031535226747088905
Q5,CAPM,Method4_ProbabilisticQuality,Probabilistic Quality,0.040398905355645935,0.003366575446303828
Q5,FF3,Method1_ObservedQuality,Observed Quality,0.0407954208533864,0.003399618404448867
Q5,FF3,Method2_LatentQuality,Latent Quality,0.0362404828378249,0.0030200402364854084
Q5,FF3,Method3_ConservativeQuality,Conservative Quality,0.03678027302606617,0.003065022752172181
Q5,FF3,Method4_ProbabilisticQuality,Probabilistic Quality,0.03898008500964855,0.0032483404174707127
Q5,FF3+MOM,Method1_ObservedQuality,Observed Quality,0.03555749286621329,0.002963124405517774
Q5,FF3+MOM,Method2_LatentQuality,Latent Quality,0.0306767049626973,0.002556392080224775
Q5,FF3+MOM,Method3_ConservativeQuality,Conservative Quality,0.031706918143077,0.00264224317858975
Q5,FF3+MOM,Method4_ProbabilisticQuality,Probabilistic Quality,0.034270013953671956,0.0028558344961393295
Q5,FF5,Method1_ObservedQuality,Observed Quality,0.038197692389260546,0.003183141032438379
Q5,FF5,Method2_LatentQuality,Latent Quality,0.033457764276313307,0.002788147023026109
Q5,FF5,Method3_ConservativeQuality,Conservative Quality,0.03420285577151026,0.0028502379809591887
Q5,FF5,Method4_ProbabilisticQuality,Probabilistic Quality,0.03641057935882536,0.00303421494656878
Q5,FF5+MOM,Method1_ObservedQuality,Observed Quality,0.034022928814565076,0.0028352440678804233
Q5,FF5+MOM,Method2_LatentQuality,Latent Quality,0.02864891993040821,0.002387409994200684
Q5,FF5+MOM,Method3_ConservativeQuality,Conservative Quality,0.030079590583049313,0.002506632548587443
Q5,FF5+MOM,Method4_ProbabilisticQuality,Probabilistic Quality,0.03300032910420074,0.002750027425350062
