PortfolioStrategy,FactorModel,Comparison,alpha_difference_annualized,alpha_difference_monthly,t_stat,p_value
LongShort,CAPM,Method2_LatentQuality minus Method1_ObservedQuality,-0.0019399694262501603,-0.00016166411885418003,-0.05200632397403361,0.9585610035721595
LongShort,CAPM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.006718323071291176,-0.0005598602559409313,-0.17525494975095512,0.8610068861715603
LongShort,CAPM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.003128606501976517,-0.0002607172084980431,-0.0854011150690304,0.9320039782176837
LongShort,FF3,Method2_LatentQuality minus Method1_ObservedQuality,-0.0019339849740194954,-0.00016116541450162463,-0.0699322225395422,0.9442986170328345
LongShort,FF3,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.005891628082757573,-0.0004909690068964644,-0.20745721136623743,0.8358069077710082
LongShort,FF3,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0032314172023722907,-0.00026928476686435756,-0.11539898181648735,0.9082134107669888
LongShort,FF3+MOM,Method2_LatentQuality minus Method1_ObservedQuality,0.0002901050448593844,2.4175420404948702e-05,0.008477905501493042,0.9932419057461583
LongShort,FF3+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.014208037759020738,-0.0011840031465850615,-0.44205954056986335,0.6587973912199852
LongShort,FF3+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0023441946887137635,-0.00019534955739281362,-0.07381956126161675,0.9412082191611755
LongShort,FF5,Method2_LatentQuality minus Method1_ObservedQuality,-0.0016583638328887427,-0.00013819698607406188,-0.05904952743068859,0.9529563399317651
LongShort,FF5,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.005385262412995881,-0.0004487718677496567,-0.19014294011684696,0.8493399996495059
LongShort,FF5,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.0036151146200034574,-0.0003012595516669548,-0.13317819364682104,0.89415166007685
LongShort,FF5+MOM,Method2_LatentQuality minus Method1_ObservedQuality,0.0019942308827349997,0.0001661859068945833,0.056362769319849744,0.9550948128527188
LongShort,FF5+MOM,Method3_ConservativeQuality minus Method1_ObservedQuality,-0.015043320476249754,-0.0012536100396874795,-0.4363454310036631,0.6629374301660673
LongShort,FF5+MOM,Method4_ProbabilisticQuality minus Method1_ObservedQuality,-0.002330369868195956,-0.0001941974890163297,-0.06978826666711935,0.9444142308813075
