PortfolioStrategy,Method,MethodLabel,annualized_return,annualized_excess_return,volatility_ann,excess_volatility_ann,sharpe_ratio,max_drawdown,n_obs
LongShort,Method1_ObservedQuality,Observed Quality,0.030674417910555696,0.030674417910555696,0.10477497656896792,0.10477497656896792,0.29276473176173246,-0.22542812992498273,141
LongShort,Method2_LatentQuality,Latent Quality,0.029894845132644877,0.029894845132644877,0.10477677680275872,0.10477677680275872,0.2853193813064286,-0.22338795594425165,141
LongShort,Method3_ConservativeQuality,Conservative Quality,0.022848256108105036,0.022848256108105036,0.10817705763420683,0.10817705763420683,0.21121166176810632,-0.24355721775401107,141
LongShort,Method4_ProbabilisticQuality,Probabilistic Quality,0.027885127570202187,0.027885127570202187,0.10476561973849091,0.10476561973849091,0.26616677913811054,-0.24109816601823586,141
