Method,Portfolio,mean_excess_ann,volatility_ann,sharpe_ratio,max_drawdown
Method1_Raw,Q1,0.0649416137249222,0.17022418537559678,0.38150638572086354,-0.36922853880227174
Method1_Raw,Q2,0.04416139202883741,0.16847273209424213,0.2621278320822501,-0.4257439342572802
Method1_Raw,Q3,0.06338375259782494,0.12998058172972055,0.48764016712607167,-0.3512452427920938
Method1_Raw,Q4,0.08259741512521554,0.137339866892911,0.6014088770715048,-0.31517288391990306
Method1_Raw,Q5,0.08866776208942177,0.12688601179443024,0.6987985581347897,-0.25202760462988444
Method2_PostMean,Q1,0.06901333231365998,0.17002601147691154,0.40589867229245424,-0.36922853880227174
Method2_PostMean,Q2,0.039235498626206344,0.16663475445478174,0.23545807568524577,-0.4357137261055865
Method2_PostMean,Q3,0.08715812689446133,0.13661573550913422,0.6379801460618266,-0.2906996195583226
Method2_PostMean,Q4,0.08153098487365876,0.13391736633837642,0.6088156234169801,-0.3204013900859335
Method2_PostMean,Q5,0.08366358027518578,0.12834678883057596,0.6518556563625896,-0.2416848540364896
Method3_ProbQ5,Q1,0.07858181546649665,0.13513249927553095,0.5815167771467823,-0.24186834128899898
Method3_ProbQ5,Q2,0.04082690716472946,0.16028270647424478,0.25471810442188775,-0.36236530982740534
Method3_ProbQ5,Q3,0.04852621449193652,0.14377661836970695,0.33751116865995756,-0.4007212030856132
Method3_ProbQ5,Q4,0.09140559641108043,0.14381377302391019,0.6355830494474511,-0.35109003655941307
Method3_ProbQ5,Q5,0.08740649834921264,0.1266421513330865,0.6901848825934848,-0.24942264808204415
Method4_ProbMedian,Q1,0.0737656459680216,0.15238768613707818,0.48406566067068413,-0.2663380205927904
Method4_ProbMedian,Q2,0.05085596263928337,0.17694871828387468,0.2874050918961523,-0.3946605674049482
Method4_ProbMedian,Q3,0.07023321948674628,0.14301222408188194,0.49109941431673776,-0.376369909879586
Method4_ProbMedian,Q4,0.06940970047629802,0.1293498070847619,0.5366045921569438,-0.2700347291851486
Method4_ProbMedian,Q5,0.08540811182452746,0.12808274598781721,0.6668198059452222,-0.2346897395183445
